Key;Item
X45A65F504E7B4CD2A6087ACAFCA5A0F8;{"left": "agar", "right": ">", "_hash": 5339417314388026139}
X5E58D26A57EB40CBBDE41D88E3110E3A;{"left": "<tragar", "right": ">", "_hash": -4699450349563184263}
XFCC4E84854064F6D87130D3C6C341620;{"left": "tragar", "right": ">", "_hash": -7596931731086737370}
X5C26445828AF40DCB67EE7C07214B002;{"left": "<fumar", "right": ">", "_hash": 180024547514239993}
X22C4E6BDF58E47EB9FE10EB9DA28FE32;{"left": "fumar", "right": ">", "_hash": 2610401369358256808}
X5A811C3F8F354ABBB477012021B93B5A;{"left": "uchar", "right": ">", "_hash": 1224344667808952065}
X765A581096344BA0BDB740C0C5A56102;{"left": "lluchar", "right": ">", "_hash": -4949415452488246116}
X23C16E12A81A4194AF5CCCEB8244BBA0;{"left": "luchar", "right": ">", "_hash": -7134661960899775600}
XB0A7005F315A41A892182A3875231749;{"left": "<lluchar", "right": ">", "_hash": -7964465064064996452}
XE4E53CE81B034CF9B5EA77437CE1E8CC;{"left": "ua\u00f1ar", "right": ">", "_hash": -6720845496278563646}
X0E640CE239F046ACBA060D75A3357B87;{"left": "sua\u00f1ar", "right": ">", "_hash": 7759272279432193012}
XA49D6EF41B744717B26B7333D8EB6CB8;{"left": "<sua\u00f1ar", "right": ">", "_hash": 8192488426206575999}
X0D81C2DD41844EF5B9745D18CC384BDD;{"left": "<ayunar", "right": ">", "_hash": 1044541416224874364}
XA0700F248B224E8D953D5A967A4E979E;{"left": "ayunar", "right": ">", "_hash": 2061402223376403853}
XE1245660490E4D91B6D249DC6F94B72E;{"left": "unar", "right": ">", "_hash": -936948314975742669}
XE75DD4D7B09542BBA1C20ADBAA3D9954;{"left": "yunar", "right": ">", "_hash": 7512682694607246346}
XE66B0A7D0D404D098BA35BD85D3E079C;{"left": "<nomar", "right": ">", "_hash": 481775437011727008}
X91D713835EFF4D10ACC914B4633CF248;{"left": "nomar", "right": ">", "_hash": -2063955594886201923}
X7E8DF18765304FF9B66CB08F71FB7361;{"left": "nantar", "right": ">", "_hash": 4322726716008011661}
X59CEC44C44054C789A88D4DE5A47C637;{"left": "enantar", "right": ">", "_hash": 6840900868152165077}
XF103CEEA31C34B0DB2D216DA846D8FB1;{"left": "<enantar", "right": ">", "_hash": 1938042644151492906}
XE65360160B744E7BAF84A3EB2A66BAE5;{"left": "otografiar", "right": ">", "_hash": -8406909586860148954}
X4282288A6EAF404EB1DCE19688854ED6;{"left": "grafiar", "right": ">", "_hash": 1843660013046611423}
X464B7B17718246C5BF2BE3C21FE3BBD1;{"left": "fiar", "right": ">", "_hash": 8633869696066630332}
X357FD89513B1470E9553A8BB19064F93;{"left": "<fotografiar", "right": ">", "_hash": 7145320290842835831}
XD73344D294084715A598441ECB25991F;{"left": "rafiar", "right": ">", "_hash": 5287699823904792755}
X3ADD2914826D4765948038C38B54B4AA;{"left": "fotografiar", "right": ">", "_hash": 7149008613460905563}
X03CBCF73903C4FE78929038C1A7E8B07;{"left": "ografiar", "right": ">", "_hash": -1506125229987411421}
X1EA4DF1A0F5D434D95EF9576D52B0BEE;{"left": "tografiar", "right": ">", "_hash": -4824424610530617548}
X4C6F2363ACD84CEDA3D463450741A721;{"left": "afiar", "right": ">", "_hash": 592430378056627207}
X2660459B93B441639D9EE4438D18CE39;{"left": "<navegar", "right": ">", "_hash": 4847887730224677328}
X30C54CC7CAB24ACC84614F631FA0B741;{"left": "avegar", "right": ">", "_hash": -7307887355945982145}
XEDB36CC0B4E640048D9A467BEBABB1C6;{"left": "navegar", "right": ">", "_hash": 8835461617018496974}
X3741C4CA465D4AB68D77C7E51F5D593C;{"left": "vegar", "right": ">", "_hash": 337168473152766179}
X3783AC4E114D4164985975AA4CD1AE2D;{"left": "lagar", "right": ">", "_hash": -3748142984726700545}
XF50A9ABC0AF54DA8BBE1442B25BE9A37;{"left": "afalagar", "right": ">", "_hash": -5012728615524142720}
XC509F1CB8EE848CA8E63395E4DC6656F;{"left": "alagar", "right": ">", "_hash": -8416450289144309672}
X0BBA54F14A6947BDAE7DB0E2454A41D0;{"left": "<afalagar", "right": ">", "_hash": 1239502762159391211}
XCDEF3BF633F045FCA287CD2F0B6E0D3A;{"left": "falagar", "right": ">", "_hash": -5133201195233292780}
X9660872262C14611AFAF81CDCD9B3C92;{"left": "numberar", "right": ">", "_hash": -7220825138414198393}
X36BE8A0ABDA346DA8463CE3BFAAEBE6C;{"left": "mberar", "right": ">", "_hash": 8432590599393242685}
XB43A575CA0564F638ADE52FDA0A6F315;{"left": "<numberar", "right": ">", "_hash": 9170605917781829070}
XE3BBE296C4BF473497B0AD6E408EC3C4;{"left": "berar", "right": ">", "_hash": -105918427295869919}
X634AD01831CD4024A5D7EE31A3155A18;{"left": "umberar", "right": ">", "_hash": 7701160090117249513}
XC1153D0FCDFA463EBF943D60CC9D5B75;{"left": "<charrar", "right": ">", "_hash": 3012938326169868987}
XD4F37456A4A34E16A024AE20E146F5DB;{"left": "charrar", "right": ">", "_hash": -7481511903889587850}
XB11A8B544779412EAC833F64EFC70A34;{"left": "harrar", "right": ">", "_hash": -1226262562403020828}
XB80FE51CD187486EB9F76AA78C71D533;{"left": "valtar", "right": ">", "_hash": 130890391684234675}
X17C5281F4D1B4424ABBD7701B3596963;{"left": "<valtar", "right": ">", "_hash": 2263808568921602391}
X69525E089EF645B69B39E90C85C4BE64;{"left": "ltar", "right": ">", "_hash": 490809392163788271}
X8116A15F246A408E9154B9E2AD16A3E4;{"left": "altar", "right": ">", "_hash": 2017589351719700033}
X4547043858C8444A87701818068A124A;{"left": "gular", "right": ">", "_hash": -3079203369027283464}
XCB33AC7DA0AE47F7A8B7B7CEBC60C885;{"left": "<regular", "right": ">", "_hash": 3441989339800455160}
X8CC58C9B4A2743CF8A27E60ADD8D58B2;{"left": "regular", "right": ">", "_hash": 7948184846555633503}
X7A4876DBCB9645D3BF29C10883F30891;{"left": "egular", "right": ">", "_hash": 2692565307764907410}
XA32C33331A5C489AA83BC3789C9C12DD;{"left": "<rutar", "right": ">", "_hash": -814864432765224752}
X19063620F0F944E7A9131C882A39B2CB;{"left": "rutar", "right": ">", "_hash": 3315751027734495704}
X44E14D9D82334FA3B124F9BD55A4C341;{"left": "nudar", "right": ">", "_hash": -3643308208576275296}
X96E585EDE9D145A889E1BFC3598AC7FF;{"left": "tornudar", "right": ">", "_hash": 6538760289893567792}
XB34EFCE82CA24E6DAE18BD2E929E0993;{"left": "<estornudar", "right": ">", "_hash": -372078275331981942}
X8C7D7C53DF63473F8DD776DDE5FCE1DF;{"left": "stornudar", "right": ">", "_hash": 7075769178989787974}
X15B4D3A2B4FD40BD88743DA0EBC71635;{"left": "rnudar", "right": ">", "_hash": 7211476148870831025}
X4ED488ADF7C74F619350421A53DD3FA2;{"left": "ornudar", "right": ">", "_hash": 686349169062259087}
X10FFCFDFA4954C53AE96A71C0BF9A3BD;{"left": "estornudar", "right": ">", "_hash": -4138090476707544977}
X56057FD7F59B4D2F93837A4CB8CD4A62;{"left": "dir", "right": ">", "_hash": -6526313233631735010}
XA3C58F84BEF54F11A082D0F4A7893A3E;{"left": "<dir", "right": ">", "_hash": 7789452580362686459}
XC50E81997F3B43CC85D1EDF16F9F1BEA;{"left": "<escapar", "right": ">", "_hash": -5018737422752831718}
X9563836B1E8949F2899C97117BB22E2B;{"left": "escapar", "right": ">", "_hash": 1064410753134802258}
X4A18FACF29694BEA8F1B09777EB486DF;{"left": "scapar", "right": ">", "_hash": 3489185374606911391}
X13625EADEDE24924AA70882F12A31973;{"left": "capar", "right": ">", "_hash": 1779145482284066618}
XDACF9F4F1ED24914A78371FE371D1EEC;{"left": "uardar", "right": ">", "_hash": -2065685864850882400}
X4725C48C399D4DC08EA578B39EDB6FC5;{"left": "<aguardar", "right": ">", "_hash": 8828417415110485382}
X9A10B065F550416AAC5A58489D0E50E4;{"left": "guardar", "right": ">", "_hash": 3723200195428834132}
X4C799FE439B84FD2A32562EE7D2B4113;{"left": "aguardar", "right": ">", "_hash": 5362488863161421744}
X05289B41258C4969938281082B0BC772;{"left": "ardar", "right": ">", "_hash": -5765192072394497774}
X4DAAB3781D7748909949101620320F3B;{"left": "rdar", "right": ">", "_hash": 3157310007424061912}
XEB9FC362A7054760A3E163559DD685E2;{"left": "alizar", "right": ">", "_hash": 2794697317744070249}
XAFCCC9DF6CF644CB8C0FC51868921D0E;{"left": "lizar", "right": ">", "_hash": -4194457000376182160}
XE56CD687D0674261A068148A577D60DF;{"left": "legalizar", "right": ">", "_hash": 3213257434323646928}
X6A27CFF75F874B8F87F4AC1E2E3EA0F1;{"left": "galizar", "right": ">", "_hash": -4027564304084344855}
X19D57015B5C44226935AD8828E0579B8;{"left": "llegalizar", "right": ">", "_hash": -7204540392407021717}
X7D75CAB381184F87A5512754D380DEB5;{"left": "egalizar", "right": ">", "_hash": -2174170340630094926}
X061243906B9D4DAB887CAAB2C424AA39;{"left": "illegalizar", "right": ">", "_hash": 8417917898063181270}
X79C3AE4A7AB3489FA95D62F90EC32C09;{"left": "<illegalizar", "right": ">", "_hash": 5107886697603627424}
XC7EC268F7230445E9076B75B9F28C1E4;{"left": "<endolcar", "right": ">", "_hash": 1066351178314444046}
XD0B08BADA4B64712B73C10907EECE13F;{"left": "ndolcar", "right": ">", "_hash": 7603700794967682083}
XD0B58468C2D7449EBF0B0A97108202CE;{"left": "endolcar", "right": ">", "_hash": -3828931462906925256}
X2A3C983DE69445C4A40099EA0BC9D584;{"left": "dolcar", "right": ">", "_hash": 4170048326803221007}
X2B27FBEB2F794630AE4B81345B7A341D;{"left": "a", "right": "er>", "_hash": 3026615151849228892}
X5D478B213DC646B0A95A45EB0D64902F;{"left": "a", "right": "er", "_hash": 1099030460417246451}
X46DE50B014E84996898F68A07A3C1119;{"left": "fa", "right": "e", "_hash": 8135747612018353796}
X361A34BD335E450FA0966C3A434DEEBE;{"left": "fa", "right": "er", "_hash": 3307615999304378173}
X3A37011D95934010AB734CEA710B72BB;{"left": "<fa", "right": "e", "_hash": 6239514161132977254}
X6CD589BF6BFC497390C71262B5ACD836;{"left": "a", "right": "e", "_hash": 142290529014356942}
XE9EBEF20888E479CA346FAB4833FCFA2;{"left": "<fa", "right": "er", "_hash": 6476478149368253835}
X03A7C421D3014ACA88B94CF65ED409FB;{"left": "aer", "right": ">", "_hash": -8949037583485715307}
X3A5F4E9DC12E4A108775D315B93C1245;{"left": "fa", "right": "er>", "_hash": -7069498427907199450}
XCFAFBD62F1C2479FB66EC7EC2CAB63B0;{"left": "<fa", "right": "er>", "_hash": -7343131669777487932}
X2A561D50439E4730A1F5CE2A530C5840;{"left": "faer", "right": ">", "_hash": -2357393869033381137}
XAD5E00F95B964CBCA4A1BAE63DE19AF8;{"left": "<faer", "right": ">", "_hash": 2095301997004886253}
XBDA13379AAD5494484FFBAAA72D2C99C;{"left": "raer", "right": ">", "_hash": 1454655950443430145}
X77406B30127D47F0858F3BFFD5B4D87F;{"left": "traer", "right": ">", "_hash": -6946912496073944197}
XEB50B0384DA24D3A90FC512EB4FDD131;{"left": "<traer", "right": ">", "_hash": 3155722477347727256}
XF905700CA199410AA21EF9419599F1D3;{"left": "<remediar", "right": ">", "_hash": -8894516680616136092}
X437D9C374B9F4A729F519B13814EDBA7;{"left": "ediar", "right": ">", "_hash": -1367479638913808061}
XE182FEA34D0F4AAB8E284AB82BCDB267;{"left": "mediar", "right": ">", "_hash": -3807617484469020860}
XE9D53FC235CD461AA24D0B59B31D9D06;{"left": "remediar", "right": ">", "_hash": -2132787681419372260}
XEA9B21D4337F416984FC91810BB7E0BD;{"left": "emediar", "right": ">", "_hash": -3675814874565055557}
XDC53F4822A8A4B618FBB8AA09FEC4633;{"left": "colar", "right": ">", "_hash": 8901094474325061349}
X832D698D2BA74B0A82B9771BF3F15F3D;{"left": "<colar", "right": ">", "_hash": 2367037241795776913}
XFA94241146E54343ABD01FE18192A770;{"left": "tu\u00f1ar", "right": ">", "_hash": 5718501389327673938}
XFCA784CACE7843EC90205A1DEAC14186;{"left": "sgatu\u00f1ar", "right": ">", "_hash": 1502575889621329767}
X6720B1BA58534D5E838E7D8B69699DFF;{"left": "atu\u00f1ar", "right": ">", "_hash": -5181544755474443142}
X41FEDD3FAC8144A388C2D960B4E25B62;{"left": "esgatu\u00f1ar", "right": ">", "_hash": 5176204365506346237}
XE16BB291DEE24A35A15324AFD794BA82;{"left": "<esgatu\u00f1ar", "right": ">", "_hash": -4546531703268928655}
XC613C2970D62449F89262C1B0A32919B;{"left": "gatu\u00f1ar", "right": ">", "_hash": 1255729512927085352}
X3E14758A833E4B75BE44552CEB104251;{"left": "<baxar", "right": ">", "_hash": -7542941562260335156}
X615E4770DB134EE9BA6AE2424E180B3E;{"left": "axar", "right": ">", "_hash": 3564041740940744269}
X84DA34AD68174FC4B33D867844C6E626;{"left": "baxar", "right": ">", "_hash": 4170248911931134650}
X3099F121E8324975B981032EECB46916;{"left": "<retar", "right": ">", "_hash": -3702736569784324747}
X04D4FA851A2446E9B343705470779311;{"left": "ner", "right": ">", "_hash": 4820386973519102010}
X6F6E7041CF054EA09F171D436E50C6D7;{"left": "tener", "right": ">", "_hash": 5598273675669335468}
X850C2F9BBF9E44BBA9E3B513AD56BB5C;{"left": "<tener", "right": ">", "_hash": -2912211773646657498}
X88C429DCAD834F9397D7B131819F9E69;{"left": "ener", "right": ">", "_hash": -3463836438691608154}
XBA641E57B05C477AAEB2F5DC12472C2A;{"left": "onnotar", "right": ">", "_hash": 5501299384936010560}
X305B50818ABB4F92BADF9432DE40B6A7;{"left": "<connotar", "right": ">", "_hash": 4302262006755472284}
X0A523C96D9E24E1EB1161502798D9963;{"left": "nnotar", "right": ">", "_hash": 3474156067058514611}
XD6A0174164994F99886A8F5B112BF8F6;{"left": "notar", "right": ">", "_hash": -6633817692544490748}
X457B616269D941319DAC6D27D4430516;{"left": "connotar", "right": ">", "_hash": -3485721587541690730}
X3512CAF7C3314B47BEBC37623B409763;{"left": "<asar", "right": ">", "_hash": 315650451517230988}
XB5D2EE71E195425E80AC8C654E0C26DE;{"left": "yer", "right": ">", "_hash": -593158794724236712}
XBD0AB9A3A9DF4BF5908797872DCB893D;{"left": "trayer", "right": ">", "_hash": -4017461181918795837}
X6CA8E3005E944DE0936167F77D5EEC83;{"left": "ayer", "right": ">", "_hash": -8784475716334799987}
XCC72BD64A7F8473F9110C923183E5343;{"left": "rayer", "right": ">", "_hash": -238939378450502094}
X5CA2C1B226F44A2494C9DF3D60DF257C;{"left": "<trayer", "right": ">", "_hash": -521801821629014803}
X424BCFA69F014D5CACCC50D5923344F1;{"left": "<ser", "right": ">", "_hash": -3964301934605686014}
X71A94475D3304ABBA01A998D4C574932;{"left": "ser", "right": ">", "_hash": -8340136314630728406}
XBFAD4FC90B3F44C69443F039ECFD0E68;{"left": "<apenzar", "right": ">", "_hash": 1418109685697359379}
X134DE3370C8D473B9942E750E4B50379;{"left": "penzar", "right": ">", "_hash": -6405573246157745187}
X11E51BFC919E4649B970432499B9CCEA;{"left": "apenzar", "right": ">", "_hash": 5868559237612036005}
XE1CA2C0F8D7D448180A02AB8CEBE0173;{"left": "zarrar", "right": ">", "_hash": -3651988418430634299}
X65D306E95AD54D069C7CBCF1B6A4F45F;{"left": "<zarrar", "right": ">", "_hash": -7621325970139564947}
X05DA9015731E41469B1460E1A22C079E;{"left": "invitar", "right": ">", "_hash": -2895993195362322953}
XDDFAF3BC30A2454E8698EB4ED04C7D33;{"left": "nvitar", "right": ">", "_hash": -302217838487014900}
X1DBC8286ABC4466AB6F674B5C119EBA0;{"left": "<invitar", "right": ">", "_hash": -7881056825384854377}
X3E28F45FB3874DF4B5BD444AC6CECC08;{"left": "<escanciar", "right": ">", "_hash": -3401828039573621135}
XC97D6BB097324BB28DEB3842ACA66923;{"left": "anciar", "right": ">", "_hash": -3479401291133715454}
X287387DD55A24D68AAA0E0F1C1227F69;{"left": "nciar", "right": ">", "_hash": 3329426185604869009}
X1D17C9A3EC3F465EB0B8A089201556F0;{"left": "escanciar", "right": ">", "_hash": 4838699489603178000}
XAC904F9740494CA58462FEE2B5DA1C0F;{"left": "scanciar", "right": ">", "_hash": -2366718029277174827}
XD4E5BD501A1047849E5414518A563E91;{"left": "canciar", "right": ">", "_hash": 3125135969034184032}
XBF130A1E8E6048BCBA59E2AB4C4E836D;{"left": "reguntar", "right": ">", "_hash": -7454414912868226015}
X27BF84569BD642BB9F4F406F1EC9E977;{"left": "preguntar", "right": ">", "_hash": -4934960338480050900}
XB0C0F63210F24772B64D5F0D26DB25CC;{"left": "eguntar", "right": ">", "_hash": -5191758417875733772}
XFC47DC2D98B6449BBA418C4A01322BBE;{"left": "guntar", "right": ">", "_hash": 1188140514155198956}
XF52B334857BD455E8CB642EDD3AFA32E;{"left": "<preguntar", "right": ">", "_hash": -2300862250263377456}
X5A922666936B4F2D92CB28498BF8FDD0;{"left": "aminar", "right": ">", "_hash": -2691217668532112870}
X522F175E28DD4C39AD090156A0FA1F49;{"left": "<esaminar", "right": ">", "_hash": 5581800445488689028}
X464B1600D1E1495D8B2A150CE00E2262;{"left": "esaminar", "right": ">", "_hash": -4685282616069037431}
XF926F9ECD3EF4C258544488E21AA8107;{"left": "saminar", "right": ">", "_hash": -1885779620737608346}
X8E627B32A3D84CAB900807E50B6B42EF;{"left": "llistar", "right": ">", "_hash": -613198237328153347}
X3E54F47EA7E8444DA84993ECFABC9D05;{"left": "<allistar", "right": ">", "_hash": -15496586625529866}
X3BE03CC6ECD54459A4C6FF81C2084FA1;{"left": "istar", "right": ">", "_hash": 4424243420977387914}
X1441DBD69C27401F865E628A17100530;{"left": "listar", "right": ">", "_hash": -5311401332005252257}
X8F181FD8527D4B6DBB06A9982CA94A56;{"left": "allistar", "right": ">", "_hash": -34073174404542356}
XA3CCB35DE0554885AE96E3A8DAEE4ACE;{"left": "<puxar", "right": ">", "_hash": 4185365556427397226}
XDF08536BF4FD4BD8B9C34A37A9F22F0F;{"left": "uxar", "right": ">", "_hash": 6510744828420020367}
X746C9EC2E4AF436D9B1502DF3F5AF8DF;{"left": "puxar", "right": ">", "_hash": -1656125408869536816}
XE5FCDD8D00EB486FA41404E6F33D2A6C;{"left": "mercar", "right": ">", "_hash": -2092018385937088298}
X968A5E43732444099D80D57C90F31623;{"left": "<mercar", "right": ">", "_hash": 7940426187446222260}
XFF237D85A0944424A4CFBDD7FB65887C;{"left": "ercar", "right": ">", "_hash": 7842006277882705121}
XE9619D0016804174B3AEE9FE89CB73B0;{"left": "rcar", "right": ">", "_hash": -1074730584212808762}
XDFBE8B69474F475FBC9794E5826D45F1;{"left": "pesllar", "right": ">", "_hash": 4514648420042109210}
XC36695C52E8B41038206614B75BF2C32;{"left": "<pesllar", "right": ">", "_hash": 5189479663191486322}
X58FE4C43E25743BA95F19F6BB15D3B14;{"left": "p", "right": "esll", "_hash": 3260968470699253105}
X5AAE440B4F654BC9A835A83B88276ECD;{"left": "p", "right": "esllar>", "_hash": 8482906221621162449}
X85EDDD16512E4EDF86FF61A89F6A87A0;{"left": "p", "right": "esl", "_hash": -1629212548643469637}
X854CDCD6F45145F69BF6CCB35F2B02CD;{"left": "sllar", "right": ">", "_hash": -1590790551992340500}
XF5AE4DB17A8E41FD8B4EA17907549D4F;{"left": "esllar", "right": ">", "_hash": 2781431249011240597}
X07A12B80B3AA43E1ABB8D50B65051AB7;{"left": "p", "right": "e", "_hash": 5281695488061568462}
XF6238E14FD654745B6D358E7D3EAF1CC;{"left": "p", "right": "esllar", "_hash": -6463298390787206919}
XEAB9E51D94824F5AA4D934AFFDDD481C;{"left": "p", "right": "eslla", "_hash": -9098151230566215651}
XCF0ABEC9E67B45128B0A0D6C76815F1D;{"left": "p", "right": "es", "_hash": 5856728916076763206}
X6C94BBF6A0ED45D3A2B55342B12D03F2;{"left": "ear", "right": ">", "_hash": 2542322203874420559}
XAA71F2B038A3444E8DAA227D2A7C19EF;{"left": "esear", "right": ">", "_hash": -6690716929619591099}
X7BC3408211D64F18946BC6A5540E5E74;{"left": "desear", "right": ">", "_hash": -8931149553658476753}
XBDFB0315477545EBA7298B9DFFE51BAB;{"left": "<desear", "right": ">", "_hash": -3652731392062915953}
X6180AE68CA524CD3BEE3565CBD55E858;{"left": "sear", "right": ">", "_hash": 6322720508429568852}
X4998EDB955CF4841978C5302063403F2;{"left": "orgar", "right": ">", "_hash": -2650662521544089530}
XDE77AC817ADA440C88403A3FE11A4178;{"left": "rgar", "right": ">", "_hash": 3338157333135994925}
X162AE55CCFDC4C8B91E140B31CE7B5E5;{"left": "oyer", "right": ">", "_hash": 369644605797940061}
XBC1FD0FD00FB462B85571A3FD0852BD9;{"left": "coyer", "right": ">", "_hash": -8990001261158454425}
XD8C311ECFB7D4DCA8F61CCA051037987;{"left": "<coyer", "right": ">", "_hash": 8402243588160676273}
X0D6A221E292244DFA906608500EACBED;{"left": "rriar", "right": ">", "_hash": 145773688727158210}
X76819673F05C4E26ACF75AB6226E29F8;{"left": "espirriar", "right": ">", "_hash": -1732699395079464231}
XD60A0D26A3D443B6A52EE1277ECC8592;{"left": "pirriar", "right": ">", "_hash": 2138177394175812505}
XD2D84E1D6CDB47A58F4C79B602FB9321;{"left": "spirriar", "right": ">", "_hash": 6917052038302489708}
XBBFFD6147D78485F8AA293DEEE691763;{"left": "riar", "right": ">", "_hash": 2027846446237329801}
X109B55C79FBD451BB906295A7D8DE506;{"left": "irriar", "right": ">", "_hash": -2459469944640240716}
X758583BA6EF148908DA4947997638B3C;{"left": "<espirriar", "right": ">", "_hash": -906550826362169076}
X25361D85FFA94C9697C76EA65ED84668;{"left": "<apu\u00f1alar", "right": ">", "_hash": -6978381772479006301}
XC5C026E94C564CC594C3FE96C2BB0C07;{"left": "u\u00f1alar", "right": ">", "_hash": -533411729937071422}
XA2C71B89C76B4736B2DB6786E2748105;{"left": "\u00f1alar", "right": ">", "_hash": -4142523213743575019}
X01F1BC510FDB43F882E8791CDF76EAF5;{"left": "pu\u00f1alar", "right": ">", "_hash": -6040298678866872826}
X36548D86D0F04EEC9D1078CC2A9552F9;{"left": "apu\u00f1alar", "right": ">", "_hash": 6520949645407556943}
X57FB0252247244D9BBCDA551DC7D7059;{"left": "<frayar", "right": ">", "_hash": -5334904137774766233}
X66A5AB1D661A4A4DB5BAE2CF5FD00974;{"left": "frayar", "right": ">", "_hash": 7450010895546099937}
X064636122BB4426FA4AE8113FF23DB52;{"left": "rayar", "right": ">", "_hash": 5062899955249619824}
XA64824EFEA174F14BBC85D9913B3B223;{"left": "<\u1e25ispiar", "right": ">", "_hash": -5543411947879783272}
XDA3E87BFC81A403483C469D24DF21CB4;{"left": "\u1e25ispiar", "right": ">", "_hash": 3357149507945063001}
XD78C39B993A24A6793A8826BF72C1BE1;{"left": "ispiar", "right": ">", "_hash": -2799820038496112569}
XE7E570ED1D2B490497E2084AA1B9A903;{"left": "spiar", "right": ">", "_hash": -5911079725487707607}
XC22CBBF73BDD4771A38C48EA4DA9368F;{"left": "mbrar", "right": ">", "_hash": -2774058159120485588}
XE2F5FECA988644CAB6DBD241E9205BC2;{"left": "<nombrar", "right": ">", "_hash": -4507595217256329217}
X0B3AA8E23E674533A313AAE52E4A039E;{"left": "nombrar", "right": ">", "_hash": 725968204326441577}
XE871CC077076451182912946C322EE3C;{"left": "ombrar", "right": ">", "_hash": -5403317709404835009}
XA1D4EF3F4C8643C7B444DBA5153DB82F;{"left": "rnir", "right": ">", "_hash": -7307690774793621435}
XC403CFDDD8024CC4BB209657878977C8;{"left": "nir", "right": ">", "_hash": -6778254408828410320}
X7D46AD1920E046178CBD131C6AE4530F;{"left": "uarnir", "right": ">", "_hash": -5855056680231440559}
X71ABEF91554C4C5781DB304323D99CF6;{"left": "guarnir", "right": ">", "_hash": -4700096919971394451}
X622E6257F6224A2E9F3C7A69F2E7BDF1;{"left": "arnir", "right": ">", "_hash": -4399004116111516850}
X9E63F00ACBFD4454A9F43ADF05599690;{"left": "<guarnir", "right": ">", "_hash": 1029982359885038405}
XFCDD096B1C2E4FF9A039628AE60C1AC6;{"left": "ormar", "right": ">", "_hash": 3100021381350208567}
X6E4713D5A3444DECB26E2D549A0EA48F;{"left": "resformar", "right": ">", "_hash": -2740426999795990987}
X2D5DCE58B64A48CE888F3E82FBD51377;{"left": "rmar", "right": ">", "_hash": 3488022444029398729}
X920A9AAE32714E1681E53F822DE5647B;{"left": "formar", "right": ">", "_hash": 9133054615718776396}
X9BF3AA578D4F421F9AB274476540718D;{"left": "<tresformar", "right": ">", "_hash": 7387066508148205092}
X12970079B0304C5B8FB1D6EB00CE97FD;{"left": "tresformar", "right": ">", "_hash": -605855520371793810}
X858E707A76874FA196930CD4384F8355;{"left": "esformar", "right": ">", "_hash": -4855899861914805684}
X948C71646243488FA8650DF694E27189;{"left": "sformar", "right": ">", "_hash": -4541874808769015910}
X17A2B9AA0C8E4180A60806163E03AD26;{"left": "<copiar", "right": ">", "_hash": 141082802659780893}
X18EB8A8B1C0A4F4B9B0050AB14154A74;{"left": "opiar", "right": ">", "_hash": 7036821046224490342}
X45E3DBF7ADAF427597C78FAE812B2429;{"left": "copiar", "right": ">", "_hash": -6164017086202936879}
X6520911914494EF69ED387C9ABE60E8C;{"left": "alzar", "right": ">", "_hash": -727195078580785984}
XEDB0A917779D434E9CC6256CD70F29D3;{"left": "<alzar", "right": ">", "_hash": -5435493682815489760}
X938EC863F9AA490AAB220E29BFF27A30;{"left": "lzar", "right": ">", "_hash": 5603646041550247623}
X2E486B4F1C8846C49A17A08090448AFD;{"left": "andar", "right": ">", "_hash": -3753018072379738383}
XED1953227DE74C1982153B209FEE30D0;{"left": "<mandar", "right": ">", "_hash": 4457149874620194443}
X8F3CE840CFAC4FE3B7AEEC69A12EBFF9;{"left": "mandar", "right": ">", "_hash": -2159073827405760918}
XBF2191CD25F84173BC2F62A8B8114DA5;{"left": "ndar", "right": ">", "_hash": -3609097990398858996}
XBADC7D31E848467FA64EF7A9F4E045D9;{"left": "cegar", "right": ">", "_hash": -6840523897960855191}
XB3C2A3909F394AF1B319ED405E1DE7DC;{"left": "<cegar", "right": ">", "_hash": 6388172237292979708}
X3EFFD9FB8BE94C3BA2829E09CE85F495;{"left": "ncaxar", "right": ">", "_hash": -3240488639509442210}
XBE7FBF850265488EB652FD0FAEA4EC89;{"left": "encaxar", "right": ">", "_hash": 3761273148091429949}
X42E4F00684D540ABA90221625CE81C1F;{"left": "caxar", "right": ">", "_hash": -4501917617670062323}
XC53A800BDF524526A6890462D40361CD;{"left": "<encaxar", "right": ">", "_hash": -7319516813850378216}
X302F15C53E4645FCA96B399F036EEAB8;{"left": "sixir", "right": ">", "_hash": -4232829772307111443}
X662CE3109EC34D7E9E570751211AD2AF;{"left": "esixir", "right": ">", "_hash": 2301859215363485778}
X44C66A9DB8DB4896BA93DB62331608D6;{"left": "ixir", "right": ">", "_hash": 4163380984263170668}
XEBC3EE5FC77F4B8FBA0D2F631AD40C51;{"left": "<esixir", "right": ">", "_hash": -6614721767160333881}
X771B66A7F5914BB48DD2E77311D8F44A;{"left": "xir", "right": ">", "_hash": -4616843158157397833}
X627F3E6115DA4222B774DAA9C34C5742;{"left": "crificar", "right": ">", "_hash": 5837959583116589015}
X3D9255338CE046908D1BA3D511AE46CF;{"left": "sacrificar", "right": ">", "_hash": -6084816178666524234}
XB7AF962F1C324880AC92DA16951A8C47;{"left": "acrificar", "right": ">", "_hash": -8884476781956412495}
X0D9CEA8BF17A424DBEB168CC9FD789AD;{"left": "rificar", "right": ">", "_hash": -1578588151843999247}
X0EE6B60F655345FCBC586B239A1063DA;{"left": "<sacrificar", "right": ">", "_hash": -8734742674719321033}
