Key;Item
XC6435825687F494B97E70E45A2F3F0FF;{"word": "<veraniar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "es", "_hash": -159365166903475275}, 13], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 6]]}
X16BEE47A5ACD4C2481460B7B91D5383C;{"word": "<aceutar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ais", "_hash": -1699335110078769105}, 7]]}
X8E26EB89BA304C8AA0AD23DC28008B0D;{"word": "<escapar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e9", "_hash": -3971908426765800147}, 12], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 5]]}
XDB54962DBDCC4B7B969B4C3E3A5D1782;{"word": "<asar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 4]]}
X84FB31312AF848BD9A8200944A75FEE5;{"word": "<dir>", "objects_and_positions": [[{"operation": "INS", "operation_object": "fu\u00e9", "_hash": 301461913138678148}, 7], [{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 16], [{"operation": "DEL", "operation_object": "di", "_hash": 5394725700728135742}, 0]]}
X88C3AF3929274E5D90F4F77B4F82C7AE;{"word": "<co\u00f1ocer>", "objects_and_positions": [[{"operation": "INS", "operation_object": "z", "_hash": 3377574578839848651}, 12], [{"operation": "DEL", "operation_object": "cer", "_hash": 114726198062207325}, 4]]}
X17CB52A58D384A7AA2A91A26B7ECAF36;{"word": "<entrar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "mos", "_hash": 2278453299154217890}, 11], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 5]]}
X54B5ED67E3C34C08A8D7DBC7F816ED6F;{"word": "<eliminar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ndo", "_hash": -1715291542665885224}, 13], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 7]]}
XD508A9AC74F24B45AECECA9236D1F6BD;{"word": "<cantar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1i", "_hash": 4545606184535216090}, 11], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 4]]}
XB6D5D68F2F3F4B7DBF0F7196ABECC9AF;{"word": "<acompangar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "as", "_hash": -1699844342243084618}, 10]]}
X44BFD6207CA24251851177FCA07B70AF;{"word": "<estandarizar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "cestis", "_hash": -4528735316478474700}, 17], [{"operation": "DEL", "operation_object": "zar", "_hash": 8677764412717362687}, 9]]}
XFFA79AD16BF944A4BEE3E5781F8BF439;{"word": "<festexar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 8]]}
X0F0BE2F77F1F441C88220DA30FACBD90;{"word": "<asoleyar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1is", "_hash": 3739474275927930320}, 13], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 6]]}
XBDD96EF7A0A04CD3B0FD7AA5D5DB9318;{"word": "<frotar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "eis", "_hash": -7665221595693737390}, 6]]}
X4F053CDA5DA04C52A82D2B7FC68ED50F;{"word": "<rexistrar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ad", "_hash": -1995647952479318750}, 7], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 15]]}
X50F165116C6842B4AC5A1EB97EFB916E;{"word": "<emprimar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e9is", "_hash": -2467569341751653728}, 13], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 6]]}
X063BB84298F041B2B4E5EEF1C96F56C9;{"word": "<torturar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "es", "_hash": -159365166903475275}, 13], [{"operation": "DEL", "operation_object": "ra", "_hash": -353069447903025254}, 5]]}
XAAE8F04EF246464AB1D0847E7A8F4513;{"word": "<comprar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 11], [{"operation": "INS", "operation_object": "amos", "_hash": -3119235256464940819}, 18], [{"operation": "DEL", "operation_object": "a", "_hash": -7745019535046469225}, 5]]}
X83C709769B2C409DA8A86C6D1081B5D2;{"word": "<pecar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "bais", "_hash": -407504987553523015}, 10], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 4]]}
X3782C46B6F78496393B9B98FF273E402;{"word": "<fris\u00f3n>", "objects_and_positions": [[{"operation": "INS", "operation_object": "o", "_hash": 3894543472246995248}, 10], [{"operation": "INS", "operation_object": "o", "_hash": 3894543472246995248}, 17], [{"operation": "DEL", "operation_object": "\u00f3", "_hash": -6271776529026047997}, 4]]}
XADA89E6F61D64540B549D1AAF69FF70F;{"word": "<desaverar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 13], [{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 20], [{"operation": "DEL", "operation_object": "a", "_hash": -7745019535046469225}, 7]]}
X5C5FFBC3A00F4A44B90EC7600565D777;{"word": "<xiringar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00eda", "_hash": 8827057059697626100}, 8]]}
X3D89BA12C4084B368706EF8643823CF5;{"word": "<responder>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1is", "_hash": 3739474275927930320}, 14], [{"operation": "DEL", "operation_object": "er", "_hash": -8546357146166515031}, 7]]}
XD253232AD264415A86C465E12010F34A;{"word": "<braniar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "bais", "_hash": -407504987553523015}, 12], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 6]]}
X21920F8739464572A90236B66E8F3F15;{"word": "<amenorgar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "os", "_hash": 1333416434029221272}, 14], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 8]]}
XA35A5C02678A44A5B41FF963037F9662;{"word": "<dinamitar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "en", "_hash": -409479856652673412}, 9]]}
X4C4642CBA7554ED3BEEA2C98A7941C7E;{"word": "<acusar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "as", "_hash": -1699844342243084618}, 6]]}
X326FD9270DB94EE6BD6933DE7947F4A7;{"word": "<esaminar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 8]]}
X214314AFEEE84C029416D9ADD0FB6EBA;{"word": "<desendolcar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ad", "_hash": -1995647952479318750}, 9], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 17]]}
X854718787F4943BCB457CFF2DC6B9889;{"word": "<vaciar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "eis", "_hash": -7665221595693737390}, 6]]}
X07D411E2B1184A1284F8D2D25FC2BD4C;{"word": "<despesllar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "i", "_hash": 784997244989603455}, 4], [{"operation": "INS", "operation_object": "en", "_hash": -409479856652673412}, 21], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 14]]}
X5791FC0A6C3E4EA59D5B59393396715F;{"word": "<ganar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ndo", "_hash": -1715291542665885224}, 10], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 4]]}
X724822A947364E75BA12F30E0C87B6D3;{"word": "<acusar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "o", "_hash": 3894543472246995248}, 11], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 5]]}
XE4782988671043659012482790ADF7DF;{"word": "<abruxar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 7]]}
X9A350726A05A4E0ABA654D5B6B69C48E;{"word": "<ayudar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "an", "_hash": -752549685234715115}, 6]]}
X045832E5E7D84FAFAF425328CE69BDA2;{"word": "<vomitar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "on", "_hash": 1211688155197080810}, 7]]}
X2FFADC1117E34D429459264DECE6E049;{"word": "<omitir>", "objects_and_positions": [[{"operation": "INS", "operation_object": "mos", "_hash": 2278453299154217890}, 11], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 5]]}
XBA53FC0CAF6B469AAE4D2B86289E8D0E;{"word": "<puyar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1bemos", "_hash": 3215770676672909074}, 10], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 3]]}
X66D193281621498E9A3085BF3F7BEF47;{"word": "<atrapar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ad", "_hash": -1995647952479318750}, 5], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 13]]}
X929850CE1B1D467798FF570F85A049D3;{"word": "<podar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "bais", "_hash": -407504987553523015}, 10], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 4]]}
X76BA0A88F3E042AD95C27F9C0C0A394E;{"word": "<mancar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00eden", "_hash": 7482122672223924530}, 6]]}
X92DADEA6362B4484B66E6BB82D2A91DC;{"word": "<pescar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1i", "_hash": 4545606184535216090}, 11], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 4]]}
X1691F026B85A42D9AC0790754FB9BB52;{"word": "<esparder>", "objects_and_positions": [[{"operation": "INS", "operation_object": "i", "_hash": 784997244989603455}, 6], [{"operation": "INS", "operation_object": "stis", "_hash": -4838902021584222687}, 19], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 13]]}
X92269FAD7BE947E68FA64C6BEEBA268F;{"word": "<afalagar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "bais", "_hash": -407504987553523015}, 13], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 7]]}
X748C45DC84D94E72B537F8BDD772CF8E;{"word": "<calcar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "quen", "_hash": 5685698361659652949}, 11], [{"operation": "DEL", "operation_object": "car", "_hash": 6729803833250839320}, 3]]}
X9114629910FF4D5086C96EB683504DC9;{"word": "<festexar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "n", "_hash": 3152142528898984328}, 13], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 7]]}
X39C5012D7AB74670A79766C2973923AD;{"word": "<viaxar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 6]]}
X27B9C9E67C1C431F92A60E3F8F102272;{"word": "<pesllar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "i", "_hash": 784997244989603455}, 1], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 12]]}
X8DD92047EA4E431783811FE177CA0C49;{"word": "<vender>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1n", "_hash": 3109508152748820870}, 6]]}
X2AF42853662346B581FAA6FA4E2AF5DB;{"word": "<desear>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ad", "_hash": -1995647952479318750}, 4], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 12]]}
XA03F8CA9254C432D8DF557F6143FE939;{"word": "<poder>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00edeis", "_hash": 6064663515970601149}, 10], [{"operation": "DEL", "operation_object": "e", "_hash": -6923200398710231992}, 3]]}
X0A91F802E7D3465B98D49892E1C65757;{"word": "<evitar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 6]]}
X32A5461F2C6044F9A03A5A645F5F4C49;{"word": "<cavilar>", "objects_and_positions": [[{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 6]]}
X00282FF3BDBA43A39655E46924C3A3F4;{"word": "<lituanu>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 12], [{"operation": "DEL", "operation_object": "u", "_hash": -1416413857495701724}, 6]]}
XF5AEDA8FD4294D508AC3378686827495;{"word": "<medrar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "s", "_hash": -334318153384605934}, 11], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 5]]}
XDDAFE36CECC948B28FCEE7CF6D8FB62D;{"word": "<zarrar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "s", "_hash": -334318153384605934}, 11], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 5]]}
XD41E910B17B44A6294936DC788752DEB;{"word": "<vender>", "objects_and_positions": [[{"operation": "INS", "operation_object": "amos", "_hash": -3119235256464940819}, 11], [{"operation": "DEL", "operation_object": "er", "_hash": -8546357146166515031}, 4]]}
X03C17CA336A048C1A4553466E486E6B1;{"word": "<amedranar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "eis", "_hash": -7665221595693737390}, 9]]}
XD0457E65698D4CA8B75FBB554FD98606;{"word": "<emprestar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ben", "_hash": 4541363243442791364}, 14], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 8]]}
XE3778651EBD346DBBB40A383B6B6198F;{"word": "<dexar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1bemos", "_hash": 3215770676672909074}, 10], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 3]]}
XF77D9314B7034E768BEE176977B0C571;{"word": "<esixir>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 5], [{"operation": "INS", "operation_object": "eis", "_hash": -7665221595693737390}, 12]]}
XA7F4378A10EB4FE283E2D012C8FF9168;{"word": "<illegalizar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "es", "_hash": -159365166903475275}, 11]]}
X24D4D44AFB9D4DA1B9B75F7589504864;{"word": "<decidir>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 6], [{"operation": "INS", "operation_object": "an", "_hash": -752549685234715115}, 13]]}
XFCC18B4504844EE4B534E985D9A91DAB;{"word": "<estazar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "o", "_hash": 3894543472246995248}, 12], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 5]]}
XED417A696CF44152B41373EDDF6A05F3;{"word": "<\u00f1amorar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 7]]}
XF09076F9D4A04FB0A3332CE26452EA0B;{"word": "<plantar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00edeis", "_hash": 6064663515970601149}, 7]]}
XF5CEC58D54C644FB9D187456BB8377DB;{"word": "<empeorar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00eda", "_hash": 8827057059697626100}, 8]]}
X7164AC0A5B1E4E908F134DC81E89DDAA;{"word": "<cegar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e9is", "_hash": -2467569341751653728}, 5]]}
X0F8DD7F5AAF342C89EEEA2EDB987A180;{"word": "<aceutar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 7]]}
X14DE10515A4446D68589C9C45DC36421;{"word": "<descansar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00edes", "_hash": 7333628511528732267}, 9]]}
XB97D5BE69EC74DE186A38CDCC698E809;{"word": "<inspirar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00eden", "_hash": 7482122672223924530}, 8]]}
XF74A94B9AD5B47B2920660DF3949ED98;{"word": "<espresar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 12], [{"operation": "INS", "operation_object": "amos", "_hash": -3119235256464940819}, 19], [{"operation": "DEL", "operation_object": "a", "_hash": -7745019535046469225}, 6]]}
XDBA51A17A7794521B07ED9F89BAC7F9F;{"word": "<tocar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "as", "_hash": -1699844342243084618}, 5]]}
X967908A1B33D4FE395A4E97DDA6406B9;{"word": "<esistir>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e9", "_hash": -3971908426765800147}, 6], [{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 13]]}
XD466BEC9B44F4D1FB00BB762CCB62449;{"word": "<desendolcar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "sti", "_hash": -3405549625811820622}, 16], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 10]]}
X8B5C1DEC6016466AB6BD31A043C3075F;{"word": "<meyorar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e9", "_hash": -3971908426765800147}, 12], [{"operation": "DEL", "operation_object": "ra", "_hash": -353069447903025254}, 4]]}
XD2AE71C9898D413AABFEF2BBA0AFC4B1;{"word": "<h\u00fangaru>", "objects_and_positions": [[{"operation": "INS", "operation_object": "es", "_hash": -159365166903475275}, 12], [{"operation": "DEL", "operation_object": "u", "_hash": -1416413857495701724}, 6]]}
XE39A15A8EFA74E7EAA9368473DAD4F09;{"word": "<a\u00f1iciar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "eis", "_hash": -7665221595693737390}, 7]]}
X0372B018EB6D4E06A7F8C2B190765695;{"word": "<descansar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 9]]}
XD8D6B270597D49A7B61368D85E708E1B;{"word": "<finar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "as", "_hash": -1699844342243084618}, 5]]}
X0E5F52FB5C25453394092D89D7852321;{"word": "<soterrar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e9is", "_hash": -2467569341751653728}, 8]]}
XA730D2E67E0647E0B7D97C273ACF94C9;{"word": "<semar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 5]]}
X9DDCE55DEFE34F50AE7CCAA504F6448A;{"word": "<interpretar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 11]]}
X6E543F63CDCB46829A6F16F613AF4279;{"word": "<endolcar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 8]]}
X87843E3F795D4C6B89806A68DD871222;{"word": "<brincar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00edeis", "_hash": 6064663515970601149}, 7]]}
X7B39DAF705564AA7B9C508A82E671EC1;{"word": "<cambiar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "estis", "_hash": -4957129959742138169}, 12], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 5]]}
XE1FFD6CD291D49FC9C6279885086FB1F;{"word": "<aforrar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ais", "_hash": -1699335110078769105}, 7]]}
X482584023E434341B20ED67C6F8C5D8B;{"word": "<emprestar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 9]]}
XBA55C9FD6D524E97BB070DB52EF40FE0;{"word": "<doblar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 6]]}
X352E8CBBAF5541DB97B5EA66D1671DE5;{"word": "<vender>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00ed", "_hash": -6264904343851104879}, 11], [{"operation": "DEL", "operation_object": "er", "_hash": -8546357146166515031}, 4]]}
XCBBB24F58FD3483D9D0F9E3374175076;{"word": "<algamar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 7]]}
X8546DD756C864ECE8607A2EC72709E72;{"word": "<co\u00f1ocer>", "objects_and_positions": []}
X27B21058AD374679B77916B252ECBF6B;{"word": "<audar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e9", "_hash": -3971908426765800147}, 10], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 3]]}
XD8CB99BB183F43829803F7CE40E8F73B;{"word": "<exiliar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "n", "_hash": 3152142528898984328}, 12], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 6]]}
X488A4025B42749DFB360793D34D747CF;{"word": "<xiringar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1is", "_hash": 3739474275927930320}, 13], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 6]]}
X655ADF8E56FB453892F9E221333B4152;{"word": "<allo\u00f1ar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 12], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 5]]}
XF9AE841FC29D4DE48108EDF534AEB9FC;{"word": "<pescar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ndo", "_hash": -1715291542665885224}, 11], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 5]]}
X3D0E835C317C4550B847C7C49ADC9C87;{"word": "<tener>", "objects_and_positions": [[{"operation": "INS", "operation_object": "uvi", "_hash": 5024751282073344594}, 8], [{"operation": "INS", "operation_object": "as", "_hash": -1699844342243084618}, 18], [{"operation": "DEL", "operation_object": "en", "_hash": -3786580719002534415}, 1]]}
X2222F312B46C43D5A79BAFA1515BFFF0;{"word": "<andorgar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 8]]}
X17DC7FA4C82B4A31995CCCC141FBD853;{"word": "<semar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "as", "_hash": -1699844342243084618}, 5]]}
X4202AB5FD63541E3BA6654537BD49504;{"word": "<sua\u00f1ar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "os", "_hash": 1333416434029221272}, 11], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 5]]}
XBB411F904B4C44309A7295633AA8A152;{"word": "<esbarafundiar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00f3", "_hash": 5348297576019662210}, 18], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 11]]}
X160DF5B68C5E41D1AD84D2D3239F1EFC;{"word": "<desaverar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 9]]}
X8258F2D3430644A19C3B24F1228E74AE;{"word": "<tragar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 6]]}
XA841BC971DD849629247EF1CC8C0290D;{"word": "<estra\u00f1ar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00edamos", "_hash": -1525363018373356230}, 8]]}
X239EF81801B8435EAE5E73F57D6C1BA4;{"word": "<saltar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "mos", "_hash": 2278453299154217890}, 11], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 5]]}
X9E9EBDBEEE924FF7AA242DB8B7F546BA;{"word": "<alendar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ben", "_hash": 4541363243442791364}, 12], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 6]]}
X1EE5621982A940E88171284BC26985CC;{"word": "<mandar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 6]]}
XB48157F77AB04038A5734B3614666E8D;{"word": "<espoxigar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "u", "_hash": -9152537535666021047}, 7], [{"operation": "INS", "operation_object": "n", "_hash": 3152142528898984328}, 20], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 14]]}
X5B26E1C3638743C28C9AD921AA5BFC69;{"word": "<ameyorar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1is", "_hash": 3739474275927930320}, 13], [{"operation": "DEL", "operation_object": "ra", "_hash": -353069447903025254}, 5]]}
XD2E3ACEE3C914FCEA13229FD3CB821C0;{"word": "<vender>", "objects_and_positions": [[{"operation": "INS", "operation_object": "i", "_hash": 784997244989603455}, 4], [{"operation": "INS", "operation_object": "on", "_hash": 1211688155197080810}, 12]]}
XAFFBFC961B8046C9ABBCE80F1CCE5AAC;{"word": "<despesllar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00edes", "_hash": 7333628511528732267}, 10]]}
X3D7496115909497EA59014482C1434BD;{"word": "<charrar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 12], [{"operation": "DEL", "operation_object": "ra", "_hash": -353069447903025254}, 4]]}
XC5244FCCDF8949E997738696654A397C;{"word": "<despesllar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 10]]}
X45600F10C0444C8093A0F27558FA3F76;{"word": "<acompa\u00f1ar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ndo", "_hash": -1715291542665885224}, 14], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 8]]}
X1183BEF147044EE39B0372E337D4D71E;{"word": "<contestar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 13], [{"operation": "INS", "operation_object": "amos", "_hash": -3119235256464940819}, 20], [{"operation": "DEL", "operation_object": "a", "_hash": -7745019535046469225}, 7]]}
XAE2F6C686340451D8803CA17B1FAD6E6;{"word": "<ayudar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1is", "_hash": 3739474275927930320}, 11], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 4]]}
XC1DFE64B481D4B1EA387EBCBD0885C19;{"word": "<apu\u00f1alar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 8]]}
X4C8B15924E54402999CC0DC74F0BB3B8;{"word": "<desendolcar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ais", "_hash": -1699335110078769105}, 11]]}
XE82754A57F1E4BA9A990DC1F261CABE7;{"word": "<plantar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "bais", "_hash": -407504987553523015}, 12], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 6]]}
X60CA3AC4E7024AE5A2CC7768BD0E0C74;{"word": "<clonar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e9is", "_hash": -2467569341751653728}, 11], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 4]]}
X006C7527DEA4480FB75E4D4BD9231262;{"word": "<comparar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00edamos", "_hash": -1525363018373356230}, 8]]}
X2F26EACD285843E896D38168F29D3A98;{"word": "<mexar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00edes", "_hash": 7333628511528732267}, 5]]}
XDD66EA347131461982A1C735796EDBC8;{"word": "<espresar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 8]]}
XDE6BEAB774D442869BD262F7234438D1;{"word": "<frotar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "en", "_hash": -409479856652673412}, 6]]}
