^ < t á r o g a t ó [ N,DAT,PL ] INS(knak) > $
^ < ö n k o r m á n y z a t [ N,ON+ESS,SG ] DEL(a) > $
^ < ö n k o r m á n y z a t a [ N,ON+ESS,SG ] INS(án) > $
^ < r é s z e s e d é s [ N,ON+ABL,SG ] INS(ről) > $
^ < v e t k ő z t e [ V.PTCP,PST ] INS(tet) t > $
^ < e l v e r [ V.PTCP,PST ] INS(t) > $
^ < s e m l e g e s í t [ V,IND,PST,DEF,2,SG ] INS(etted) > $
^ < b a b o n [ N,TERM,SG ] DEL(a) > $
^ < b a b o n a [ N,TERM,SG ] INS(ává) > $
^ < e g y b e k ö t [ V,COND,PRS,DEF,2,PL ] INS(nétek) > $
^ < f r ö c s k ö l [ V,COND,PRS,DEF,1,SG ] INS(ném) > $
^ < c á r [ N,INST,PL ] INS(okkal) > $
^ < k é p e s í t é s i [ N,IN+ESS,SG ] INS(ben) > $
^ < k ö t é s s z ö g [ N,TRANS,PL ] INS(ekké) > $
^ < c s a j [ N,TERM,SG ] INS(ig) > $
^ < u r á n [ N,AT+ALL,PL ] INS(okhoz) > $
^ < s a b l o n [ N,ON+ABL,SG ] INS(ról) > $
^ < d o b ó k o c [ N,INST,PL ] INS(kák) k a > $
^ < d o b ó k o c k a [ N,INST,PL ] INS(l) > $
^ < j u h á s [ N,AT+ALL,PL ] INS(zokho) z > $
^ < v á j l i n g [ N,FRML,PL ] INS(okként) > $
^ < s p á r g a t ö [ N,DAT,SG ] INS(kne) k > $
^ < j á t é k [ N,ACC,SG ] DEL(a) > $
^ < j á t é k a [ N,ACC,SG ] INS(át) > $
^ < t e s z t e l é s [ N,ACC,SG ] INS(t) > $
^ < m i t o k o n d r i u m [ N,PRP,PL ] INS(okért) > $
^ < d é m o n [ N,IN+ABL,PL ] INS(okhoz) > $
^ < a j á n l a t t e v ő [ N,IN+ABL,SG ] INS(ből) > $
^ < p o é t [ N,IN+ESS,SG ] INS(áb) a > $
^ < p o é t a [ N,IN+ESS,SG ] INS(n) > $
^ < m e g í g é r [ V,IND,PRS,INDF,2,SG ] INS(sz) > $
^ < e c s e t e l [ V,IND,PRS,DEF,2,SG ] INS(ed) > $
^ < b u l d o g [ N,ACC,PL ] INS(okat) > $
^ < h i d r o l ó g i [ N,AT+ALL,PL ] DEL(a) > $
^ < h i d r o l ó g i a [ N,AT+ALL,PL ] INS(ákhoz) > $
^ < d e c e m b e r i [ N,TERM,PL ] INS(ekig) > $
^ < á r u s [ N,TRANS,SG ] INS(sá) > $
^ < n é z ő [ N,ON+ESS,SG ] INS(n) > $
^ < v e r z i ó [ N,AT+ESS,SG ] INS(n) > $
^ < c s ú n y á b b [ N,PRP,SG ] INS(ért) > $
^ < b a j [ N,AT+ALL,SG ] DEL(a) > $
^ < b a j a [ N,AT+ALL,SG ] INS(ához) > $
^ < v i c c [ N,AT+ESS,PL ] INS(eknél) > $
^ < l o t y ó [ N,AT+ABL,SG ] INS(tól) > $
^ < h e l y [ N,INST,SG ] INS(év) e > $
^ < h e l y e [ N,INST,SG ] INS(l) > $
^ < v e r i f i k á l [ V,IND,PST,INDF,3,SG ] INS(t) > $
^ < f e j h a l l g a t ó [ N,ON+ABL,PL ] INS(król) > $
^ < m é l y p o n t [ N,AT+ALL,PL ] INS(okhoz) > $
^ < e s z p e r a n t ó [ N,AT+ESS,PL ] INS(knál) > $
^ < l é t r e h o z á s [ N,AT+ESS,PL ] INS(oknál) > $
^ < k v a r k [ N,AT+ESS,SG ] INS(nál) > $
^ < p e d i k ű r ö s [ N,TRANS,SG ] INS(sé) > $
^ < j a j [ N,IN+ABL,SG ] INS(ból) > $
^ < d ö r ö g [ V,IND,PST,DEF,3,SG ] INS(te) > $
^ < á p o l [ V,IND,PST,INDF,1,PL ] INS(tunk) > $
^ < h a m u t a r t ó [ N,ON+ALL,SG ] INS(ba) > $
^ < d a d a i s t [ N,AT+ABL,PL ] DEL(a) > $
^ < d a d a i s t a [ N,AT+ABL,PL ] INS(ákról) > $
^ < c s e r e b o g á r [ N,ON+ESS,SG ] INS(on) > $
^ < v é l [ V,SBJV,PRS,DEF,3,PL ] INS(jék) > $
^ < a d ó z á s [ N,INST,SG ] INS(sal) > $
^ < r e d u k á l [ V,IND,PST,DEF,2,SG ] INS(tad) > $
^ < n y a k t i l ó [ N,TRANS,SG ] INS(vá) > $
^ < g y e r m e k n y e l v [ N,DAT,SG ] INS(nek) > $
^ < a t o m f e g y v e r [ N,DAT,PL ] INS(eknek) > $
^ < á t n é z [ V,IND,PRS,DEF,3,PL ] INS(ik) > $
^ < m o s o l y [ N,ON+ABL,SG ] INS(ról) > $
^ < ü d v ö z ö l [ V,SBJV,PRS,DEF,2,SG ] INS(d) > $
^ < l á n g [ N,ON+ESS,PL ] INS(okon) > $
^ < s z a v a z [ V,COND,PRS,INDF,1,PL ] INS(nánk) > $
^ < s z e m é l y z e t [ N,AT+ALL,PL ] INS(ekhez) > $
^ < l e g k i s z á m í t h a t a t l a n a b b [ N,AT+ESS,SG ] INS(nál) > $
^ < h á b o r ú s a b b [ N,AT+ESS,SG ] INS(nál) > $
^ < f a s [ N,AT+ALL,SG ] INS(zho) z > $
^ < k o n t a k t l e n c s [ N,PRP,SG ] DEL(e) > $
^ < k o n t a k t l e n c s e [ N,PRP,SG ] INS(éért) > $
^ < k o r t y [ N,IN+ESS,SG ] INS(ban) > $
^ < a f f i x u m [ N,ON+ESS,PL ] INS(okon) > $
^ < i r á n y í t á s [ N,INST,SG ] INS(áv) a > $
^ < i r á n y í t á s a [ N,INST,SG ] INS(l) > $
^ < e l ő á l l í t [ V,COND,PRS,INDF,3,SG ] INS(ana) > $
^ < t e l e p í t é s i [ N,INST,PL ] INS(ekkel) > $
^ < b e r e n d e z é s [ N,NOM,PL ] INS(ek) > $
^ < p a j z s [ N,ON+ESS,SG ] INS(on) > $
^ < z e n é l [ V,COND,PRS,INDF,3,PL ] INS(nének) > $
^ < n ö v e k e d é s [ N,AT+ESS,SG ] INS(nél) > $
^ < t a p s o l [ V,IND,PRS,DEF,2,SG ] INS(od) > $
^ < k á r ö r ö m [ N,TRANS,PL ] INS(ökké) > $
^ < r e k o n s t r u k c i ó [ N,IN+ESS,PL ] INS(kban) > $
^ < e p i c e n t r u m [ N,AT+ESS,SG ] INS(nál) > $
^ < t a n á c s [ N,IN+ABL,SG ] INS(hoz) > $
^ < v e g e t á r i á n u s [ N,DAT,SG ] INS(nak) > $
^ < a z o n o s [ N,INST,SG ] INS(sal) > $
^ < t o x i k o l ó g u s [ N,AT+ABL,SG ] INS(tól) > $
^ < m e g ö l [ V,IND,PRS,INDF,1,SG ] INS(ök) > $
^ < j á m b o r [ N,ON+ESS,SG ] INS(on) > $
^ < t á m a s z [ N,ACC,PL ] INS(okat) > $
^ < m a r o k k ó i [ N,PRP,PL ] INS(akért) > $
^ < s p o r t s z e r ű [ N,ACC,SG ] INS(t) > $
^ < h u r r i k á n [ N,AT+ESS,PL ] INS(oknál) > $
^ < e l b a r i k á d o z [ V,COND,PRS,DEF,2,PL ] INS(nátok) > $
^ < v í v ó [ N,ACC,PL ] INS(kat) > $
^ < m ó d s z e r e i [ N,PRP,SG ] INS(ért) > $
^ < a k a d á l y o z [ V,COND,PRS,INDF,1,SG ] INS(nék) > $
^ < r o z m a r i n g [ N,AT+ALL,PL ] INS(okhoz) > $
^ < ú j s á g í r á s [ N,IN+ABL,SG ] INS(ból) > $
^ < p á l y [ N,IN+ESS,SG ] INS(áb) a > $
^ < p á l y a [ N,IN+ESS,SG ] INS(n) > $
^ < n é v t e l e n [ N,ACC,PL ] INS(eket) > $
^ < t a l á l a t [ N,ON+ALL,PL ] INS(okra) > $
^ < e l h a t á r o z [ V,IND,PST,INDF,3,PL ] INS(tak) > $
^ < j a v a s o l [ V.PTCP,PST ] INS(t) > $
^ < b u s z á l l o m á s [ N,ON+ESS,PL ] INS(okon) > $
^ < z a m a t o s a b b [ N,IN+ESS,PL ] INS(akban) > $
^ < h o z z á t e [ V,SBJV,PRS,INDF,1,SG ] DEL(sz) > $
^ < h o z z á t e s z [ V,SBJV,PRS,INDF,1,SG ] INS(gyek) > $
^ < b e f e c s k e n d e z [ V,SBJV,PRS,DEF,3,SG ] INS(ze) > $
^ < á t v i t e l [ N,ON+ESS,SG ] INS(en) > $
^ < l e g n é p s z e r ű b b [ N,ON+ABL,PL ] INS(ekről) > $
^ < z s í r o z [ V,COND,PRS,INDF,3,SG ] INS(na) > $
^ < h o n v é d e l e m [ N,INST,SG ] INS(mel) > $
^ < v u l k a n i z m u s [ N,FRML,SG ] INS(ig) > $
^ < j u r t [ N,TERM,SG ] DEL(a) > $
^ < j u r t a [ N,TERM,SG ] INS(áig) > $
^ < a n a g r a m m [ N,TERM,PL ] DEL(a) > $
^ < a n a g r a m m a [ N,TERM,PL ] INS(ákig) > $
^ < k á d i [ N,DAT,PL ] INS(knak) > $
^ < v i l á g u k [ N,AT+ALL,SG ] INS(hoz) > $
^ < l á j n o [ V,COND,PRS,INDF,2,SG ] INS(lná) l > $
^ < j é g k o r o n g [ N,INST,PL ] INS(okkal) > $
^ < m e g l e p e t é s [ N,PRP,PL ] INS(ekért) > $
^ < v i r á g h a g y m [ N,IN+ABL,SG ] DEL(a) > $
^ < v i r á g h a g y m a [ N,IN+ABL,SG ] INS(ából) > $
^ < f o r m a l i z m u s [ N,FRML,PL ] INS(okként) > $
^ < a m e r i k a e l l e n e s [ N,INST,SG ] INS(sel) > $
^ < m u s t á r [ N,AT+ESS,SG ] INS(nál) > $
^ < f o r g a l m a s [ N,INST,SG ] INS(sal) > $
^ < m u n k a t á r s [ N,AT+ESS,SG ] INS(nál) > $
^ < m a d [ N,ON+ABL,PL ] DEL(á) r > $
^ < m a d á [ N,ON+ABL,PL ] INS(a) r > $
^ < m a d á r [ N,ON+ABL,PL ] INS(akból) > $
^ < l e l [ V.CVB ] INS(ve) > $
^ < b e t ű [ N,AT+ABL,PL ] INS(kről) > $
^ < b o r z a s z t [ V,IND,PST,INDF,2,SG ] INS(ottál) > $
^ < h í m [ N,ACC,PL ] INS(eket) > $
^ < g e r m a n i z m u s [ N,INST,SG ] INS(sal) > $
^ < c s a c s o g [ V,IND,PST,DEF,1,PL ] INS(tuk) > $
^ < e l ő f o r d u l á s i [ N,AT+ALL,SG ] INS(hoz) > $
^ < e l b o c s á [ V,SBJV,PRS,DEF,3,SG ] DEL(t) > $
^ < e l b o c s á t [ V,SBJV,PRS,DEF,3,SG ] INS(ssa) > $
^ < c é g [ N,AT+ABL,SG ] INS(ről) > $
^ < i n v e r z i ó [ N,AT+ESS,PL ] INS(knál) > $
^ < h o r d o z h a t ó [ N,AT+ABL,SG ] INS(tól) > $
^ < b o r z a s z t [ V,IND,PST,DEF,2,SG ] INS(ottad) > $
^ < m a j o r [ N,IN+ABL,PL ] INS(okból) > $
^ < a n d r o g ü n [ N,ON+ALL,SG ] INS(re) > $
^ < r a g a s z t [ V,COND,PRS,INDF,2,SG ] INS(anál) > $
^ < f ü l é s z [ N,AT+ABL,PL ] INS(ektől) > $
^ < c i o n i s t [ N,AT+ESS,SG ] DEL(a) > $
^ < c i o n i s t a [ N,AT+ESS,SG ] INS(ánál) > $
^ < f i g y e l m ü [ N,DAT,SG ] INS(kne) k > $
^ < b ü d ö s [ N,TRANS,PL ] INS(ekké) > $
^ < b o l d o g s á g o d [ N,AT+ABL,SG ] INS(tól) > $
^ < d z s e s s z [ N,IN+ALL,SG ] INS(be) > $
^ < m a g á z [ V,SBJV,PRS,DEF,1,SG ] INS(zam) > $
^ < e l ő á l l í t á s [ N,ACC,SG ] INS(t) > $
^ < i m p o z á n s [ N,ON+ESS,SG ] INS(on) > $
^ < c é g e s [ N,IN+ALL,SG ] INS(be) > $
^ < b a j u s z o s [ N,DAT,SG ] INS(nak) > $
^ < k e d v e z m é n y [ N,TERM,PL ] INS(ekig) > $
^ < l e g t a g a d h a t a t l a n a b b [ N,AT+ABL,SG ] INS(tól) > $
^ < t a n u l s á [ N,TERM,SG ] INS(gi) g > $
^ < c é l c s o p o r t [ N,TERM,PL ] INS(okig) > $
^ < r i a d ó [ N,IN+ESS,SG ] INS(ban) > $
^ < h á m o z [ V,COND,PRS,INDF,3,PL ] INS(nának) > $
^ < v á n d o r [ N,IN+ALL,SG ] INS(ba) > $
^ < b e n s ő s é g e s [ N,TRANS,SG ] INS(sé) > $
^ < e l l e n t é t [ N,ON+ESS,SG ] INS(en) > $
^ < s i n o l ó g i [ N,IN+ESS,SG ] INS(áb) a > $
^ < s i n o l ó g i a [ N,IN+ESS,SG ] INS(n) > $
^ < f a r z s e b [ N,NOM,PL ] INS(ek) > $
^ < e l l e n f e [ N,ON+ABL,SG ] INS(lérő) l e > $
^ < e l l e n f e l [ N,ON+ABL,SG ] DEL(e) > $
^ < h a p p o l [ V,IND,PRS,INDF,1,PL ] INS(unk) > $
^ < ü s t [ N,FRML,PL ] INS(ökig) > $
^ < r e p ü l é s [ N,AT+ABL,SG ] INS(től) > $
^ < b é k e e g y e z m é n y [ N,DAT,SG ] INS(nek) > $
^ < h a p p o l [ V,IND,PST,DEF,1,PL ] INS(tuk) > $
^ < n e m z e t s é g [ N,ON+ABL,PL ] INS(ekről) > $
^ < s z í n á r n y a l a [ N,FRML,SG ] INS(tkén) t > $
^ < m e g r e f o r m á l [ V,IND,PRS,INDF,3,PL ] INS(nak) > $
^ < ö n t ö z [ V,SBJV,PRS,INDF,2,SG ] INS(z) > $
^ < p l a f o n [ N,IN+ALL,SG ] INS(ba) > $
^ < t a n s z é k i [ N,FRML,SG ] INS(ként) > $
^ < s z e g é n y [ N,AT+ESS,PL ] INS(eknél) > $
^ < k ö z v e t í t [ V,NFIN,1,SG ] INS(enem) > $
^ < g é p é s z [ N,ON+ABL,PL ] INS(ekről) > $
^ < t á r s a s á g [ N,ON+ABL,SG ] DEL(a) > $
^ < t á r s a s á g a [ N,ON+ABL,SG ] INS(áról) > $
^ < k á l i u m - c i a n i d [ N,IN+ABL,PL ] INS(okból) > $
^ < i d e g e n n y e l v - o k t a t á s [ N,PRP,SG ] INS(ért) > $
^ < k i á b r á n d u l á s [ N,ACC,PL ] INS(okat) > $
^ < k a s z t [ N,IN+ABL,PL ] INS(okból) > $
^ < m o n i t o r [ N,AT+ABL,SG ] DEL(a) > $
^ < m o n i t o r a [ N,AT+ABL,SG ] INS(ától) > $
^ < s z e r e n c s é t l e n s é g [ N,IN+ABL,SG ] INS(hez) > $
^ < s u t t o g á s [ N,PRP,PL ] INS(okért) > $
^ < m a c k ó s [ N,ON+ESS,SG ] INS(on) > $
^ < m e g j e g y z é s [ N,AT+ALL,PL ] INS(ekhez) > $
^ < é r d [ N,INST,PL ] INS(ekekn) e k > $
^ < k a t a r z i s [ N,FRML,PL ] INS(okként) > $
^ < p á l y a k e z d ő [ N,AT+ESS,PL ] INS(knél) > $
^ < r a b o l [ V,COND,PRS,INDF,1,SG ] INS(nék) > $
^ < t á r k o n y [ N,ON+ABL,PL ] INS(okról) > $
^ < b e l ü l i [ N,PRP,PL ] INS(ekért) > $
^ < a s s z o n y o s [ N,DAT,SG ] INS(nak) > $
^ < g ö r é n y [ N,DAT,SG ] INS(nek) > $
^ < l e g k é p e s e b b [ N,ON+ABL,SG ] INS(ről) > $
^ < f a s í r o z [ V,SBJV,PRS,INDF,3,PL ] INS(zanak) > $
^ < t ö l t ő [ N,FRML,PL ] INS(kként) > $
^ < j e g y e z [ V,NFIN,3,PL ] INS(niük) > $
^ < p l a n e t á r i u m [ N,ON+ABL,SG ] INS(ról) > $
^ < p é [ N,DAT,PL ] INS(kekne) k > $
^ < m o z a i k [ N,PRP,PL ] INS(okért) > $
^ < f a x [ N,FRML,PL ] INS(okként) > $
^ < v á g ó d e s z k [ N,PRP,PL ] DEL(a) > $
^ < v á g ó d e s z k a [ N,PRP,PL ] INS(ákért) > $
^ < v é d e k e z ő [ N,ON+ABL,SG ] INS(ről) > $
^ < a r a n y o z [ V,NFIN,3,PL ] INS(niuk) > $
^ < m a g n é z i u m [ N,ON+ESS,SG ] INS(on) > $
^ < n y e n y e c [ N,AT+ABL,SG ] INS(től) > $
^ < t ö l t é n y t á r [ N,IN+ABL,SG ] INS(ból) > $
^ < k i l o g r a m m [ N,AT+ALL,PL ] INS(okhoz) > $
^ < l e g g y e n g é d e b b [ N,PRP,SG ] INS(ért) > $
^ < i n d u k á l [ V,IND,PRS,INDF,1,SG ] INS(ok) > $
^ < t á r l a [ N,FRML,PL ] INS(tokkén) t > $
^ < i l l e t ő [ N,IN+ABL,PL ] INS(kből) > $
^ < e l k e r ü l [ V.CVB ] INS(ve) > $
^ < t i n é d z s e r [ N,ON+ABL,PL ] INS(ekről) > $
^ < m o z g ó k é p s z í n h á z [ N,ACC,SG ] INS(at) > $
^ < f r e n o l ó g i [ N,IN+ABL,SG ] DEL(a) > $
^ < f r e n o l ó g i a [ N,IN+ABL,SG ] INS(ából) > $
^ < m e g l á t o g a t [ V,COND,PRS,DEF,1,PL ] INS(nánk) > $
^ < c s i n á l [ V,NFIN,3,PL ] INS(niuk) > $
^ < h í r e s s é g [ N,AT+ESS,PL ] INS(eknél) > $
^ < b e i d é z [ V,SBJV,PRS,INDF,2,SG ] INS(z) > $
^ < t e k [ N,AT+ESS,SG ] DEL(e) > $
^ < t e k e [ N,AT+ESS,SG ] INS(énél) > $
^ < m i s z t é r i u m [ N,TRANS,SG ] INS(má) > $
^ < e g y i r á n y ú [ N,IN+ALL,SG ] INS(ba) > $
^ < h a t á s [ N,ON+ALL,PL ] INS(okba) > $
^ < t e j s a v [ N,IN+ABL,PL ] INS(akból) > $
^ < n y i l a t k o z [ N,ACC,PL ] INS(atok) a t > $
^ < b á r s o n [ N,TERM,SG ] INS(n) y > $
^ < b á r s o n y [ N,TERM,SG ] INS(á) > $
^ < d a r á z s c s í p é s [ N,INST,PL ] INS(ekkel) > $
^ < k o n c e p c i ó [ N,AT+ESS,SG ] INS(nál) > $
^ < l e g k ö z e l e b b i [ N,IN+ESS,SG ] INS(ben) > $
^ < o r v o s s á g o s ü v e g [ N,ON+ESS,PL ] INS(ekben) > $
^ < m e l l é k e l t [ N,ON+ALL,SG ] INS(re) > $
^ < l e g l á t h a t a t l a n a b b [ N,IN+ALL,PL ] INS(akba) > $
^ < k e d v e z m é n y e z e t [ N,FRML,PL ] INS(tekkén) t > $
^ < m a i [ N,AT+ESS,PL ] INS(aknál) > $
^ < i d e g e s í t [ V,NFIN,1,PL ] INS(enünk) > $
^ < u g r ó s z e k r é n y [ N,ACC,SG ] INS(t) > $
^ < u t a s í [ V.PTCP,PST ] INS(tot) t > $
^ < ö n s a j n á l a t [ N,DAT,SG ] INS(nak) > $
^ < n é p s z e r ű [ N,DAT,PL ] INS(eknek) > $
^ < m e g t i l t [ V,COND,PRS,INDF,2,SG ] INS(anál) > $
^ < p r é r i f a r k a s [ N,ON+ALL,PL ] INS(okra) > $
^ < l i á n [ N,ON+ABL,PL ] INS(okról) > $
^ < a m f e t a m i n [ N,ACC,PL ] INS(okat) > $
^ < g ö n d ö r í t [ V,SBJV,PRS,DEF,1,PL ] INS(sük) > $
^ < s o r o l [ V,SBJV,PRS,INDF,1,SG ] INS(jak) > $
^ < r ő z s [ N,INST,PL ] INS(ékk) e > $
^ < r ő z s e [ N,INST,PL ] INS(l) > $
^ < n y e r [ N,AT+ABL,PL ] DEL(e) g > $
^ < n y e r e g [ N,AT+ABL,PL ] INS(ektől) > $
^ < k o r p [ N,AT+ALL,SG ] DEL(a) > $
^ < k o r p a [ N,AT+ALL,SG ] INS(ához) > $
^ < s z e r e l [ V,SBJV,PRS,INDF,3,SG ] INS(jen) > $
^ < s p e r m i u m [ N,DAT,PL ] INS(oknak) > $
^ < r e v o l v e r [ N,ACC,PL ] INS(eket) > $
^ < o r á l i s [ N,IN+ALL,SG ] INS(ba) > $
^ < ó v s z e r [ N,INST,PL ] INS(ekkel) > $
^ < h i s z é k e n y [ N,INST,PL ] INS(ekkel) > $
^ < f e l i s m e r [ V,IND,PST,INDF,1,SG ] INS(tem) > $
^ < f e l t ö l t [ V,IND,PRS,INDF,3,PL ] INS(enek) > $
^ < j o v i á l i s [ N,NOM,PL ] INS(ak) > $
^ < c e n t i g r a m m [ N,DAT,SG ] INS(ot) > $
^ < l e g s z e r e n c s é s e b b [ N,TERM,PL ] INS(ekig) > $
^ < s z á l l o d a i [ N,FRML,SG ] INS(ként) > $
^ < t e e n d ő [ N,ON+ESS,PL ] INS(kön) > $
^ < t a p o s ó m a l [ N,IN+ALL,PL ] DEL(o) m > $
^ < t a p o s ó m a l o m [ N,IN+ALL,PL ] INS(okba) > $
^ < s z k e n n e l [ V,SBJV,PRS,DEF,2,PL ] INS(jétek) > $
^ < t ő k [ N,IN+ABL,PL ] DEL(e) > $
^ < t ő k e [ N,IN+ABL,PL ] INS(ékből) > $
^ < á l l á s f o g l a l á s [ N,AT+ABL,PL ] INS(októl) > $
^ < s z e m t e l e n [ N,ON+ALL,PL ] INS(ekre) > $
^ < v i s s z a í r [ V,NFIN,2,PL ] INS(notok) > $
^ < b a r á t s á g t a l a n [ N,PRP,PL ] INS(okért) > $
^ < p a l l á d i u m [ N,DAT,SG ] INS(nak) > $
^ < a k á c o s [ N,ON+ABL,PL ] INS(okból) > $
^ < m e g f i g y e l [ V,IND,PST,INDF,1,PL ] INS(tünk) > $
^ < e m u l á t o r [ N,PRP,SG ] INS(ért) > $
^ < n e v e z é s [ N,TERM,SG ] INS(ig) > $
^ < i p [ N,ON+ABL,SG ] DEL(a) > $
^ < i p a [ N,ON+ABL,SG ] INS(áról) > $
^ < p a r a p s z i c h o l ó g i [ N,AT+ALL,SG ] DEL(a) > $
^ < p a r a p s z i c h o l ó g i a [ N,AT+ALL,SG ] INS(ához) > $
^ < n é v n a p [ N,ON+ABL,PL ] INS(okról) > $
^ < k o r h a t á r [ N,FRML,PL ] INS(okként) > $
^ < t ú l l é p [ V,COND,PRS,INDF,2,SG ] INS(nél) > $
^ < g y e r m e k r u h á z a t [ N,AT+ABL,PL ] INS(októl) > $
^ < o r s z á g ú t [ N,DAT,SG ] INS(nak) > $
^ < s z á m o l ó t á b l [ N,IN+ESS,PL ] INS(ákb) a > $
^ < s z á m o l ó t á b l a [ N,IN+ESS,PL ] INS(n) > $
^ < á l l a g [ N,DAT,SG ] INS(ot) > $
^ < g y a k o r l á s [ N,FRML,PL ] INS(okként) > $
^ < s p ó r o l [ V,SBJV,PRS,INDF,2,SG ] INS(j) > $
^ < f ö l ö s l e g e s [ N,FRML,SG ] INS(ként) > $
^ < k í g y ó b ű v ö l ő [ N,IN+ABL,SG ] INS(ből) > $
^ < k i h ú z [ V,IND,PST,INDF,3,SG ] INS(ott) > $
^ < f e g y v e r s z ü n e [ N,PRP,SG ] INS(tér) t > $
^ < s z á m l [ N,ACC,PL ] INS(ák) a > $
^ < s z á m l a [ N,ACC,PL ] INS(t) > $
^ < v a r á z s o l [ V,IND,PST,DEF,3,PL ] INS(ták) > $
^ < [ N,NOM,PL ] DEL(gyümölcs) l é > $
^ < g y ü m ö l c s [ N,NOM,PL ] INS(plura) l é > $
^ < g y ü m ö l c s l [ N,NOM,PL ] DEL(é) > $
^ < t e r h e l [ V,IND,PST,DEF,2,SG ] INS(ted) > $
^ < m e g f i g y e l ő [ N,FRML,PL ] INS(kként) > $
^ < f e l t á m a s z t [ V,IND,PST,DEF,2,PL ] INS(ottátok) > $
^ < f ü s t [ N,IN+ABL,SG ] INS(höz) > $
^ < m e g t e s t e s í t [ V,SBJV,PRS,INDF,3,SG ] INS(sen) > $
^ < z ö l d s é g e s [ N,DAT,PL ] INS(eknek) > $
^ < e g y e n l e t e s e b b [ N,ON+ABL,SG ] INS(ről) > $
^ < m o d e l [ N,IN+ALL,SG ] INS(lné) l > $
^ < é v t i z e d [ N,ON+ESS,PL ] INS(ekben) > $
^ < e l ő f i z e t é s i [ N,ON+ESS,SG ] INS(n) > $
^ < s z o m j [ N,IN+ALL,SG ] INS(ba) > $
^ < s a r k k u t a t ó [ N,TRANS,PL ] INS(kká) > $
^ < a d ó c s a l á s [ N,IN+ALL,PL ] INS(okba) > $
^ < é g b o l t [ N,IN+ABL,SG ] INS(hoz) > $
^ < l a n d o l [ V,IND,PRS,DEF,1,PL ] INS(juk) > $
^ < i l l e s z t ő p r o g r a m [ N,TERM,SG ] INS(ig) > $
^ < l e g c s ú n y á b b [ N,DAT,SG ] INS(nak) > $
^ < h e l y t e l [ N,IN+ESS,PL ] INS(enekb) e n > $
^ < h á t r a l é v ő [ N,TERM,SG ] INS(ig) > $
^ < h o z z á a d [ V,IND,PRS,DEF,3,SG ] INS(ja) > $
^ < t ú r ó s _ c s u s z [ N,AT+ALL,PL ] INS(ákr) a > $
^ < l é g i o n i s t [ N,TRANS,PL ] DEL(a) > $
^ < l é g i o n i s t a [ N,TRANS,PL ] INS(ákká) > $
^ < z s e b e s [ N,ACC,PL ] INS(eket) > $
^ < s z e r e n c s é t l e n [ N,FRML,SG ] INS(ként) > $
^ < c s u h [ N,AT+ALL,SG ] DEL(a) > $
^ < c s u h a [ N,AT+ALL,SG ] INS(ához) > $
^ < e s z p r e s s z ó [ N,PRP,PL ] INS(kért) > $
^ < a k c e l e r á c i ó [ N,ON+ESS,SG ] INS(n) > $
^ < h a m i s í t v á n y [ N,ON+ABL,SG ] INS(ról) > $
^ < a n a l f a b é t [ N,TRANS,SG ] DEL(a) > $
^ < a n a l f a b é t a [ N,TRANS,SG ] INS(ává) > $
^ < é s z s z e r ű t l e n [ N,ON+ALL,PL ] INS(ekre) > $
^ < l e p é n y h a l [ N,ACC,SG ] INS(at) > $
^ < k a c a g [ V,NFIN,3,PL ] INS(niuk) > $
^ < o r v o s t u d o m á n y [ N,ON+ESS,SG ] INS(on) > $
^ < g á t [ N,AT+ESS,PL ] INS(aknál) > $
^ < o z m ó z i s n y o m á s [ N,AT+ESS,PL ] INS(oknál) > $
^ < d i s z n ó [ N,ON+ABL,SG ] INS(ból) > $
^ < t e r v e z e t [ N,NOM,PL ] INS(ek) > $
^ < s z e n n y e z [ V,NFIN ] INS(ni) > $
^ < h o n v é d e l [ N,NOM,PL ] DEL(e) m > $
^ < h o n v é d e l e m [ N,NOM,PL ] INS(ek) > $
^ < p r i v á t [ N,ON+ESS,PL ] INS(akon) > $
^ < k á s [ N,AT+ESS,PL ] DEL(a) > $
^ < k á s a [ N,AT+ESS,PL ] INS(áknál) > $
^ < r e s t e l l [ V,IND,PST,INDF,1,SG ] INS(tem) > $
^ < t ö r v é n y e s s é g [ N,ON+ALL,SG ] INS(re) > $
^ < s z e d ő [ N,AT+ESS,PL ] INS(knél) > $
^ < e l ő k é s z í t é s [ N,TRANS,PL ] INS(ekké) > $
^ < p o l g á r s á g [ N,ON+ALL,SG ] INS(ra) > $
^ < m a g a z i n o d [ N,INST,SG ] INS(dal) > $
^ < t i s z t o g a [ V,SBJV,PRS,INDF,3,PL ] DEL(t) > $
^ < t i s z t o g a t [ V,SBJV,PRS,INDF,3,PL ] INS(ssanak) > $
^ < n o n s z e n s z [ N,ON+ESS,SG ] INS(en) > $
^ < f e r t ő [ N,TERM,SG ] INS(vé) > $
^ < a r c k é p [ N,TERM,PL ] INS(ekig) > $
^ < v é k [ N,ON+ALL,PL ] INS(ákb) a > $
^ < n y i l v á n o s [ N,PRP,SG ] INS(ért) > $
^ < r e n d e z é s [ N,AT+ESS,SG ] DEL(e) > $
^ < r e n d e z é s e [ N,AT+ESS,SG ] INS(énél) > $
^ < b a s z [ V,COND,PRS,INDF,2,PL ] DEL(i) k > $
^ < b a s z i [ V,COND,PRS,INDF,2,PL ] INS(náto) k > $
