Source;Target;Combined;Inserts;Deletes;Grammar
hirþiyan;bihirþiyana;INS(bi)hirþiyanINS(a);INS(bi),INS(a);;1,2,3,COND,PL,POS,PST,V
xiyar;xiyar;xiyar;;;DEF,N,NOM,PL,SG
forûm;forûman;forûmINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
kuç;kuçê;kuçINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
heliz;helizek;helizINS(ek);INS(ek);;INDF,N,NOM,SG
ra-ketin;bira-ketima;INS(bi)ra-ketiDEL(n)INS(ma);INS(bi),INS(ma);DEL(n);1,COND,POS,PST,SG,V
giþtîname;giþtînameeke;giþtînamINS(eek)e;INS(eek);;INDF,LGSPEC1,N,SG,ACC
saremenî;saremenîine;saremenîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
ve-kiþîn;dive-kiþyî;INS(di)ve-kiþINS(y)îDEL(n);INS(di),INS(y);DEL(n);2,IND,POS,PRS,SG,V,IPFV
nehar;nehar;nehar;;;ADJ,DEF,N,NOM,PL,SG
secere;secereinan;secereINS(inan);INS(inan);;INDF,N,PL,ACC
salnameya romî;salnameya romîine;salnameya romîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
trúar;trúarên;trúarINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
rûpelraxerî;rûpelraxerîê;rûpelraxerîINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
bordel;bordelno;bordelINS(no);INS(no);;DEF,N,PL,VOC
þaþik;þaþik;þaþik;;;DEF,N,NOM,PL,SG
ferde;ferdeinan;ferdeINS(inan);INS(inan);;INDF,N,PL,ACC
statîstîk;statîstîkê;statîstîkINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
mirdiyaq;mirdiyaqin;mirdiyaqINS(in);INS(in);;INDF,N,NOM,PL
þaþik;þaþikine;þaþikINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
orkestra;orkestraan;orkestraINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
mor;moro;morINS(o);INS(o);;DEF,N,SG,VOC
sozdarî;sozdarîine;sozdarîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
qelefîsk;qelefîsko;qelefîskINS(o);INS(o);;DEF,N,SG,VOC
zimpare;zimparein;zimpareINS(in);INS(in);;INDF,N,NOM,PL
xwendin;dixwîne;DEL(xwen)diINS(xwî)nINS(e);INS(xwî),INS(e);DEL(xwen);3,IND,POS,PRS,SG,V,IPFV
sewal;sewalê;sewalINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
viyolîn;viyolînên;viyolîINS(nê)n;INS(nê);;DEF,LGSPEC1,N,PL,VOC
xalbendî;xalbendîin;xalbendîINS(in);INS(in);;INDF,N,NOM,PL
lik;likê;likINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
hebûn;nehebûibûma;INS(ne)hebûDEL(n)INS(ibûma);INS(ne),INS(ibûma);DEL(n);1,COND,NEG,PRF,PST,SG,V
kesayetî;kesayetîê;kesayetîINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
ra-medandin;ra-medandin;ra-medandin;;;1,2,3,IND,PFV,PL,POS,PST,V,V.MSDR
kronolojî;kronolojîan;kronolojîINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
fîda;fîdaeke;fîdaINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
bedewîtî;bedewîtîên;bedewîtîINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
zengogirtin;zengogirtinan;zengogirtiINS(na)n;INS(na);;DEF,N,PL,ACC,LGSPEC2
kayîk;kayîka;kayîkINS(a);INS(a);;DEF,LGSPEC1,N,SG
sarîsibe;sarîsibein;sarîsibeINS(in);INS(in);;INDF,N,NOM,PL
rewrewik;rewrewik;rewrewik;;;DEF,N,NOM,PL,SG
axsibat;axsibatin;axsibatINS(in);INS(in);;INDF,N,NOM,PL
balkêþname;balkêþnameek;balkêþnameINS(ek);INS(ek);;INDF,N,NOM,SG
qîrr;qîrra;qîrrINS(a);INS(a);;DEF,LGSPEC1,N,SG
araba;arabain;arabaINS(in);INS(in);;INDF,N,NOM,PL
serê gir;serê girek;serê girINS(ek);INS(ek);;INDF,N,NOM,SG
melodî;melodîê;melodîINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
îranî;îranîa;îranîINS(a);INS(a);;DEF,LGSPEC1,N,SG
qal;qalên;qalINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
davik;davikin;davikINS(in);INS(in);;INDF,N,NOM,PL
qutabxane;qutabxanein;qutabxaneINS(in);INS(in);;INDF,N,NOM,PL
zanîn;zanî;zanîDEL(n);;DEL(n);3,IND,PFV,POS,PST,SG,V,V.PTCP
sitare;sitareek;sitareINS(ek);INS(ek);;INDF,N,NOM,SG
rêze-;rêze-a;rêze-INS(a);INS(a);;DEF,LGSPEC1,N,SG
soranîzar;soranîzareke;soranîzarINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
kakût;kakûtên;kakûtINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
rehet;reheta;rehetINS(a);INS(a);;DEF,LGSPEC1,N,SG
opinyon;opinyoninan;opinyoINS(nina)n;INS(nina);;INDF,N,PL,ACC
rehîm;rehîmek;rehîmINS(ek);INS(ek);;INDF,N,NOM,SG
xewixîn;xewixînine;xewixînINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
elsasî;elsasîo;elsasîINS(o);INS(o);;DEF,N,SG,VOC
ra-ketin;bira-ketia;INS(bi)ra-ketiDEL(n)INS(a);INS(bi),INS(a);DEL(n);3,COND,POS,PST,SG,V
xwarin;nedixwari;INS(nedi)xwariDEL(n);INS(nedi);DEL(n);3,IND,NEG,PST,SG,V,PROG
qilafet;qilafetno;qilafetINS(no);INS(no);;DEF,N,PL,VOC
goganeya piyan;goganeya piyanên;goganeya piyaINS(nê)n;INS(nê);;DEF,LGSPEC1,N,PL,VOC
fiqar;fiqar;fiqar;;;DEF,N,NOM,PL,SG,ACC
dabezîn;dabezînên;dabezîINS(nê)n;INS(nê);;DEF,LGSPEC1,N,PL,VOC
gerd;gerdên;gerdINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
pizik;pizikek;piziINS(ke)k;INS(ke);;INDF,N,NOM,SG
kleptoman;kleptomanine;kleptomanINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
sernûçe;sernûçeinan;sernûçeINS(inan);INS(inan);;INDF,N,PL,ACC
kartosk;kartoskno;kartoskINS(no);INS(no);;DEF,N,PL,VOC
pronë;pronëî;pronëINS(î);INS(î);;DEF,N,SG,LGSPEC2
kimt;kimtno;kimtINS(no);INS(no);;DEF,N,PL,VOC
kêferat;kêferatno;kêferatINS(no);INS(no);;DEF,N,PL,VOC
rengdêra nîþandanê;rengdêra nîþandanêên;rengdêra nîþandanêINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
xwe amade kirin;xwe amade kirinek;xwe amade kirinINS(ek);INS(ek);;INDF,N,NOM,SG
balûlk;balûlkên;balûlkINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
piþtgirêdan;piþtgirêdanan;piþtgirêdINS(an)an;INS(an);;DEF,N,PL,ACC,LGSPEC2
gilç;gilç;gilç;;;DEF,N,NOM,PL,SG,ACC
vilakerdiþ;vilakerdiþno;vilakerdiþINS(no);INS(no);;DEF,N,PL,VOC
hewþengeh;hewþengehinan;hewþengehINS(inan);INS(inan);;INDF,N,PL,ACC
lîtav;lîtavine;lîtavINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
pê dadan;pê dadanek;pê dadanINS(ek);INS(ek);;INDF,N,NOM,SG
kefka kopal : kefika gopal;kefka kopal : kefika gopalin;kefka kopal : kefika gopalINS(in);INS(in);;INDF,N,NOM,PL
kusahara;kusaharaekî;kusaharaINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
þewitandin;neþewitandina;INS(ne)þewitandinINS(a);INS(ne),INS(a);;1,2,3,COND,LGSPEC1,NEG,PL,PST,V,V.MSDR
camekan;camekanan;camekINS(an)an;INS(an);;DEF,N,PL,ACC,LGSPEC2
zimanê kirkirokê;zimanê kirkirokêno;zimanê kirkirokêINS(no);INS(no);;DEF,N,PL,VOC
lehce;lehce;lehce;;;DEF,N,NOM,PL,SG
çûn ser û bin;çûn ser û binan;çûn ser û biINS(na)n;INS(na);;DEF,N,PL,ACC,LGSPEC2
dargenek;dargenekek;dargenINS(ek)ek;INS(ek);;INDF,N,NOM,SG
da-girtin;neda-girtibûya;INS(ne)da-girtiDEL(n)INS(bûya);INS(ne),INS(bûya);DEL(n);2,3,COND,NEG,PRF,PST,SG,V
kirin;kiribûyî;kiriDEL(n)INS(bûyî);INS(bûyî);DEL(n);2,IND,POS,PRF,PST,SG,V
beliqîn;beliqînine;beliqînINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
bayrax;bayraxin;bayraxINS(in);INS(in);;INDF,N,NOM,PL
tayboksîng;tayboksîngno;tayboksîngINS(no);INS(no);;DEF,N,PL,VOC
vexwarin;nedivexwari;INS(nedi)vexwariDEL(n);INS(nedi);DEL(n);3,IND,NEG,PST,SG,V,PROG
girte;girte;girte;;;DEF,N,NOM,PL,SG,ACC
binaxe;binaxeên;binaxeINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
ser;serinan;serINS(inan);INS(inan);;INDF,N,PL,ACC
avzêl;avzêlek;avzêlINS(ek);INS(ek);;INDF,N,NOM,SG
xefk;xefkan;xefkINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
nûbar;nûbarine;nûbarINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
xwêdan;bixwêdaban;INS(bi)xwêdINS(ab)an;INS(bi),INS(ab);;1,2,3,COND,PL,POS,PRF,PST,V
kunesima nîr;kunesima nîreke;kunesima nîrINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
kirkirka parsûyê;kirkirka parsûyêine;kirkirka parsûyêINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
gom;gomê;gomINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
kek;kekekî;kekINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
divehî;divehîno;divehîINS(no);INS(no);;DEF,N,PL,VOC
iþtiyaq;iþtiyaqek;iþtiyaqINS(ek);INS(ek);;INDF,N,NOM,SG
maskot;maskotan;maskotINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
nerdîban;nerdîbanan;nerdîbINS(an)an;INS(an);;DEF,N,PL,ACC,LGSPEC2
mayayî;mayayîno;mayayîINS(no);INS(no);;DEF,N,PL,VOC
êb;êbeke;êbINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
ecem;eceman;ecemINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
axû;axûa;axûINS(a);INS(a);;DEF,LGSPEC1,N,SG
çarþef;çarþefinan;çarþefINS(inan);INS(inan);;INDF,N,PL,ACC
gerden;gerdenin;gerdeINS(ni)n;INS(ni);;INDF,N,NOM,PL
da-anîn;bida-anîa;INS(bi)da-anîDEL(n)INS(a);INS(bi),INS(a);DEL(n);3,COND,POS,PST,SG,V
êvare;êvareek;êvareINS(ek);INS(ek);;INDF,N,NOM,SG
prototîp;prototîpine;prototîpINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
xirabîkar;xirabîkarin;xirabîkarINS(in);INS(in);;INDF,N,NOM,PL
"carût : carûd; xakendaz";"carût : carûd; xakendazê";"carût : carûd; xakendazINS(ê)";INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
raxa qeþahiyê;raxa qeþahiyêên;raxa qeþahiyêINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
borîn;neborîiûna;INS(ne)borîINS(iû)nINS(a);INS(ne),INS(iû),INS(a);;1,COND,NEG,PL,PRF,PST,V
qehbetî;qehbetîa;qehbetîINS(a);INS(a);;DEF,LGSPEC1,N,SG
ado;adono;adINS(on)o;INS(on);;DEF,N,PL,VOC
salmend;salmendê;salmendINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
qewimîn;qewimî;qewimîDEL(n);;DEL(n);3,IND,PFV,POS,PST,SG,V,V.PTCP
farisîaxiv;farisîaxivê;farisîaxivINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
êtîmxane;êtîmxaneek;êtîmxaneINS(ek);INS(ek);;INDF,N,NOM,SG
metel;metelek;metelINS(ek);INS(ek);;INDF,N,NOM,SG
diþmen;diþmenekî;diþmenINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
kudik;kudika;kudikINS(a);INS(a);;DEF,LGSPEC1,N,SG
rimbaz;rimbazinan;rimbazINS(inan);INS(inan);;INDF,N,PL,ACC
jivanî;jivanîinan;jivanîINS(inan);INS(inan);;INDF,N,PL,ACC
çah;çahê;çahINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
faktor;faktoran;faktorINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
rêzefilm;rêzefilmekî;rêzefilmINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
seza;sezaên;sezaINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
rikrikîn;rikrikîiye;rikrikîDEL(n)INS(iye);INS(iye);DEL(n);2,3,IND,POS,PRF,PRS,SG,V
sûþî;sûþîa;sûþîINS(a);INS(a);;DEF,LGSPEC1,N,SG
lixab;lixabinan;lixabINS(inan);INS(inan);;INDF,N,PL,ACC
þofben;þofbenno;þofbenINS(no);INS(no);;DEF,N,PL,VOC
kef û kinc;kef û kincin;kef û kincINS(in);INS(in);;INDF,N,NOM,PL
tirotik;tirotiko;tirotikINS(o);INS(o);;DEF,N,SG,VOC
hejmar;hejmarin;hejmarINS(in);INS(in);;INDF,N,NOM,PL
tirsandin;netirsandiban;INS(ne)tirsandiINS(ba)n;INS(ne),INS(ba);;1,2,3,COND,NEG,PL,PRF,PST,V
xwestin;nexwaze;INS(ne)xwINS(az)eDEL(stin);INS(ne),INS(az);DEL(stin);3,IMP,NEG,PRS,SBJV,SG,V
bakterî;bakterîin;bakterîINS(in);INS(in);;INDF,N,NOM,PL
ronahî;ronahî;ronahî;;;DEF,N,NOM,PL,SG
ceribandin;naceribînî;INS(na)ceribDEL(andi)INS(î)nINS(î);INS(na),INS(î),INS(î);DEL(andi);2,IND,NEG,PRS,SG,V,IPFV
fis;fisên;fisINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
rûtîn;rûtînên;rûtîINS(nê)n;INS(nê);;DEF,LGSPEC1,N,PL,VOC
xox;xoxin;xoxINS(in);INS(in);;INDF,N,NOM,PL
zivirîn;bizivirin;INS(bi)zivirDEL(î)INS(i)n;INS(bi),INS(i);DEL(î);1,2,3,IMP,PL,POS,PRS,SBJV,V
masturbasyon;masturbasyonên;masturbasyoINS(nê)n;INS(nê);;DEF,LGSPEC1,N,PL,VOC
qutik;qutikek;qutiINS(ke)k;INS(ke);;INDF,N,NOM,SG
adîr;adîrinan;adîrINS(inan);INS(inan);;INDF,N,PL,ACC
teker;tekerine;tekerINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
peresto;perestoên;perestoINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
xewtin;xewtinin;xewtINS(in)in;INS(in);;INDF,N,NOM,PL
berdewamî;berdewamîê;berdewamîINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
sûxte;sûxteo;sûxteINS(o);INS(o);;DEF,N,SG,VOC
sawêr;sawêrno;sawêrINS(no);INS(no);;DEF,N,PL,VOC
legena gurçikê;legena gurçikêine;legena gurçikêINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
hêlan;bihêlabûya;INS(bi)hêlINS(abûy)aDEL(n);INS(bi),INS(abûy);DEL(n);2,3,COND,POS,PRF,PST,SG,V
pijîn;nepij;INS(ne)pijDEL(în);INS(ne);DEL(în);3,IMP,NEG,PRS,SBJV,SG,V
þîrberf;þîrberf;þîrberf;;;DEF,N,NOM,PL,SG,ACC
rêçare;rêçareek;rêçareINS(ek);INS(ek);;INDF,N,NOM,SG
ateþkede : agirgeh;ateþkede : agirgehê;ateþkede : agirgehINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
biyanî;biyanîinan;biyanîINS(inan);INS(inan);;INDF,N,PL,ACC
rûniþtek;rûniþtekan;rûniþtekINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
mîrat;mîrateke;mîratINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
cudahî;cudahîên;cudahîINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
ra-westandin;nera-westandibûm;INS(ne)ra-westandiDEL(n)INS(bûm);INS(ne),INS(bûm);DEL(n);1,IND,NEG,PRF,PST,SG,V
navik;navikno;navikINS(no);INS(no);;DEF,N,PL,VOC
kobra;kobraên;kobraINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
tirkdost;tirkdosteke;tirkdostINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
sehw;sehwno;sehwINS(no);INS(no);;DEF,N,PL,VOC
odeya rûniþtinê;odeya rûniþtinêê;odeya rûniþtinêINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
xurafe;xurafeeke;xurafINS(eek)e;INS(eek);;INDF,LGSPEC1,N,SG,ACC
êfrgeh;êfrgeheke;êfrgehINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
tirkmancî;tirkmancî;tirkmancî;;;DEF,N,NOM,PL,SG
ereksiyon;ereksiyona;ereksiyonINS(a);INS(a);;DEF,LGSPEC1,N,SG
akincî;akincîa;akincîINS(a);INS(a);;DEF,LGSPEC1,N,SG
ziyafet;ziyafetinan;ziyafetINS(inan);INS(inan);;INDF,N,PL,ACC
çarrê;çarrêan;çarrêINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
ordî;ordîine;ordîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
terîqet;terîqetek;terîqetINS(ek);INS(ek);;INDF,N,NOM,SG
reh;reh;reh;;;ADJ,DEF,N,NOM,PL,SG
koremiþk;koremiþkên;koremiþkINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
miljeu;miljeuan;miljeuINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
waw;waw;waw;;;DEF,N,NOM,PL,SG
ker;kero;kerINS(o);INS(o);;DEF,N,SG,VOC
nasyonalsosyalîst;nasyonalsosyalîstno;nasyonalsosyalîstINS(no);INS(no);;DEF,N,PL,VOC
bêjer;bêjerekî;bêjerINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
meygêrr;meygêrrinan;meygêrrINS(inan);INS(inan);;INDF,N,PL,ACC
pirsan;pirsaî;pirsaDEL(n)INS(î);INS(î);DEL(n);2,IND,PFV,POS,PST,SG,V,V.PTCP
rok;rok;rok;;;DEF,N,NOM,PL,SG,ACC
reþgirêdan;reþgirêdanê;reþgirêdanINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
têrkera yekser a lêkerê;têrkera yekser a lêkerêine;têrkera yekser a lêkerêINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
bajarok;bajarokinan;bajarokINS(inan);INS(inan);;INDF,N,PL,ACC
þarezayî;þarezayîê;þarezayîINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
tîbetî;tîbetîin;tîbetîINS(in);INS(in);;INDF,N,NOM,PL
ve-dan;neve-danê;INS(ne)ve-danINS(ê);INS(ne),INS(ê);;NEG,V,V.MSDR,ACC
hêþînî;hêþînîek;hêþînîINS(ek);INS(ek);;INDF,N,NOM,SG
tesewir;tesewiran;tesewirINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
kapol;kapolên;kapolINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
karneval;karnevalno;karnevalINS(no);INS(no);;DEF,N,PL,VOC
meleqof;meleqofeke;meleqofINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
bîbik;bîbikno;bîbikINS(no);INS(no);;DEF,N,PL,VOC
sêpî;sêpîeke;sêpîINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
axbaran;axbaran;axbaran;;;DEF,N,NOM,PL,SG
nazar;nazarin;nazarINS(in);INS(in);;INDF,N,NOM,PL
qêrîn;neqêrîiba;INS(ne)qêrîDEL(n)INS(iba);INS(ne),INS(iba);DEL(n);3,COND,NEG,PRF,PST,SG,V
gwinî;gwinîek;gwinîINS(ek);INS(ek);;INDF,N,NOM,SG
xurînî;xurînîê;xurînîINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
hor;horan;horINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
tiliya mezin;tiliya mezinine;tiliya mezinINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
pelîkan;pelîkanî;pelîkanINS(î);INS(î);;DEF,N,SG,LGSPEC2
aþme;aþmeine;aþmINS(ein)e;INS(ein);;INDF,LGSPEC1,N,PL
þebeke;þebeke;þebeke;;;DEF,N,NOM,PL,SG
mîsal;mîsalek;mîsalINS(ek);INS(ek);;INDF,N,NOM,SG
kur;kurek;kurINS(ek);INS(ek);;INDF,N,NOM,SG
tesfiye;tesfiye;tesfiye;;;DEF,N,NOM,PL,SG
dekadens;dekadensan;dekadensINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
axeban;axeban;axeban;;;DEF,N,NOM,PL,SG,ACC
lîrîn;lîrînine;lîrînINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
makyaj;makyajek;makyajINS(ek);INS(ek);;INDF,N,NOM,SG
gurwe;gurweekî;gurweINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
keserdarî;keserdarîek;keserdarîINS(ek);INS(ek);;INDF,N,NOM,SG
zirêx;zirêxo;zirêxINS(o);INS(o);;DEF,N,SG,VOC
kîsikê avikê;kîsikê avikêek;kîsikê avikêINS(ek);INS(ek);;INDF,N,NOM,SG
yekîtî;yekîtîine;yekîtîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
zeyî;zeyî;zeyî;;;ADJ,DEF,N,NOM,PL,SG
þev;þeva;þevINS(a);INS(a);;DEF,LGSPEC1,N,SG
vekirin;nevekî;INS(ne)vekDEL(irin)INS(î);INS(ne),INS(î);DEL(irin);2,NEG,PRS,SBJV,SG,V
cur'et;cur'etên;cur'etINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
paþdaçek;paþdaçekno;paþdaçekINS(no);INS(no);;DEF,N,PL,VOC
gêleþotî;gêleþotî;gêleþotî;;;DEF,N,NOM,PL,SG
jêrxane;jêrxaneine;jêrxaINS(nei)ne;INS(nei);;INDF,LGSPEC1,N,PL
stasyon;stasyonê;stasyonINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
îzac;îzacek;îzacINS(ek);INS(ek);;INDF,N,NOM,SG
cenaze;cenazeê;cenazeINS(ê);INS(ê);;DEF,LGSPEC1,N,SG
gihiþtin;gihiþtinno;gihiþtinINS(no);INS(no);;DEF,N,PL,VOC
abdar;abdarên;abdarINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
bandor;bandora;bandorINS(a);INS(a);;DEF,LGSPEC1,N,SG
sîxe;sîxeno;sîxeINS(no);INS(no);;DEF,N,PL,VOC
dawer;dawerno;dawerINS(no);INS(no);;DEF,N,PL,VOC
dij;dijî;dijINS(î);INS(î);;DEF,N,SG,LGSPEC2
þûþtin;þûþtinek;þûþtinINS(ek);INS(ek);;INDF,N,NOM,SG
xof;xofan;xofINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
heþîþ;heþîþno;heþîþINS(no);INS(no);;DEF,N,PL,VOC
ewlek;ewlekek;ewlINS(ek)ek;INS(ek);;INDF,N,NOM,SG
milîs;milîsinan;milîsINS(inan);INS(inan);;INDF,N,PL,ACC
wijdan;wijdaneke;wijdanINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
îþ;îþno;îþINS(no);INS(no);;DEF,N,PL,VOC
caxî;caxî;caxî;;;DEF,N,NOM,PL,SG
zîzandin;zîzandinên;zîzandiINS(nê)n;INS(nê);;DEF,LGSPEC1,N,PL,VOC
etek;etek;etek;;;DEF,N,NOM,PL,SG,ACC
keleqend;keleqendê;keleqendINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
dilreq;dilreqê;dilreqINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
hormon;hormonê;hormonINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
darê zorê;darê zorê;darê zorê;;;DEF,N,NOM,PL,SG
Îran;Îranan;ÎrINS(an)an;INS(an);;DEF,N,PL,ACC,LGSPEC2
tatî;tatîinan;tatîINS(inan);INS(inan);;INDF,N,PL,ACC
kaw;kawekî;kawINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
reþahî;reþahîin;reþahîINS(in);INS(in);;INDF,N,NOM,PL
çaydank;çaydankekî;çaydankINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
satilî;satilîin;satilîINS(in);INS(in);;INDF,N,NOM,PL
devþeh;devþehên;devþehINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
binkefþ;binkefþno;binkefþINS(no);INS(no);;DEF,N,PL,VOC
keserdarî;keserdarîan;keserdarîINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
fitilîn;fitilîn;fitilîn;;;DEF,N,NOM,PL,SG
pêþû;pêþûek;pêþûINS(ek);INS(ek);;INDF,N,NOM,SG
nanê þikeva;nanê þikevaine;nanê þikevaINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
çelt;çeltek;çeltINS(ek);INS(ek);;INDF,N,NOM,SG
etir;etirek;etirINS(ek);INS(ek);;INDF,N,NOM,SG
refîq;refîqine;refîqINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
baxçeyê heywanan;baxçeyê heywananno;baxçeyê heywananINS(no);INS(no);;DEF,N,PL,VOC
ve-qetandin;neve-qetandî;INS(ne)ve-qetandDEL(in)INS(î);INS(ne),INS(î);DEL(in);2,IND,NEG,PFV,PST,SG,V,V.PTCP
anarþîst;anarþîsteke;anarþîstINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
bajarrk;bajarrkek;bajarrINS(ke)k;INS(ke);;INDF,N,NOM,SG
Çiyayê Mazî;Çiyayê Mazî;Çiyayê Mazî;;;DEF,N,NOM,PL,SG,ACC
iltihab;iltihabin;iltihabINS(in);INS(in);;INDF,N,NOM,PL
xitimandin;nexitimandim;INS(ne)xitimandiDEL(n)INS(m);INS(ne),INS(m);DEL(n);1,IND,NEG,PFV,PST,SG,V
xulam;xulamek;xulamINS(ek);INS(ek);;INDF,N,NOM,SG
parxûne;parxûne;parxûne;;;DEF,N,NOM,PL,SG,ACC
deste;desteine;destINS(ein)e;INS(ein);;INDF,LGSPEC1,N,PL
gornepiþk;gornepiþkî;gornepiþkINS(î);INS(î);;DEF,N,SG,LGSPEC2
munafese;munafeseine;munafesINS(ein)e;INS(ein);;INDF,LGSPEC1,N,PL
