Source;Target;Combined;Inserts;Deletes;Grammar
kantmaður;kantmann;kantmaDEL(ður)INS(nn);INS(nn);DEL(ður);N,INDF,ACC,SG
væl;vælið;vælINS(ið);INS(ið);;N,DEF,NOM,SG
góla;gólaði;gólaINS(ði);INS(ði);;V,SBJV,PST,3,SG
unnusta;unnustu;unnustDEL(a)INS(u);INS(u);DEL(a);N,INDF,DAT,SG
fitusýra;fitusýra;fitusýra;;;N,INDF,NOM,SG
fræva;fræva;fræva;;;N,INDF,GEN,PL
niðurstaða;niðurstöðurnar;niðurstDEL(a)INS(ö)ðINS(urn)aINS(r);INS(ö),INS(urn),INS(r);DEL(a);N,DEF,ACC,PL
lexía;lexíur;lexíDEL(a)INS(ur);INS(ur);DEL(a);N,INDF,ACC,PL
hnappur;hnöppum;hnDEL(a)INS(ö)ppuDEL(r)INS(m);INS(ö),INS(m);DEL(a),DEL(r);N,INDF,DAT,PL
legill;leglunum;legDEL(il)lINS(unum);INS(unum);DEL(il);N,DEF,DAT,PL
móða;móða;móða;;;N,INDF,NOM,SG
freta;fretar;fretaINS(r);INS(r);;V,IND,PRS,2,SG
skjaldberi;skjaldberar;skjaldbeINS(ra)rDEL(i);INS(ra);DEL(i);N,INDF,NOM,PL
bygg;byggs;byggINS(s);INS(s);;N,INDF,GEN,SG
lið;lið;lið;;;N,INDF,NOM,PL
reim;reimanna;reimINS(anna);INS(anna);;N,DEF,GEN,PL
merking;merkingunni;merkingINS(unni);INS(unni);;N,DEF,DAT,SG
leigja;leigðir;leigDEL(ja)INS(ðir);INS(ðir);DEL(ja);V,IND,PST,2,SG
utangarðsmaður;utangarðsmönnunum;utangarðsINS(mönnunu)mDEL(aður);INS(mönnunu);DEL(aður);N,DEF,DAT,PL
kaðlari;kaðlararnir;kaðlarINS(arn)iINS(r);INS(arn),INS(r);;N,DEF,NOM,PL
æðakerfi;æðakerfunum;æðakerfDEL(i)INS(unum);INS(unum);DEL(i);N,DEF,DAT,PL
floti;flotinn;flotiINS(nn);INS(nn);;N,DEF,NOM,SG
blokkflauta;blokkflautuna;blokkflautINS(un)a;INS(un);;N,DEF,ACC,SG
hattari;hattara;hattarDEL(i)INS(a);INS(a);DEL(i);N,INDF,DAT,SG
djamm;djamms;djammINS(s);INS(s);;N,INDF,GEN,SG
kjarkur;kjarkinum;kjarkINS(in)uDEL(r)INS(m);INS(in),INS(m);DEL(r);N,DEF,DAT,SG
lauga;laugandi;laugaINS(ndi);INS(ndi);;V.PTCP,PRS
flaggskip;flaggskipa;flaggskipINS(a);INS(a);;N,INDF,GEN,PL
yngja;yngi;yngDEL(ja)INS(i);INS(i);DEL(ja);V,SBJV,PRS,3,SG
sekta;sektuðuð;sektDEL(a)INS(uðuð);INS(uðuð);DEL(a);V,IND,PST,2,PL
skot;skotunum;skotINS(unum);INS(unum);;N,DEF,DAT,PL
kafbátur;kafbátinn;kafbátDEL(ur)INS(inn);INS(inn);DEL(ur);N,DEF,ACC,SG
varða;vörðunni;vDEL(a)INS(ö)rðDEL(a)INS(unni);INS(ö),INS(unni);DEL(a),DEL(a);N,DEF,DAT,SG
hamar;hamri;hamDEL(a)rINS(i);INS(i);DEL(a);N,INDF,DAT,SG
útskýring;útskýringarinnar;útskýringINS(arinnar);INS(arinnar);;N,DEF,GEN,SG
timburmaður;timburmennirnir;timburmDEL(aðu)INS(ennirni)r;INS(ennirni);DEL(aðu);N,DEF,NOM,PL
dafna;dafna;dafna;;;V,NFIN
tætla;tætlan;tætlaINS(n);INS(n);;N,DEF,NOM,SG
brak;brök;brDEL(a)INS(ö)k;INS(ö);DEL(a);N,INDF,NOM,PL
gylla;gyllið;gyllDEL(a)INS(ið);INS(ið);DEL(a);V,IMP,2,PL
bílaverkstæði;bílaverkstæðinu;bílaverkstæðiINS(nu);INS(nu);;N,DEF,DAT,SG
líffæri;líffæris;líffæriINS(s);INS(s);;N,INDF,GEN,SG
trúss;trúss;trúss;;;N,INDF,NOM,PL
stari;starans;starDEL(i)INS(ans);INS(ans);DEL(i);N,DEF,GEN,SG
afmarka;afmarkaði;afmarkaINS(ði);INS(ði);;V,SBJV,PST,1,SG
kafli;kafla;kaflDEL(i)INS(a);INS(a);DEL(i);N,INDF,GEN,SG
endurtaka;endurtaki;endurtakDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,3,PL
froskur;froskinum;froskINS(in)uDEL(r)INS(m);INS(in),INS(m);DEL(r);N,DEF,DAT,SG
aðalhaf;aðalhaf;aðalhaf;;;N,INDF,ACC,SG
bragð;bragðinu;bragðINS(inu);INS(inu);;N,DEF,DAT,SG
dvergkráka;dvergkrákur;dvergkrákDEL(a)INS(ur);INS(ur);DEL(a);N,INDF,ACC,PL
landráð;landráðanna;landráðINS(anna);INS(anna);;N,DEF,GEN,SG
örlög;örlögunum;örlögINS(unum);INS(unum);;N,DEF,DAT,SG
blekbytta;blekbyttunum;blekbyttDEL(a)INS(unum);INS(unum);DEL(a);N,DEF,DAT,PL
bringa;bringur;bringDEL(a)INS(ur);INS(ur);DEL(a);N,INDF,ACC,PL
kusa;kusu;kusDEL(a)INS(u);INS(u);DEL(a);N,INDF,GEN,SG
salvi;salvinn;salviINS(nn);INS(nn);;N,DEF,NOM,SG
il;iljar;ilINS(jar);INS(jar);;N,INDF,GEN,SG
fura;furanna;furINS(ann)a;INS(ann);;N,DEF,GEN,PL
lýðveldi;lýðveldisins;lýðveldiINS(sins);INS(sins);;N,DEF,GEN,SG
happ;happs;happINS(s);INS(s);;N,INDF,GEN,SG
kvikasilfur;kvikasilfrið;kvikasilfDEL(u)rINS(ið);INS(ið);DEL(u);N,DEF,ACC,SG
innleysa;innleysir;innleysDEL(a)INS(ir);INS(ir);DEL(a);V,IND,PRS,2,SG
jóð;jóð;jóð;;;N,INDF,NOM,SG
þvarg;þvarg;þvarg;;;N,INDF,NOM,SG
gubba;gubbi;gubbDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,3,PL
fat;fatið;fatINS(ið);INS(ið);;N,DEF,NOM,SG
spjótkast;spjótkastið;spjótkastINS(ið);INS(ið);;N,DEF,ACC,SG
Þjóðverji;Þjóðverja;ÞjóðverjDEL(i)INS(a);INS(a);DEL(i);N,INDF,GEN,SG
skegg;skeggjanna;skeggINS(janna);INS(janna);;N,DEF,GEN,PL
hefla;hefluðuð;heflDEL(a)INS(uðuð);INS(uðuð);DEL(a);V,SBJV,PST,2,PL
kampavín;kampavíns;kampavínINS(s);INS(s);;N,INDF,GEN,SG
músvákur;músvákar;músvákDEL(u)INS(a)r;INS(a);DEL(u);N,INDF,NOM,PL
hneykja;hneyki;hneykDEL(ja)INS(i);INS(i);DEL(ja);V,SBJV,PRS,1,SG
pexa;pexa;pexa;;;V,NFIN
staðaratviksorð;staðaratviksorði;staðaratviksorðINS(i);INS(i);;N,INDF,DAT,SG
ljóðlist;ljóðlistarinnar;ljóðlistINS(arinnar);INS(arinnar);;N,DEF,GEN,SG
skrápdýr;skrápdýrið;skrápdýrINS(ið);INS(ið);;N,DEF,ACC,SG
flug;fluga;flugINS(a);INS(a);;N,INDF,GEN,PL
farþegaskip;farþegaskip;farþegaskip;;;N,INDF,NOM,PL
garðaprjón;garðaprjóni;garðaprjónINS(i);INS(i);;N,INDF,DAT,SG
spíri;spírinn;spíriINS(nn);INS(nn);;N,DEF,NOM,SG
fónem;fónemin;fónemINS(in);INS(in);;N,DEF,ACC,PL
krosskónguló;kónguló;DEL(kross)kónguló;;DEL(kross);N,INDF,ACC,SG
zeta;zetuna;zetINS(un)a;INS(un);;N,DEF,ACC,SG
bær;bæina;bæDEL(r)INS(ina);INS(ina);DEL(r);N,DEF,DAT,PL
baskamál;baskamáli;baskamálINS(i);INS(i);;N,INDF,DAT,SG
framleiða;framleið;framleiðDEL(a);;DEL(a);V,IMP,2,SG
fes;fesin;fesINS(in);INS(in);;N,DEF,NOM,PL
hæll;hælar;hæDEL(l)lINS(ar);INS(ar);DEL(l);N,INDF,ACC,PL
skuggi;skuggana;skuggDEL(i)INS(ana);INS(ana);DEL(i);N,DEF,ACC,PL
kýklópi;kýklópinn;kýklópiINS(nn);INS(nn);;N,DEF,NOM,SG
heiðingi;heiðinginn;heiðingiINS(nn);INS(nn);;N,DEF,NOM,SG
hefill;heflanna;hefDEL(il)lINS(anna);INS(anna);DEL(il);N,DEF,GEN,PL
hrjósa;hrjósið;hrjósDEL(a)INS(ið);INS(ið);DEL(a);V,IMP,2,PL
vanda;vandið;vandDEL(a)INS(ið);INS(ið);DEL(a);V,SBJV,PRS,2,PL
flís;flísanna;flísINS(anna);INS(anna);;N,DEF,GEN,PL
kommi;kommans;kommDEL(i)INS(ans);INS(ans);DEL(i);N,DEF,GEN,SG
þrumuveður;þrumuveðrið;þrumuveðDEL(u)rINS(ið);INS(ið);DEL(u);N,DEF,ACC,SG
framlag;framlögin;framlDEL(a)INS(ö)gINS(in);INS(ö),INS(in);DEL(a);N,DEF,ACC,PL
vítaspyrna;vítaspyrnu;vítaspyrnDEL(a)INS(u);INS(u);DEL(a);N,INDF,GEN,SG
gula;gulunnar;gulINS(unn)aINS(r);INS(unn),INS(r);;N,DEF,GEN,SG
springa;springur;springDEL(a)INS(ur);INS(ur);DEL(a);V,IND,PRS,2,SG
stjóri;stjórana;stjórDEL(i)INS(ana);INS(ana);DEL(i);N,DEF,ACC,PL
hreysi;hreysis;hreysiINS(s);INS(s);;N,INDF,GEN,SG
fjarverufall;fjarverufallsins;fjarverufallINS(sins);INS(sins);;N,DEF,GEN,SG
aría;aríanna;aríINS(ann)a;INS(ann);;N,DEF,GEN,PL
marra;marra;marra;;;V,NFIN
pönkari;pönkurunum;pönkDEL(ari)INS(urunum);INS(urunum);DEL(ari);N,DEF,DAT,PL
málverk;málverkum;málverkINS(um);INS(um);;N,INDF,DAT,PL
póll;pólar;póDEL(l)lINS(ar);INS(ar);DEL(l);N,INDF,NOM,PL
áminna;áminnti;áminnDEL(a)INS(ti);INS(ti);DEL(a);V,IND,PST,3,SG
passa;passaðir;passaINS(ðir);INS(ðir);;V,SBJV,PST,2,SG
hænsn;hænsns;hænsnINS(s);INS(s);;N,INDF,GEN,SG
hornspyrna;hornspyrnur;hornspyrnDEL(a)INS(ur);INS(ur);DEL(a);N,INDF,ACC,PL
öxull;öxla;öxDEL(ul)lINS(a);INS(a);DEL(ul);N,INDF,GEN,PL
prestur;prest;prestDEL(ur);;DEL(ur);N,INDF,ACC,SG
eðalsteinn;eðalsteininum;eðalsteinINS(i)nINS(um);INS(i),INS(um);;N,DEF,DAT,SG
safn;söfn;sDEL(a)INS(ö)fn;INS(ö);DEL(a);N,INDF,NOM,PL
prins;prinsa;prinsINS(a);INS(a);;N,INDF,ACC,PL
kækur;kækur;kækur;;;N,INDF,NOM,SG
vígja;vígi;vígDEL(ja)INS(i);INS(i);DEL(ja);V,SBJV,PRS,3,PL
skýra;skýri;skýrDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,3,SG
hyr;hyrnum;hyrINS(num);INS(num);;N,DEF,DAT,SG
kið;kiða;kiðINS(a);INS(a);;N,INDF,GEN,PL
hrekkja;hrekktir;hrekkDEL(ja)INS(tir);INS(tir);DEL(ja);V,IND,PST,2,SG
bryggja;bryggjan;bryggjaINS(n);INS(n);;N,DEF,NOM,SG
prettur;pretta;prettDEL(ur)INS(a);INS(a);DEL(ur);N,INDF,GEN,PL
glott;glotts;glottINS(s);INS(s);;N,INDF,GEN,SG
hirð;hirð;hirð;;;N,INDF,ACC,SG
ká;kái;káINS(i);INS(i);;N,INDF,DAT,SG
hrap;hröpum;hrDEL(a)INS(ö)pINS(um);INS(ö),INS(um);DEL(a);N,INDF,DAT,PL
strjúka;strjúka;strjúka;;;V,NFIN
árós;árósar;árósINS(ar);INS(ar);;N,INDF,NOM,PL
tollera;tollerið;tollerDEL(a)INS(ið);INS(ið);DEL(a);V,IMP,2,PL
hræðsla;hræðslu;hræðslDEL(a)INS(u);INS(u);DEL(a);N,INDF,ACC,SG
kvíga;kvígu;kvígDEL(a)INS(u);INS(u);DEL(a);N,INDF,DAT,SG
klæða;klæddi;klæDEL(ða)INS(ddi);INS(ddi);DEL(ða);V,IND,PST,1,SG
æringi;æringja;æringDEL(i)INS(ja);INS(ja);DEL(i);N,INDF,GEN,PL
vændiskona;vændiskonur;vændiskonDEL(a)INS(ur);INS(ur);DEL(a);N,INDF,NOM,PL
partur;partsins;partDEL(ur)INS(sins);INS(sins);DEL(ur);N,DEF,GEN,SG
viðbein;viðbeinanna;viðbeinINS(anna);INS(anna);;N,DEF,GEN,PL
fjörður;fjarðanna;fjDEL(ö)INS(a)rðDEL(ur)INS(anna);INS(a),INS(anna);DEL(ö),DEL(ur);N,DEF,GEN,PL
geimferð;geimferðum;geimferðINS(um);INS(um);;N,INDF,DAT,PL
auðn;auðnin;auðINS(ni)n;INS(ni);;N,DEF,NOM,SG
viða;viðu;viðDEL(a)INS(u);INS(u);DEL(a);N,INDF,GEN,SG
hanna;hannið;hannDEL(a)INS(ið);INS(ið);DEL(a);V,SBJV,PRS,2,PL
aría;arían;aríaINS(n);INS(n);;N,DEF,NOM,SG
dráp;drápin;drápINS(in);INS(in);;N,DEF,ACC,PL
eftirmynd;eftirmyndunum;eftirmyndINS(unum);INS(unum);;N,DEF,DAT,PL
goðafræði;goðafræðinnar;goðafræðiINS(nnar);INS(nnar);;N,DEF,GEN,SG
þræll;þrælunum;þræDEL(l)lINS(unum);INS(unum);DEL(l);N,DEF,DAT,PL
hneykja;hneykir;hneykDEL(ja)INS(ir);INS(ir);DEL(ja);V,IND,PRS,2,SG
kaka;kökur;kDEL(aka)INS(ökur);INS(ökur);DEL(aka);N,INDF,DAT,PL
gleyma;gleymi;gleymDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,1,SG
vernd;vernd;vernd;;;N,INDF,ACC,SG
verkur;verkurinn;verkurINS(inn);INS(inn);;N,DEF,NOM,SG
tólg;tólginni;tólgINS(inni);INS(inni);;N,DEF,DAT,SG
sparð;spörðunum;spDEL(a)INS(ö)rðINS(unum);INS(ö),INS(unum);DEL(a);N,DEF,DAT,PL
simpansi;simpansi;simpansi;;;N,INDF,NOM,SG
hlymja;hlymdi;hlymDEL(ja)INS(di);INS(di);DEL(ja);V,SBJV,PST,3,SG
samþykkja;samþykki;samþykkDEL(ja)INS(i);INS(i);DEL(ja);V,IND,PRS,1,SG
tengdadóttir;tengdadótturinni;tengdadóttINS(urinn)iDEL(r);INS(urinn);DEL(r);N,DEF,DAT,SG
vísbending;vísbendingu;vísbendingINS(u);INS(u);;N,INDF,ACC,SG
trélitur;trélitur;trélitur;;;N,INDF,NOM,SG
trúarjátning;trúarjátninguna;trúarjátningINS(una);INS(una);;N,DEF,ACC,SG
endurlífgun;endurlífganir;endurlífgDEL(u)INS(a)nINS(ir);INS(a),INS(ir);DEL(u);N,INDF,NOM,PL
hrista;hristir;hristDEL(a)INS(ir);INS(ir);DEL(a);V,SBJV,PST,2,SG
námsmaður;námsmanna;námsmINS(ann)aDEL(ður);INS(ann);DEL(ður);N,INDF,GEN,PL
sverta;svertið;svertDEL(a)INS(ið);INS(ið);DEL(a);V,IMP,2,PL
kontrabassi;kontrabassar;kontrabassDEL(i)INS(ar);INS(ar);DEL(i);N,INDF,NOM,PL
þorskur;þorsks;þorskDEL(ur)INS(s);INS(s);DEL(ur);N,INDF,GEN,SG
systir;systrunum;systDEL(i)rINS(unum);INS(unum);DEL(i);N,DEF,DAT,PL
beltisdýr;beltisdýrin;beltisdýrINS(in);INS(in);;N,DEF,ACC,PL
harmur;hörmunum;hDEL(a)INS(ö)rmuDEL(r)INS(num);INS(ö),INS(num);DEL(a),DEL(r);N,DEF,DAT,PL
vogunarsjóður;vogunarsjóðinn;vogunarsjóðDEL(ur)INS(inn);INS(inn);DEL(ur);N,DEF,ACC,SG
mistur;mistursins;misturINS(sins);INS(sins);;N,DEF,GEN,SG
þrenning;þrenningar;þrenningINS(ar);INS(ar);;N,INDF,NOM,PL
þjófnaður;þjófnaður;þjófnaður;;;N,INDF,NOM,SG
bolli;indefinite;DEL(boll)iINS(ndefinite);INS(ndefinite);DEL(boll);N,INDF,NOM,SG
slasa;slösuðuð;slDEL(asa)INS(ösuðuð);INS(ösuðuð);DEL(asa);V,SBJV,PST,2,PL
sólarupprás;sólarupprásin;sólarupprásINS(in);INS(in);;N,DEF,NOM,SG
gunga;gungu;gungDEL(a)INS(u);INS(u);DEL(a);N,INDF,DAT,SG
keila;keilurnar;keilINS(urn)aINS(r);INS(urn),INS(r);;N,DEF,ACC,PL
hlera;hleraði;hleraINS(ði);INS(ði);;V,SBJV,PST,3,SG
frumuveggur;frumuvegg;frumuveggDEL(ur);;DEL(ur);N,INDF,DAT,SG
námskeið;námskeiðsins;námskeiðINS(sins);INS(sins);;N,DEF,GEN,SG
hjarðmaður;hjarðmönnum;hjarðINS(mönnu)mDEL(aður);INS(mönnu);DEL(aður);N,INDF,DAT,PL
framhlaðningur;framhlaðninga;framhlaðningDEL(ur)INS(a);INS(a);DEL(ur);N,INDF,GEN,PL
lita;litið;litDEL(a)INS(ið);INS(ið);DEL(a);V,SBJV,PRS,2,PL
megra;megrir;megINS(ri)rDEL(a);INS(ri);DEL(a);V,SBJV,PRS,2,SG
aðstæður;aðstæðurnar;aðstæðuINS(rna)r;INS(rna);;N,DEF,NOM,SG
vanda;vandað;vandaINS(ð);INS(ð);;V.CVB
stofn;stofninum;stofnINS(inum);INS(inum);;N,DEF,DAT,SG
gelda;geldi;geldDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,3,SG
andri;andrar;andINS(ra)rDEL(i);INS(ra);DEL(i);N,INDF,NOM,PL
plægja;plægði;plægDEL(ja)INS(ði);INS(ði);DEL(ja);V,SBJV,PST,3,SG
sök;saka;sDEL(ö)INS(a)kINS(a);INS(a),INS(a);DEL(ö);N,INDF,GEN,PL
ljósbjalla;ljósbjöllu;ljósbjDEL(a)INS(ö)llDEL(a)INS(u);INS(ö),INS(u);DEL(a),DEL(a);N,INDF,DAT,SG
geit;geiturnar;geitINS(urnar);INS(urnar);;N,DEF,ACC,PL
systkin;systkina;systkinINS(a);INS(a);;N,INDF,GEN,SG
farfuglaheimili;farfuglaheimili;farfuglaheimili;;;N,INDF,NOM,PL
norn;norn;norn;;;N,INDF,DAT,SG
kið;kiðsins;kiðINS(sins);INS(sins);;N,DEF,GEN,SG
beila;beila;beila;;;V,IND,PRS,1,SG
Kornbreti;Kornbreta;KornbretDEL(i)INS(a);INS(a);DEL(i);N,INDF,DAT,SG
köstur;köstur;köstur;;;N,INDF,NOM,SG
hlaup;hlaupa;hlaupINS(a);INS(a);;N,INDF,GEN,PL
flís;flísar;flísINS(ar);INS(ar);;N,INDF,ACC,PL
stýra;stýrðir;stýINS(rði)rDEL(a);INS(rði);DEL(a);V,IND,PST,2,SG
dráttartaug;dráttartauginni;dráttartaugINS(inni);INS(inni);;N,DEF,DAT,SG
amba;amba;amba;;;N,INDF,NOM,SG
snjóa;snjóuðuð;snjóDEL(a)INS(uðuð);INS(uðuð);DEL(a);V,IND,PST,2,PL
kvíði;kvíði;kvíði;;;N,INDF,NOM,SG
gervill;gervlar;gervDEL(il)lINS(ar);INS(ar);DEL(il);N,INDF,NOM,PL
kvörn;kvarnar;kvDEL(ö)INS(a)rnINS(ar);INS(a),INS(ar);DEL(ö);N,INDF,GEN,SG
glás;glásir;glásINS(ir);INS(ir);;N,INDF,ACC,PL
plægja;plægðum;plægDEL(ja)INS(ðum);INS(ðum);DEL(ja);V,SBJV,PST,1,PL
þrep;þrepinu;þrepINS(inu);INS(inu);;N,DEF,DAT,SG
einangrari;einangraranum;einangrarDEL(i)INS(anum);INS(anum);DEL(i);N,DEF,DAT,SG
krakkaskömm;krakkaskammir;krakkaskDEL(ö)INS(a)mmINS(ir);INS(a),INS(ir);DEL(ö);N,INDF,ACC,PL
þrasa;þrösuðu;þrDEL(asa)INS(ösuðu);INS(ösuðu);DEL(asa);V,SBJV,PST,3,PL
lögregla;lögregla;lögregla;;;N,INDF,NOM,SG
fnykur;fnykinn;fnykDEL(ur)INS(inn);INS(inn);DEL(ur);N,DEF,ACC,SG
hraða;hröðuðu;hrDEL(aða)INS(öðuðu);INS(öðuðu);DEL(aða);V,SBJV,PST,3,PL
val;völ;vDEL(a)INS(ö)l;INS(ö);DEL(a);N,INDF,NOM,PL
blómavasi;blómavasarnir;blómavasINS(arn)iINS(r);INS(arn),INS(r);;N,DEF,NOM,PL
tækling;tækling;tækling;;;N,INDF,NOM,SG
spæla;spælið;spælDEL(a)INS(ið);INS(ið);DEL(a);V,IND,PRS,2,PL
vottur;vottunum;vottuDEL(r)INS(num);INS(num);DEL(r);N,DEF,DAT,PL
handboltaþjálfari;handboltaþjálfarana;handboltaþjálfarDEL(i)INS(ana);INS(ana);DEL(i);N,DEF,ACC,PL
útiloka;útilokaði;útilokaINS(ði);INS(ði);;V,SBJV,PST,3,SG
hafri;hafra;hafrDEL(i)INS(a);INS(a);DEL(i);N,INDF,GEN,PL
bunga;bungum;bungDEL(a)INS(um);INS(um);DEL(a);N,INDF,DAT,PL
hljóðeind;hljóðeindar;hljóðeindINS(ar);INS(ar);;N,INDF,GEN,SG
goðafræði;goðafræðin;goðafræðiINS(n);INS(n);;N,DEF,NOM,SG
blogga;bloggað;bloggaINS(ð);INS(ð);;V.CVB
blekpenni;blekpennarnir;blekpenINS(nar)niINS(r);INS(nar),INS(r);;N,DEF,NOM,PL
skrúðhús;skrúðhúsið;skrúðhúsINS(ið);INS(ið);;N,DEF,NOM,SG
garðyrkjufræði;garðyrkjufræðinni;garðyrkjufræðINS(inn)i;INS(inn);;N,DEF,DAT,SG
færa;færðuð;færDEL(a)INS(ðuð);INS(ðuð);DEL(a);V,IND,PST,2,PL
losa;losum;losDEL(a)INS(um);INS(um);DEL(a);V,SBJV,PRS,1,PL
lauga;laugi;laugDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,1,SG
bati;batana;batDEL(i)INS(ana);INS(ana);DEL(i);N,DEF,ACC,PL
lemja;lamdi;lDEL(emj)aINS(mdi);INS(mdi);DEL(emj);V,IND,PST,1,SG
innfeldi;innfeldi;innfeldi;;;N,INDF,NOM,SG
lýsa;lýsti;lýsDEL(a)INS(ti);INS(ti);DEL(a);V,SBJV,PST,3,SG
skari;skari;skari;;;N,INDF,NOM,SG
tindur;tindum;tinduDEL(r)INS(m);INS(m);DEL(r);N,INDF,DAT,PL
rúma;rúmaði;rúmaINS(ði);INS(ði);;V,SBJV,PST,1,SG
bílaverkstæði;bílaverkstæðanna;bílaverkstæðDEL(i)INS(anna);INS(anna);DEL(i);N,DEF,GEN,PL
vörn;varnanna;vDEL(ö)INS(a)rnINS(anna);INS(a),INS(anna);DEL(ö);N,DEF,GEN,PL
kjör;kjör;kjör;;;N,INDF,NOM,SG
leiðsögumaður;leiðsögumanninum;leiðsögumaDEL(ður)INS(nninum);INS(nninum);DEL(ður);N,DEF,DAT,SG
voffi;voffa;voffDEL(i)INS(a);INS(a);DEL(i);N,INDF,GEN,SG
hlýða;hlýddi;hlýDEL(ða)INS(ddi);INS(ddi);DEL(ða);V,SBJV,PST,1,SG
fiðrildi;fiðrildi;fiðrildi;;;N,INDF,ACC,SG
gneggja;gneggjaði;gneggjaINS(ði);INS(ði);;V,IND,PST,1,SG
markmaður;markmann;markmaDEL(ður)INS(nn);INS(nn);DEL(ður);N,INDF,ACC,SG
frón;frónsins;frónINS(sins);INS(sins);;N,DEF,GEN,SG
aðstoð;aðstoðin;aðstoðINS(in);INS(in);;N,DEF,NOM,SG
klaki;klakanna;klakDEL(i)INS(anna);INS(anna);DEL(i);N,DEF,GEN,PL
kona;konunni;konDEL(a)INS(unni);INS(unni);DEL(a);N,DEF,GEN,SG
límóna;límónu;límónDEL(a)INS(u);INS(u);DEL(a);N,INDF,GEN,SG
storkur;storkurinn;storkurINS(inn);INS(inn);;N,DEF,NOM,SG
fyrirlestur;fyrirlestrunum;fyrirlestDEL(u)rINS(unum);INS(unum);DEL(u);N,DEF,DAT,PL
hitamælir;hitamælanna;hitamælDEL(ir)INS(anna);INS(anna);DEL(ir);N,DEF,GEN,PL
regnkápa;regnkápunum;regnkápDEL(a)INS(unum);INS(unum);DEL(a);N,DEF,DAT,PL
ungmenni;ungmennin;ungmenniINS(n);INS(n);;N,DEF,ACC,PL
sendibréf;sendibréfs;sendibréfINS(s);INS(s);;N,INDF,GEN,SG
fitfugl;fugli;DEL(fit)fuglINS(i);INS(i);DEL(fit);N,INDF,DAT,SG
freyðivín;freyðivín;freyðivín;;;N,INDF,NOM,PL
sendiráð;sendiráði;sendiráðINS(i);INS(i);;N,INDF,DAT,SG
hjúfra;hjúfrum;hjúfrDEL(a)INS(um);INS(um);DEL(a);V,IND,PRS,1,PL
varnaðarorð;varnaðarorðin;varnaðarorðINS(in);INS(in);;N,DEF,ACC,PL
hjól;hjólinu;hjólINS(inu);INS(inu);;N,DEF,DAT,SG
kyrkja;kyrkti;kyrkDEL(ja)INS(ti);INS(ti);DEL(ja);V,IND,PST,3,SG
mánudagur;mánudögunum;mánudDEL(a)INS(ö)guDEL(r)INS(num);INS(ö),INS(num);DEL(a),DEL(r);N,DEF,DAT,PL
fylgd;fylgda;fylgdINS(a);INS(a);;N,INDF,GEN,PL
vefstóll;vefstól;vefstóDEL(l)l;;DEL(l);N,INDF,DAT,SG
fjallgarður;fjallgarða;fjallgarðDEL(ur)INS(a);INS(a);DEL(ur);N,INDF,GEN,PL
lakka;lakkandi;lakkaINS(ndi);INS(ndi);;V.PTCP,PRS
augntönn;augntönninni;augntönnINS(inni);INS(inni);;N,DEF,DAT,SG
tilraunastofa;tilraunastofur;tilraunastofDEL(a)INS(ur);INS(ur);DEL(a);N,INDF,NOM,PL
hagnýta;hagnýtt;hagnýtDEL(a)INS(t);INS(t);DEL(a);V.CVB
nál;nálar;nálINS(ar);INS(ar);;N,INDF,GEN,SG
líkamur;líkamanna;líkamDEL(ur)INS(anna);INS(anna);DEL(ur);N,DEF,GEN,PL
skermur;skermarnir;skermDEL(u)INS(arni)r;INS(arni);DEL(u);N,DEF,NOM,PL
titill;titlum;titDEL(il)lINS(um);INS(um);DEL(il);N,INDF,DAT,PL
bílaverkstæði;bílaverkstæðið;bílaverkstæðiINS(ð);INS(ð);;N,DEF,NOM,SG
tía;tía;tía;;;N,INDF,GEN,PL
rappa;rappar;rappaINS(r);INS(r);;V,IND,PRS,2,SG
garpur;garpsins;garpDEL(ur)INS(sins);INS(sins);DEL(ur);N,DEF,GEN,SG
kyssa;kyssi;kyssDEL(a)INS(i);INS(i);DEL(a);V,IND,PRS,1,SG
töffari;töffurum;töffDEL(ari)INS(urum);INS(urum);DEL(ari);N,INDF,DAT,PL
prettvísi;prettvísi;prettvísi;;;N,INDF,ACC,SG
eldiviður;eldiviðinum;eldiviðINS(in)uDEL(r)INS(m);INS(in),INS(m);DEL(r);N,DEF,DAT,SG
þjónustustúlka;þjónustustúlkurnar;þjónustustúlkINS(urn)aINS(r);INS(urn),INS(r);;N,DEF,NOM,PL
kögur;kögrið;kögDEL(u)rINS(ið);INS(ið);DEL(u);N,DEF,ACC,SG
kveða;kveður;kveðDEL(a)INS(ur);INS(ur);DEL(a);V,IND,PRS,3,SG
undirskrift;undirskriftir;undirskriftINS(ir);INS(ir);;N,INDF,NOM,PL
erfa;erfir;erfDEL(a)INS(ir);INS(ir);DEL(a);V,SBJV,PRS,2,SG
maur;maurum;maurINS(um);INS(um);;N,INDF,DAT,PL
niðji;niðjarnir;niðjINS(arn)iINS(r);INS(arn),INS(r);;N,DEF,NOM,PL
