Source;Target;Combined;Inserts;Deletes;Grammar
strauļākais;strauļākais;strauļākais;;;ADJ,LOC,SG,MASC
karš;karu;karDEL(š)INS(u);INS(u);DEL(š);N,ACC,SG
atrast;atradīšu;atraDEL(st)INS(dīšu);INS(dīšu);DEL(st);V,1,SG,FUT,IND
visīgnākais;visīgnākajam;visīgnākaDEL(is)INS(jam);INS(jam);DEL(is);ADJ,GEN,SG,MASC
moldāvu valoda;moldāvu valodas;moldāvu valodaINS(s);INS(s);;N,GEN,SG
saltāks;saltāku;saltākDEL(s)INS(u);INS(u);DEL(s);ADJ,ACC,PL,MASC
telefonēt;telefonēdams;telefonēDEL(t)INS(dams);INS(dams);DEL(t);V,V.PTCP,PRS,LGSPEC4
blāvais;blāvajā;blāvaDEL(is)INS(jā);INS(jā);DEL(is);ADJ,INST,SG,MASC
zemāks;zemākās;zemākINS(ā)s;INS(ā);;ADJ,INST,PL,FEM
visrožainākais;visrožaināko;visrožainākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,MASC
mobilais;mobilās;mobilDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,LOC,PL,FEM
smieties;smiesieties;smINS(ies)ieties;INS(ies);;V,2,PL,FUT,IND
vislepnākais;vislepnākos;vislepnākDEL(ai)INS(o)s;INS(o);DEL(ai);ADJ,NOM,PL,MASC
spāniskais;spāniskā;spāniskDEL(ais)INS(ā);INS(ā);DEL(ais);ADJ,LOC,SG,FEM
studija;studijai;studijaINS(i);INS(i);;N,DAT,SG
akcentēt;akcentēs;akcentēDEL(t)INS(s);INS(s);DEL(t);V,3,SG,FUT,IND
visdraiskākais;visdraiskākās;visdraiskākDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,ACC,SG,FEM
reliģiskāks;reliģiskākas;reliģiskākINS(a)s;INS(a);;ADJ,NOM,PL,FEM
nestādīt;nestādīšot;nestādīINS(šo)t;INS(šo);;V,LGSPEC1,FUT
gardākais;gardākās;gardākDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,LOC,PL,FEM
maizniece;maizniecēs;maizniecDEL(e)INS(ēs);INS(ēs);DEL(e);N,LOC,PL
spožs;spožu;spožDEL(s)INS(u);INS(u);DEL(s);ADJ,DAT,SG,MASC
ziedoņa mēnesis;ziedoņa mēnešos;ziedoņa mēneDEL(si)INS(šo)s;INS(šo);DEL(si);N,LOC,PL
mongoliskāks;mongoliskāku;mongoliskākDEL(s)INS(u);INS(u);DEL(s);ADJ,DAT,SG,FEM
visserbiskākais;visserbiskākajos;visserbiskākaDEL(i)INS(jo)s;INS(jo);DEL(i);ADJ,INST,PL,MASC
vissmaidīgākais;vissmaidīgāko;vissmaidīgākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,FEM
zemiskākais;zemiskākajās;zemiskākaDEL(i)INS(jā)s;INS(jā);DEL(i);ADJ,INST,PL,FEM
portugāliete;portugālietes;portugālieteINS(s);INS(s);;N,VOC,PL
substantīvs;substantīvos;substantīvINS(o)s;INS(o);;N,LOC,PL
neproducēt;neproducē;neproducēDEL(t);;DEL(t);V,3,SG,PRS,IND
ziņkārīgāks;ziņkārīgākām;ziņkārīgākDEL(s)INS(ām);INS(ām);DEL(s);ADJ,DAT,PL,FEM
centrālisms;centrālismam;centrālisINS(ma)mDEL(s);INS(ma);DEL(s);N,DAT,SG
necaurredzamākais;necaurredzamākās;necaurredzamākDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,LOC,PL,FEM
gudrais;gudrajam;gudraDEL(is)INS(jam);INS(jam);DEL(is);ADJ,GEN,SG,MASC
krūmājs;krūmāju;krūmājDEL(s)INS(u);INS(u);DEL(s);N,INST,SG
negulēt;negulēji;negulēDEL(t)INS(ji);INS(ji);DEL(t);V,2,SG,PST,IND
ieart;ieari;iearDEL(t)INS(i);INS(i);DEL(t);V,2,SG,PST,IND
gatavot;gatavosim;gatavoDEL(t)INS(sim);INS(sim);DEL(t);V,1,PL,FUT,IND
nesarkt;nesarksit;nesarkINS(si)t;INS(si);;V,2,PL,FUT,IND
fizioloģe;fizioloģēm;fizioloģDEL(e)INS(ēm);INS(ēm);DEL(e);N,DAT,PL
abstraktais;abstraktajā;abstraktaDEL(is)INS(jā);INS(jā);DEL(is);ADJ,INST,SG,FEM
stulbība;stulbības;stulbībaINS(s);INS(s);;N,GEN,SG
pillāks;pillāku;pillākDEL(s)INS(u);INS(u);DEL(s);ADJ,NOM,SG,FEM
ūdeņains;ūdeņainu;ūdeņainDEL(s)INS(u);INS(u);DEL(s);ADJ,NOM,SG,MASC
piederīgāks;piederīgākai;piederīgākDEL(s)INS(ai);INS(ai);DEL(s);ADJ,GEN,SG,FEM
nesaart;nesaaršu;nesaarDEL(t)INS(šu);INS(šu);DEL(t);V,1,SG,FUT,IND
čiekurs;čiekuru;čiekurDEL(s)INS(u);INS(u);DEL(s);N,GEN,PL
miklākais;miklākajām;miklākaDEL(is)INS(jām);INS(jām);DEL(is);ADJ,GEN,PL,FEM
britiete;britieti;britietDEL(e)INS(i);INS(i);DEL(e);N,INST,SG
vainīgs;vainīgu;vainīgDEL(s)INS(u);INS(u);DEL(s);ADJ,ACC,PL,MASC
vieninieks;vieniniekus;vieniniekINS(u)s;INS(u);;N,ACC,PL
vaisloties;vaislosimies;vaisloDEL(t)INS(sim)ies;INS(sim);DEL(t);V,1,PL,IMP
slaucīšana;slaucīšanai;slaucīšanaINS(i);INS(i);;N,DAT,SG
halāts;halātu;halātDEL(s)INS(u);INS(u);DEL(s);N,GEN,PL
nesauļot;nesauļošot;nesauļINS(oš)ot;INS(oš);;V,LGSPEC1,FUT
dzeršana;dzeršana;dzeršana;;;N,NOM,SG
citrons;citroni;citronDEL(s)INS(i);INS(i);DEL(s);N,NOM,PL
vispatiesākais;vispatiesākā;vispatiesākDEL(ais)INS(ā);INS(ā);DEL(ais);ADJ,ACC,SG,MASC
paradoksālāks;paradoksālākās;paradoksālākINS(ā)s;INS(ā);;ADJ,INST,PL,FEM
bučošana;bučošanas;bučošanaINS(s);INS(s);;N,GEN,SG
pareizs;pareizā;pareizDEL(s)INS(ā);INS(ā);DEL(s);ADJ,INST,SG,FEM
gruzīns;gruzīnu;gruzīnDEL(s)INS(u);INS(u);DEL(s);N,INST,SG
uzbeks;uzbekā;uzbekDEL(s)INS(ā);INS(ā);DEL(s);N,LOC,SG
kakla rota;kakla rotas;kakla rotaINS(s);INS(s);;N,GEN,SG
antropologs;antropologa;antropologDEL(s)INS(a);INS(a);DEL(s);N,GEN,SG
cilts;cilts;cilts;;;N,GEN,SG
visimbecilākais;visimbecilākajiem;visimbecilākaINS(j)iDEL(s)INS(em);INS(j),INS(em);DEL(s);ADJ,GEN,PL,MASC
atvainot;atvainojiet;atvainoINS(jie)t;INS(jie);;V,2,PL,IMP
visacīgākais;visacīgākā;visacīgākDEL(ais)INS(ā);INS(ā);DEL(ais);ADJ,ACC,SG,MASC
necelt;necēlāt;necDEL(e)INS(ē)lINS(ā)t;INS(ē),INS(ā);DEL(e);V,2,PL,PST,IND
visslovēniskākais;visslovēniskākajos;visslovēniskākaDEL(i)INS(jo)s;INS(jo);DEL(i);ADJ,INST,PL,MASC
jūrnieks;jūrniekiem;jūrniekDEL(s)INS(iem);INS(iem);DEL(s);N,DAT,PL
stieple;stiepļu;stiepDEL(le)INS(ļu);INS(ļu);DEL(le);N,GEN,PL
uzbeks;uzbeku;uzbekDEL(s)INS(u);INS(u);DEL(s);N,INST,SG
acs kamera;acs kamera;acs kamera;;;N,NOM,SG
migla;miglu;miglDEL(a)INS(u);INS(u);DEL(a);N,GEN,PL
nātrijs;nātrijā;nātrijDEL(s)INS(ā);INS(ā);DEL(s);N,LOC,SG
ejakulēt;ejakulējat;ejakulēINS(ja)t;INS(ja);;V,2,PL,PRS,IND
gruzīniskais;gruzīniskos;gruzīniskDEL(ai)INS(o)s;INS(o);DEL(ai);ADJ,NOM,PL,MASC
īstais;īsto;īstDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,FEM
truļš;truļu;truļDEL(š)INS(u);INS(u);DEL(š);ADJ,ACC,PL,MASC
kartons;kartons;kartons;;;N,NOM,SG
sniegainais;sniegaino;sniegainDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,MASC
latīniskais;latīniskajiem;latīniskaINS(j)iDEL(s)INS(em);INS(j),INS(em);DEL(s);ADJ,GEN,PL,MASC
vismuklākais;vismuklākā;vismuklākDEL(ais)INS(ā);INS(ā);DEL(ais);ADJ,LOC,SG,FEM
visemocionālākais;visemocionālākajās;visemocionālākaDEL(i)INS(jā)s;INS(jā);DEL(i);ADJ,INST,PL,FEM
šodiena;šodienu;šodienDEL(a)INS(u);INS(u);DEL(a);N,GEN,PL
racionāliste;racionālistēm;racionālistDEL(e)INS(ēm);INS(ēm);DEL(e);N,INST,PL
algebriskais;algebriskais;algebriskais;;;ADJ,LOC,SG,MASC
aizvakardiena;aizvakardienas;aizvakardienaINS(s);INS(s);;N,NOM,PL
vēsturisks;vēsturisku;vēsturiskDEL(s)INS(u);INS(u);DEL(s);ADJ,ACC,PL,MASC
imbecils;imbecilu;imbecilDEL(s)INS(u);INS(u);DEL(s);ADJ,ACC,PL,FEM
visekoloģiskākais;visekoloģiskākajā;visekoloģiskākaDEL(is)INS(jā);INS(jā);DEL(is);ADJ,INST,SG,MASC
īstenot;būtu īstenojis;INS(būtu )īstenoDEL(t)INS(jis);INS(būtu ),INS(jis);DEL(t);V,COND,PST
iekšējāks;iekšējākus;iekšējākINS(u)s;INS(u);;ADJ,NOM,PL,MASC
josla;joslas;joslaINS(s);INS(s);;N,ACC,PL
neaudzināt;neaudzinošs;neaudzinDEL(āt)INS(ošs);INS(ošs);DEL(āt);V,V.PTCP,PRS,LGSPEC3
vāciete;vācietes;vācieteINS(s);INS(s);;N,ACC,PL
netīrāks;netīrāku;netīrākDEL(s)INS(u);INS(u);DEL(s);ADJ,DAT,SG,FEM
teoloģiskākais;teoloģiskākā;teoloģiskākDEL(ais)INS(ā);INS(ā);DEL(ais);ADJ,ACC,SG,MASC
nepārart;nepārariet;nepārarINS(ie)t;INS(ie);;V,2,PL,IMP
algebriskais;algebrisko;algebriskDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,FEM
garšošana;garšošanas;garšošanaINS(s);INS(s);;N,GEN,SG
neprast;neproti;neprDEL(as)INS(o)tINS(i);INS(o),INS(i);DEL(as);V,2,SG,PRS,IND
vissirmmatainākais;vissirmmataināko;vissirmmatainākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,DAT,SG,MASC
nespriest;nespriediet;nesprINS(ied)ieDEL(s)t;INS(ied);DEL(s);V,2,PL,IMP
izdarīt;izdari;izdarDEL(īt)INS(i);INS(i);DEL(īt);V,2,SG,IMP
vest;vedīs;veINS(dī)sDEL(t);INS(dī);DEL(t);V,3,PL,FUT,IND
slāviskāks;slāviskāku;slāviskākDEL(s)INS(u);INS(u);DEL(s);ADJ,DAT,SG,FEM
negludāks;negludākiem;negludākDEL(s)INS(iem);INS(iem);DEL(s);ADJ,GEN,PL,MASC
necepties;neesot cepies;neINS(esot )cepDEL(t)ies;INS(esot );DEL(t);V,LGSPEC1,PST
pārcepšanās;pārcepšanos;pārcepšanDEL(ā)INS(o)s;INS(o);DEL(ā);N,ACC,SG
humānisms;humānismu;humānismDEL(s)INS(u);INS(u);DEL(s);N,INST,SG
vispelēkākais;vispelēkāko;vispelēkākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,FEM
visredzīgākais;visredzīgāko;visredzīgākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,FEM
dzīvesbiedrs;dzīvesbiedru;dzīvesbiedrDEL(s)INS(u);INS(u);DEL(s);N,INST,SG
visrupākais;visrupākās;visrupākDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,LOC,PL,FEM
slaiks;slaikā;slaikDEL(s)INS(ā);INS(ā);DEL(s);ADJ,INST,SG,FEM
visdīvainākais;visdīvainākajā;visdīvainākaDEL(is)INS(jā);INS(jā);DEL(is);ADJ,INST,SG,MASC
kaligrāfiskais;kaligrāfiskajam;kaligrāfiskaDEL(is)INS(jam);INS(jam);DEL(is);ADJ,GEN,SG,MASC
nerunāt;nerunāju;nerunāDEL(t)INS(ju);INS(ju);DEL(t);V,1,SG,PST,IND
vissociālistiskākais;vissociālistiskākajā;vissociālistiskākaDEL(is)INS(jā);INS(jā);DEL(is);ADJ,INST,SG,MASC
visgudrākais;visgudrāko;visgudrākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
ledus lācis;ledus lāčus;ledus lāDEL(ci)INS(ču)s;INS(ču);DEL(ci);N,ACC,PL
starenes saite;starenes saišu;starenes saiDEL(te)INS(šu);INS(šu);DEL(te);N,GEN,PL
mezgls;mezglu;mezglDEL(s)INS(u);INS(u);DEL(s);N,GEN,PL
karaliskākais;karaliskākajam;karaliskākaDEL(is)INS(jam);INS(jam);DEL(is);ADJ,GEN,SG,MASC
caurspīdīgais;caurspīdīgajai;caurspīdīgINS(aj)aiDEL(s);INS(aj);DEL(s);ADJ,GEN,SG,FEM
vēsture;vēsture;vēsture;;;N,NOM,SG
kļūdīgākais;kļūdīgākajiem;kļūdīgākaINS(j)iDEL(s)INS(em);INS(j),INS(em);DEL(s);ADJ,GEN,PL,MASC
sudrabainais;sudrabainais;sudrabainais;;;ADJ,LOC,SG,MASC
zemais;zemie;zemDEL(a)iDEL(s)INS(e);INS(e);DEL(a),DEL(s);ADJ,LOC,PL,MASC
purvājs;purvāja;purvājDEL(s)INS(a);INS(a);DEL(s);N,GEN,SG
termospudele;termospudelē;termospudelDEL(e)INS(ē);INS(ē);DEL(e);N,LOC,SG
zaļāks;zaļākas;zaļākINS(a)s;INS(a);;ADJ,NOM,PL,FEM
neņemšana;neņemšanu;neņemšanDEL(a)INS(u);INS(u);DEL(a);N,ACC,SG
indoeiropeiskāks;indoeiropeiskāku;indoeiropeiskākDEL(s)INS(u);INS(u);DEL(s);ADJ,ACC,PL,FEM
universitāte;universitātei;universitāteINS(i);INS(i);;N,DAT,SG
trulums;trulumu;trulumDEL(s)INS(u);INS(u);DEL(s);N,INST,SG
negaršot;lai negaršo;INS(lai )negaršoDEL(t);INS(lai );DEL(t);V,3,SG,IMP
viskomfortablākais;viskomfortablākajai;viskomfortablākINS(aj)aiDEL(s);INS(aj);DEL(s);ADJ,GEN,SG,FEM
spēcīgs;spēcīgu;spēcīgDEL(s)INS(u);INS(u);DEL(s);ADJ,NOM,SG,FEM
internacionālistiskais;internacionālistisko;internacionālistiskDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,FEM
istaba;istabām;istabDEL(a)INS(ām);INS(ām);DEL(a);N,DAT,PL
mātīte;mātītes;mātīteINS(s);INS(s);;N,GEN,SG
vakarīgākais;vakarīgākajos;vakarīgākaDEL(i)INS(jo)s;INS(jo);DEL(i);ADJ,INST,PL,MASC
armēniskāks;armēniskākus;armēniskākINS(u)s;INS(u);;ADJ,NOM,PL,MASC
holandiskais;holandisko;holandiskDEL(ais)INS(o);INS(o);DEL(ais);ADJ,DAT,SG,MASC
indisks;indiskos;indiskINS(o)s;INS(o);;ADJ,INST,PL,MASC
iesirmais;iesirmajās;iesirmaDEL(i)INS(jā)s;INS(jā);DEL(i);ADJ,INST,PL,FEM
visdraiskākais;visdraiskākajām;visdraiskākaDEL(is)INS(jām);INS(jām);DEL(is);ADJ,DAT,PL,FEM
līcis;līcī;līcDEL(is)INS(ī);INS(ī);DEL(is);N,LOC,SG
sīriskais;sīriskās;sīriskDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,ACC,SG,FEM
lokākais;lokākajā;lokākaDEL(is)INS(jā);INS(jā);DEL(is);ADJ,INST,SG,FEM
maltiete;maltieti;maltietDEL(e)INS(i);INS(i);DEL(e);N,ACC,SG
eksistēt;eksistēs;eksistēDEL(t)INS(s);INS(s);DEL(t);V,3,PL,FUT,IND
dziļāks;dziļāka;dziļākDEL(s)INS(a);INS(a);DEL(s);ADJ,ACC,SG,MASC
aseksuālais;aseksuālajam;aseksuālaDEL(is)INS(jam);INS(jam);DEL(is);ADJ,GEN,SG,MASC
rīts;rītam;rītDEL(s)INS(am);INS(am);DEL(s);N,DAT,SG
viszemākais;viszemāko;viszemākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,DAT,SG,FEM
zāģēt;zāģēs;zāģēDEL(t)INS(s);INS(s);DEL(t);V,3,PL,FUT,IND
diennakts;diennakti;diennaktDEL(s)INS(i);INS(i);DEL(s);N,INST,SG
vispillākais;vispillākajās;vispillākaDEL(i)INS(jā)s;INS(jā);DEL(i);ADJ,INST,PL,FEM
vissvešādākais;vissvešādākajā;vissvešādākaDEL(is)INS(jā);INS(jā);DEL(is);ADJ,INST,SG,MASC
vismākonākais;vismākonākajām;vismākonākaDEL(is)INS(jām);INS(jām);DEL(is);ADJ,DAT,PL,FEM
sniegains;sniegainā;sniegainDEL(s)INS(ā);INS(ā);DEL(s);ADJ,INST,SG,MASC
vēstule;vēstule;vēstule;;;N,NOM,SG
pastmarka;pastmarkām;pastmarkDEL(a)INS(ām);INS(ām);DEL(a);N,DAT,PL
piederīgākais;piederīgākā;piederīgākDEL(ais)INS(ā);INS(ā);DEL(ais);ADJ,ACC,SG,MASC
humoristiskāks;humoristiskāku;humoristiskākDEL(s)INS(u);INS(u);DEL(s);ADJ,NOM,SG,MASC
spars;sparam;sparDEL(s)INS(am);INS(am);DEL(s);N,DAT,SG
visukrainiskākais;visukrainiskākajām;visukrainiskākaDEL(is)INS(jām);INS(jām);DEL(is);ADJ,GEN,PL,FEM
nepateicīgs;nepateicīgā;nepateicīgDEL(s)INS(ā);INS(ā);DEL(s);ADJ,INST,SG,MASC
izteikt;izteicam;izteiDEL(kt)INS(cam);INS(cam);DEL(kt);V,1,PL,PRS,IND
raudulīgs;raudulīgā;raudulīgDEL(s)INS(ā);INS(ā);DEL(s);ADJ,INST,SG,MASC
citronkoks;citronkoki;citronkokDEL(s)INS(i);INS(i);DEL(s);N,NOM,PL
acs kamera;acs kameras;acs kameraINS(s);INS(s);;N,VOC,PL
itāliskākais;itāliskāko;itāliskākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,DAT,SG,FEM
šķidrāks;šķidrākiem;šķidrākDEL(s)INS(iem);INS(iem);DEL(s);ADJ,DAT,PL,MASC
psihiatre;psihiatres;psihiatreINS(s);INS(s);;N,GEN,SG
komēta;komētas;komētaINS(s);INS(s);;N,ACC,PL
iesarkanākais;iesarkanākajās;iesarkanākaDEL(i)INS(jā)s;INS(jā);DEL(i);ADJ,INST,PL,FEM
jautrākais;jautrākos;jautrākDEL(ai)INS(o)s;INS(o);DEL(ai);ADJ,NOM,PL,MASC
visnemantīgākais;visnemantīgākajiem;visnemantīgākaINS(j)iDEL(s)INS(em);INS(j),INS(em);DEL(s);ADJ,DAT,PL,MASC
turciete;turcieti;turcietDEL(e)INS(i);INS(i);DEL(e);N,INST,SG
purvainais;purvaino;purvainDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,FEM
desinieks;desiniekiem;desiniekDEL(s)INS(iem);INS(iem);DEL(s);N,INST,PL
augļu koks;augļu koka;augļu kokDEL(s)INS(a);INS(a);DEL(s);N,GEN,SG
paegle;paeglēm;paeglDEL(e)INS(ēm);INS(ēm);DEL(e);N,INST,PL
stādīt;stādīs;stādīDEL(t)INS(s);INS(s);DEL(t);V,3,SG,FUT,IND
sportiskais;sportisko;sportiskDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
sudabrs;sudabru;sudabrDEL(s)INS(u);INS(u);DEL(s);N,ACC,SG
realizējums;realizējumā;realizējumDEL(s)INS(ā);INS(ā);DEL(s);N,LOC,SG
vissvešādākais;vissvešādākajiem;vissvešādākaINS(j)iDEL(s)INS(em);INS(j),INS(em);DEL(s);ADJ,DAT,PL,MASC
studēšana;studēšanas;studēšanaINS(s);INS(s);;N,GEN,SG
visraksturīgākais;visraksturīgākajiem;visraksturīgākaINS(j)iDEL(s)INS(em);INS(j),INS(em);DEL(s);ADJ,GEN,PL,MASC
laukirbe;laukirbju;laukirbDEL(e)INS(ju);INS(ju);DEL(e);N,GEN,PL
vainīgs;vainīgas;vainīgINS(a)s;INS(a);;ADJ,NOM,PL,FEM
centīgais;centīgās;centīgDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,LOC,PL,FEM
papaija;papaiju;papaijDEL(a)INS(u);INS(u);DEL(a);N,ACC,SG
nesākt;nesāk;nesākDEL(t);;DEL(t);V,3,SG,PRS,IND
dārziņš;dārziņus;dārziņDEL(š)INS(us);INS(us);DEL(š);N,ACC,PL
kirgīziete;kirgīzieti;kirgīzietDEL(e)INS(i);INS(i);DEL(e);N,INST,SG
fotogrāfiskākais;fotogrāfiskākajā;fotogrāfiskākaDEL(is)INS(jā);INS(jā);DEL(is);ADJ,INST,SG,MASC
etnisks;etniskiem;etniskDEL(s)INS(iem);INS(iem);DEL(s);ADJ,DAT,PL,MASC
kirgīzs;kirgīzi;kirgīzDEL(s)INS(i);INS(i);DEL(s);N,NOM,PL
izcirtums;izcirtumiem;izcirtuINS(mie)mDEL(s);INS(mie);DEL(s);N,DAT,PL
ziemeļbriedis;ziemeļbriežiem;ziemeļbrieDEL(dis)INS(žiem);INS(žiem);DEL(dis);N,INST,PL
pekle;peklēm;peklDEL(e)INS(ēm);INS(ēm);DEL(e);N,INST,PL
ražīgais;ražīgo;ražīgDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,MASC
nacionāls;nacionālā;nacionālDEL(s)INS(ā);INS(ā);DEL(s);ADJ,INST,SG,MASC
tīkls;tīklā;tīklDEL(s)INS(ā);INS(ā);DEL(s);N,LOC,SG
karaliskākais;karaliskāko;karaliskākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,FEM
tīrīgākais;tīrīgāko;tīrīgākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
iekšējais;iekšējo;iekšējDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
apdārzs;apdārziem;apdārzDEL(s)INS(iem);INS(iem);DEL(s);N,INST,PL
ananass;ananasam;ananaDEL(s)sINS(am);INS(am);DEL(s);N,INST,SG
nebūt;lai nav;INS(lai )nDEL(ebūt)INS(av);INS(lai ),INS(av);DEL(ebūt);V,3,SG,IMP
vīlēt;būtu vīlējis;INS(būtu )vīlēDEL(t)INS(jis);INS(būtu ),INS(jis);DEL(t);V,COND,PST
interesantāks;interesantāku;interesantākDEL(s)INS(u);INS(u);DEL(s);ADJ,ACC,PL,MASC
karogs;karogiem;karogDEL(s)INS(iem);INS(iem);DEL(s);N,DAT,PL
pavēlēt;pavēlēsim;pavēlēDEL(t)INS(sim);INS(sim);DEL(t);V,1,PL,IMP
studente;studentēs;studentDEL(e)INS(ēs);INS(ēs);DEL(e);N,LOC,PL
brūnganāks;brūnganāku;brūnganākDEL(s)INS(u);INS(u);DEL(s);ADJ,ACC,PL,FEM
nāvēt;nāvētu;nāvētINS(u);INS(u);;V,COND,PRS
nogurt;nogursim;nogurDEL(t)INS(sim);INS(sim);DEL(t);V,1,PL,FUT,IND
akmeņaināks;akmeņaināku;akmeņainākDEL(s)INS(u);INS(u);DEL(s);ADJ,NOM,SG,MASC
akmeniskais;akmeniskās;akmeniskDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,ACC,SG,FEM
nezagt;nezogam;nezINS(og)aDEL(gt)INS(m);INS(og),INS(m);DEL(gt);V,V.PTCP,PRS,LGSPEC6
septītdaļa;septītdaļā;septītdaļDEL(a)INS(ā);INS(ā);DEL(a);N,LOC,SG
aukstākais;aukstākajās;aukstākaDEL(i)INS(jā)s;INS(jā);DEL(i);ADJ,INST,PL,FEM
dzelme;dzelmei;dzelmeINS(i);INS(i);;N,DAT,SG
psalms;psalmu;psalmDEL(s)INS(u);INS(u);DEL(s);N,GEN,PL
skotiskākais;skotiskākās;skotiskākDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,LOC,PL,FEM
tēviņš;tēviņu;tēviņDEL(š)INS(u);INS(u);DEL(š);N,GEN,PL
dziedāt;dziedājāt;dziedINS(āj)āt;INS(āj);;V,2,PL,PST,IND
riteņbraukšana;riteņbraukšanu;riteņbraukšanDEL(a)INS(u);INS(u);DEL(a);N,INST,SG
agrāks;agrākai;agrākDEL(s)INS(ai);INS(ai);DEL(s);ADJ,GEN,SG,FEM
slaucīt;slaucīsi;slaucīDEL(t)INS(si);INS(si);DEL(t);V,2,SG,FUT,IND
lokanāks;lokanāku;lokanākDEL(s)INS(u);INS(u);DEL(s);ADJ,DAT,SG,MASC
nerātnis;nerātni;nerātniDEL(s);;DEL(s);N,INST,SG
zaļais;zaļo;zaļDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
neapmainīt;neapmainīsi;neapmainīDEL(t)INS(si);INS(si);DEL(t);V,2,SG,FUT,IND
lāpa;lāpas;lāpaINS(s);INS(s);;N,VOC,PL
aizmārša;aizmāršu;aizmāršDEL(a)INS(u);INS(u);DEL(a);N,INST,SG
neabstrahēt;neabstrahējot;neabstrahēINS(jo)t;INS(jo);;V,V.PTCP,PRS,LGSPEC5
viese;viesi;viesDEL(e)INS(i);INS(i);DEL(e);N,INST,SG
izraēliete;izraēlietes;izraēlieteINS(s);INS(s);;N,ACC,PL
maltisks;maltiskām;maltiskDEL(s)INS(ām);INS(ām);DEL(s);ADJ,DAT,PL,FEM
pilsone;pilsones;pilsoneINS(s);INS(s);;N,GEN,SG
apelsīnu sula;apelsīnu sulu;apelsīnu sulDEL(a)INS(u);INS(u);DEL(a);N,ACC,SG
visanālākais;visanālākais;visanālākais;;;ADJ,LOC,SG,MASC
sīriskākais;sīriskākos;sīriskākDEL(ai)INS(o)s;INS(o);DEL(ai);ADJ,NOM,PL,MASC
vājdzirdīgs;vājdzirdīgu;vājdzirdīgDEL(s)INS(u);INS(u);DEL(s);ADJ,DAT,SG,FEM
lantāns;lantānam;lantānDEL(s)INS(am);INS(am);DEL(s);N,DAT,SG
iedzeltens;iedzeltenā;iedzeltenDEL(s)INS(ā);INS(ā);DEL(s);ADJ,INST,SG,MASC
bagātināt;bagātina;bagātinDEL(āt)INS(a);INS(a);DEL(āt);V,3,PL,PRS,IND
mest;meta;meDEL(s)tINS(a);INS(a);DEL(s);V,3,SG,PST,IND
nācija;nācijām;nācijDEL(a)INS(ām);INS(ām);DEL(a);N,INST,PL
tumšmate;tumšmatei;tumšmateINS(i);INS(i);;N,DAT,SG
rūpa;rūpai;rūpaINS(i);INS(i);;N,DAT,SG
saules brilles;saules brilles;saules brilles;;;N,ACC,PL
rakstāmais papīrs;rakstāmajos papīros;rakstāmaDEL(i)INS(jo)s papīrINS(o)s;INS(jo),INS(o);DEL(i);N,LOC,PL
visportugāliskākais;visportugāliskāko;visportugāliskākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,MASC
glītākais;glītāko;glītākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
vīrišķīgs;vīrišķīgu;vīrišķīgDEL(s)INS(u);INS(u);DEL(s);ADJ,ACC,PL,FEM
libāniskāks;libāniskākos;libāniskākINS(o)s;INS(o);;ADJ,INST,PL,MASC
socioloģiskais;socioloģisko;socioloģiskDEL(ais)INS(o);INS(o);DEL(ais);ADJ,DAT,SG,MASC
vismundrākais;vismundrākajam;vismundrākaDEL(is)INS(jam);INS(jam);DEL(is);ADJ,GEN,SG,MASC
