Source;Target;Combined;Inserts;Deletes;Grammar
tinn;tinn;tinn;;;ADJ,NOM,SG,MASC
cúis;cúiseanna;cúisINS(eanna);INS(eanna);;N,GEN,PL
abhantrach;abhantraí;abhantraDEL(ch)INS(í);INS(í);DEL(ch);N,GEN,SG
nóin;nónta;nóDEL(i)nINS(ta);INS(ta);DEL(i);N,GEN,PL
déad;leis an déad;INS(leis an )déad;INS(leis an );;N,DAT,SG,DEF
gnéasaigh;gnéasaímid;gnéasaINS(ím)iDEL(gh)INS(d);INS(ím),INS(d);DEL(gh);V,1,PL,PRS,IND
síleáil;na síleálacha;INS(na )síleáDEL(i)lINS(acha);INS(na ),INS(acha);DEL(i);N,NOM,PL,DEF
féasóg;féasóg;féasóg;;;N,GEN,PL
fo-ordaigh;fo-ordaímis;fo-ordaINS(ím)iDEL(gh)INS(s);INS(ím),INS(s);DEL(gh);V,1,PL,IMP
aineagna;a aineagna;INS(a )aineagna;INS(a );;N,VOC,SG
eipirigineas;a eipiriginis;INS(a )eipiriginDEL(ea)INS(i)s;INS(a ),INS(i);DEL(ea);N,VOC,SG
atíolaic;d'atíolaic siad;INS(d')atíolaicINS( siad);INS(d'),INS( siad);;V,3,PL,PST,IND
striapach;na striapaí;INS(na )striapaDEL(ch)INS(í);INS(na ),INS(í);DEL(ch);N,GEN,SG,DEF
maoidh;dá maoidhinn;INS(dá )maoidhINS(inn);INS(dá ),INS(inn);;V,1,SG,SBJV,PST
V-mhuineál;V-mhuiníl;V-mhuinDEL(eá)INS(í)l;INS(í);DEL(eá);N,NOM,PL
agnóisí;a agnóisithe;INS(a )agnóisDEL(í)INS(ithe);INS(a ),INS(ithe);DEL(í);N,VOC,PL
freagair;d'fhreagróidís;INS(d')fINS(h)reagDEL(ai)rINS(óidís);INS(d'),INS(h),INS(óidís);DEL(ai);V,3,PL,COND
cros-sábh;na cros-sábha;INS(na )cros-sábhINS(a);INS(na ),INS(a);;N,NOM,PL,DEF
vaimpír;vaimpír;vaimpír;;;N,NOM,SG
croscheistigh;chroscheisteoinn;cINS(h)roscheistINS(eo)iDEL(gh)INS(nn);INS(h),INS(eo),INS(nn);DEL(gh);V,1,SG,COND
breitheamh;an breitheamh;INS(an )breitheamh;INS(an );;N,NOM,SG,DEF
cuntasóir;na cuntasóirí;INS(na )cuntasóirINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
scórchlár;a scórchláir;INS(a )scórchláINS(i)r;INS(a ),INS(i);;N,VOC,SG
hidriginigh;hidriginíonn siad;hidriginINS(íonn s)iDEL(gh)INS(ad);INS(íonn s),INS(ad);DEL(gh);V,3,PL,PRS,IND
leictreafótagrafaíocht;na leictreafótagrafaíochta;INS(na )leictreafótagrafaíochtINS(a);INS(na ),INS(a);;N,GEN,SG,DEF
athfhill;d'athfhill mé;INS(d')athfhillINS( mé);INS(d'),INS( mé);;V,1,SG,PST,IND
díbharraigh;dhíbharraigh siad;dINS(h)íbharraighINS( siad);INS(h),INS( siad);;V,3,PL,PST,IND
ansa;ansaí;ansaINS(í);INS(í);;N,DAT,PL
siondróm;an tsiondróim;INS(an t)siondróINS(i)m;INS(an t),INS(i);;N,GEN,SG,DEF
seacláid;seacláidí;seacláidINS(í);INS(í);;N,NOM,PL
mórshlua;an mhórshlua;INS(an )mINS(h)órshlua;INS(an ),INS(h);;N,GEN,SG,DEF
litrigh;litreofar;litINS(reofa)rDEL(igh);INS(reofa);DEL(igh);V,AUTO,FUT,IND
Fionlannach;Fionlannach;Fionlannach;;;N,NOM,SG
miotaigh;miotaíodh;miotaDEL(ig)INS(íod)h;INS(íod);DEL(ig);V,AUTO,PST,IND
gliúphota;an ghliúphota;INS(an )gINS(h)liúphota;INS(an ),INS(h);;N,GEN,SG,DEF
Briotanach;na Briotanaigh;INS(na )BriotanaDEL(c)INS(ig)h;INS(na ),INS(ig);DEL(c);N,NOM,PL,DEF
ceannaimsir;ceannaimsir;ceannaimsir;;;N,NOM,SG
rianaigh;rianóinn;riaINS(nóin)nDEL(aigh);INS(nóin);DEL(aigh);V,1,SG,COND
pilirín;an pilirín;INS(an )pilirín;INS(an );;N,NOM,SG,DEF
beacán;leis na beacáin;INS(leis na )beacáINS(i)n;INS(leis na ),INS(i);;N,DAT,PL,DEF
póit;póit;póit;;;N,DAT,SG
oirfide;an t-oirfide;INS(an t-)oirfide;INS(an t-);;N,NOM,SG,DEF
scaball;leis na scabaill;INS(leis na )scabaINS(i)ll;INS(leis na ),INS(i);;N,DAT,PL,DEF
néalchruthaíocht;a néalchruthaíocht;INS(a )néalchruthaíocht;INS(a );;N,VOC,SG
athghrafaic;an athghrafaic;INS(an )athghrafaic;INS(an );;N,NOM,SG,DEF
cuidigh;cuidídís;cuidDEL(igh)INS(ídís);INS(ídís);DEL(igh);V,3,PL,IMP
heicseagán;leis na heicseagáin;INS(leis na )heicseagáINS(i)n;INS(leis na ),INS(i);;N,DAT,PL,DEF
síolrach;leis na síolraigh;INS(leis na )síolraDEL(c)INS(ig)h;INS(leis na ),INS(ig);DEL(c);N,DAT,PL,DEF
paramorfacht;na paramorfachta;INS(na )paramorfachtINS(a);INS(na ),INS(a);;N,GEN,SG,DEF
cliamhain;na cliamhaineacha;INS(na )cliamhainINS(eacha);INS(na ),INS(eacha);;N,NOM,PL,DEF
fiacail;fiacla;fiacDEL(ai)lINS(a);INS(a);DEL(ai);N,DAT,PL
hoiméamorfachas;an hoiméamorfachais;INS(an )hoiméamorfachaINS(i)s;INS(an ),INS(i);;N,GEN,SG,DEF
cuarbhóthar;cuarbhóthar;cuarbhóthar;;;N,NOM,SG
éisteolaíocht;éisteolaíocht;éisteolaíocht;;;N,NOM,SG
pearsa;pearsa;pearsa;;;N,DAT,SG
banimpire;banimpire;banimpire;;;N,DAT,SG
suntasacht;na suntasachta;INS(na )suntasachtINS(a);INS(na ),INS(a);;N,GEN,SG,DEF
urchóideacht;leis an urchóideacht;INS(leis an )urchóideacht;INS(leis an );;N,DAT,SG,DEF
scabal;leis an scabal;INS(leis an )scabal;INS(leis an );;N,DAT,SG,DEF
teirmeachúpla;leis na teirmeachúplaí;INS(leis na )teirmeachúplaINS(í);INS(leis na ),INS(í);;N,DAT,PL,DEF
cuibhrigh;go gcuibhrí mé;INS(go g)cuibhrDEL(igh)INS(í mé);INS(go g),INS(í mé);DEL(igh);V,1,SG,SBJV,PRS
bunús;a bhunúis;INS(a )bINS(h)unúINS(i)s;INS(a ),INS(h),INS(i);;N,VOC,SG
fuaigh;a d'fhuadh;INS(a d')fINS(h)uaDEL(ig)INS(d)h;INS(a d'),INS(h),INS(d);DEL(ig);V,REL,PST,HAB,IND
closchaiséad;leis na closchaiséid;INS(leis na )closchaiséDEL(a)INS(i)d;INS(leis na ),INS(i);DEL(a);N,DAT,PL,DEF
cráigh;chráfá;cINS(h)rINS(áf)áDEL(igh);INS(h),INS(áf);DEL(igh);V,2,SG,COND
cnag;leis na cnaga;INS(leis na )cnagINS(a);INS(leis na ),INS(a);;N,DAT,PL,DEF
Balcánach;leis an mBalcánach;INS(leis an m)Balcánach;INS(leis an m);;N,DAT,SG,DEF
míchleachtas;leis an míchleachtas;INS(leis an )míchleachtas;INS(leis an );;N,DAT,SG,DEF
teibíocht;teibíocht;teibíocht;;;N,DAT,SG
téadchlár;a théadchlára;INS(a )tINS(h)éadchlárINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
bior-róst;a bhior-róstfaidh;INS(a )bINS(h)ior-róstINS(faidh);INS(a ),INS(h),INS(faidh);;V,REL,FUT,IND
bratach;bratach;bratach;;;N,DAT,SG
hurlamaboc;an hurlamaboc;INS(an )hurlamaboc;INS(an );;N,NOM,SG,DEF
eachtraigh;go n-eachtraí siad;INS(go n-)eachtraINS(í s)iDEL(gh)INS(ad);INS(go n-),INS(í s),INS(ad);DEL(gh);V,3,PL,SBJV,PRS
bíosún;bíosún;bíosún;;;N,NOM,SG
crúigh;chrúigh tú;cINS(h)rúighINS( tú);INS(h),INS( tú);;V,2,SG,PST,IND
tóir;tóir;tóir;;;N,DAT,SG
aithreachas;an aithreachais;INS(an )aithreachaINS(i)s;INS(an ),INS(i);;N,GEN,SG,DEF
pocadán;a phocadáin;INS(a )pINS(h)ocadáINS(i)n;INS(a ),INS(h),INS(i);;N,VOC,SG
dímhiailinigh;dímhiailineoidh tú;dímhiailinINS(eo)iDEL(g)INS(d)hINS( tú);INS(eo),INS(d),INS( tú);DEL(g);V,2,SG,FUT,IND
fómhar;a fhómhair;INS(a )fINS(h)ómhaINS(i)r;INS(a ),INS(h),INS(i);;N,VOC,SG
breith;leis na breitheanna;INS(leis na )breithINS(eanna);INS(leis na ),INS(eanna);;N,DAT,PL,DEF
soiscéalaigh;soiscéalóidh tú;soiscéalDEL(aig)INS(óid)hINS( tú);INS(óid),INS( tú);DEL(aig);V,2,SG,FUT,IND
fosúchán;leis an bhfosúchán;INS(leis an bh)fosúchán;INS(leis an bh);;N,DAT,SG,DEF
bacard;bacard;bacard;;;N,DAT,SG
heilmint;heilmintí;heilmintINS(í);INS(í);;N,DAT,PL
teine;a theine;INS(a )tINS(h)eine;INS(a ),INS(h);;N,VOC,SG
púdaraigh;phúdaraigh sé;pINS(h)údaraighINS( sé);INS(h),INS( sé);;V,3,SG,PST,IND
xiléim;a xiléimí;INS(a )xiléimINS(í);INS(a ),INS(í);;N,VOC,PL
réaltra;leis an réaltra;INS(leis an )réaltra;INS(leis an );;N,DAT,SG,DEF
scagacht;an scagacht;INS(an )scagacht;INS(an );;N,NOM,SG,DEF
cósta;cóstaí;cóstaINS(í);INS(í);;N,NOM,PL
fo-aonad;fo-aonad;fo-aonad;;;N,NOM,SG
slacht;slacht;slacht;;;N,DAT,SG
grámhar;grámhara;grámharINS(a);INS(a);;ADJ,DAT,PL
hipeafaraing;hipeafaraing;hipeafaraing;;;N,NOM,SG
greannaigh;greannóidh sé;greannDEL(aig)INS(óid)hINS( sé);INS(óid),INS( sé);DEL(aig);V,3,SG,FUT,IND
nimhigh;nimheofaí;nimDEL(hig)hINS(eofaí);INS(eofaí);DEL(hig);V,AUTO,COND
impiriúlaí;impiriúlaí;impiriúlaí;;;N,NOM,SG
ánradh;ánradh;ánradh;;;N,NOM,SG
oisre síl;oisre síl;oisre síl;;;N,DAT,SG
féach;d'fhéachfaí;INS(d')fINS(h)éachINS(faí);INS(d'),INS(h),INS(faí);;V,AUTO,COND
éignigh;dá n-éigníteá;INS(dá n-)éignDEL(igh)INS(íteá);INS(dá n-),INS(íteá);DEL(igh);V,2:SG,SBJV,PST
péidiatraic;péidiatraice;péidiatraicINS(e);INS(e);;N,GEN,SG
clólíne;a chlólíne;INS(a )cINS(h)lólíne;INS(a ),INS(h);;N,VOC,SG
saint;sainte;saintINS(e);INS(e);;N,GEN,SG
agallamh;agallamh;agallamh;;;N,GEN,PL
Iosraeilíteach;leis na hIosraeilítigh;INS(leis na h)IosraeilítDEL(eac)INS(ig)h;INS(leis na h),INS(ig);DEL(eac);N,DAT,PL,DEF
pataigin;na pataiginí;INS(na )pataiginINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
áitreabhthóir;áitreabhthóirí;áitreabhthóirINS(í);INS(í);;N,GEN,PL
suigh;go suí siad;INS(go )suINS(í s)iDEL(gh)INS(ad);INS(go ),INS(í s),INS(ad);DEL(gh);V,3,PL,SBJV,PRS
imlínigh;imlíneoidh mé;imlínINS(eo)iDEL(g)INS(d)hINS( mé);INS(eo),INS(d),INS( mé);DEL(g);V,1,SG,FUT,IND
xéinilit;a xéinilita;INS(a )xéinilitINS(a);INS(a ),INS(a);;N,VOC,PL
nanailiteagrafaíocht;na nanailiteagrafaíochta;INS(na )nanailiteagrafaíochtINS(a);INS(na ),INS(a);;N,GEN,SG,DEF
amhrán;leis na hamhráin;INS(leis na h)amhráINS(i)n;INS(leis na h),INS(i);;N,DAT,PL,DEF
teibíocht;a theibíocht;INS(a )tINS(h)eibíocht;INS(a ),INS(h);;N,VOC,SG
croschineálach;croschineálach;croschineálach;;;N,GEN,PL
croiméal;croiméil;croiméDEL(a)INS(i)l;INS(i);DEL(a);N,DAT,PL
aicme speictreach;a aicmí speictreacha;INS(a )aicmDEL(e)INS(í) speictreachINS(a);INS(a ),INS(í),INS(a);DEL(e);N,VOC,PL
féad;d'fhéadtá;INS(d')fINS(h)éadINS(tá);INS(d'),INS(h),INS(tá);;V,2,SG,PST,HAB,IND
ionsaigh;ionsaím;ionsaDEL(igh)INS(ím);INS(ím);DEL(igh);V,1,SG,IMP
tionól;an tionóil;INS(an )tionóINS(i)l;INS(an ),INS(i);;N,GEN,SG,DEF
allaiteitreaplóideach;an t-allaiteitreaplóideach;INS(an t-)allaiteitreaplóideach;INS(an t-);;N,NOM,SG,DEF
cúntóir;cúntóra;cúntóDEL(i)rINS(a);INS(a);DEL(i);N,GEN,SG
céimnigh;dá gcéimnídís;INS(dá g)céimnDEL(igh)INS(ídís);INS(dá g),INS(ídís);DEL(igh);V,3,PL,SBJV,PST
failpéir;failpéirí;failpéirINS(í);INS(í);;N,GEN,PL
pótaireacht;na pótaireachta;INS(na )pótaireachtINS(a);INS(na ),INS(a);;N,GEN,SG,DEF
cuibhrigh;chuibhreoidís;cINS(h)uibhrINS(eo)iDEL(gh)INS(dís);INS(h),INS(eo),INS(dís);DEL(gh);V,3,PL,COND
imdhearg;imdheargann sibh;imdheargINS(ann sibh);INS(ann sibh);;V,2,PL,PRS,IND
mion;mion;mion;;;ADJ,NOM,SG,MASC
fachtóirigh;d'fhachtóirídís;INS(d')fINS(h)achtóirDEL(igh)INS(ídís);INS(d'),INS(h),INS(ídís);DEL(igh);V,3,PL,PST,HAB,IND
dímhiailinigh;dá ndímhiailinítí;INS(dá n)dímhiailinDEL(igh)INS(ítí);INS(dá n),INS(ítí);DEL(igh);V,AUTO,SBJV,PST
codail;codlaím;codDEL(ai)lINS(aím);INS(aím);DEL(ai);V,1,SG,PRS,IND
fáithim;fáithim;fáithim;;;N,NOM,SG
banais;banaisa;banaisINS(a);INS(a);;N,DAT,PL
eofón;a eofóin;INS(a )eofóINS(i)n;INS(a ),INS(i);;N,VOC,SG
miontúr;miontúir;miontúINS(i)r;INS(i);;N,NOM,PL
banlaoch;banlaoch;banlaoch;;;N,DAT,SG
pigmí;na pigmithe;INS(na )pigmDEL(í)INS(ithe);INS(na ),INS(ithe);DEL(í);N,NOM,PL,DEF
príomhacht;príomhacht;príomhacht;;;N,DAT,SG
liopard;an liopaird;INS(an )liopaINS(i)rd;INS(an ),INS(i);;N,GEN,SG,DEF
ailm;ailme;ailmINS(e);INS(e);;N,GEN,SG
guaire;guaire;guaire;;;N,NOM,SG
géar;géara;géarINS(a);INS(a);;ADJ,NOM,PL
clibchlár;an clibchlár;INS(an )clibchlár;INS(an );;N,NOM,SG,DEF
Céadaoin;na Céadaoineacha;INS(na )CéadaoinINS(eacha);INS(na ),INS(eacha);;N,NOM,PL,DEF
scolaí;leis na scolaithe;INS(leis na )scolaDEL(í)INS(ithe);INS(leis na ),INS(ithe);DEL(í);N,DAT,PL,DEF
greamú;greamaithe;greamDEL(ú)INS(aithe);INS(aithe);DEL(ú);N,GEN,SG
ocsaíd;ocsaíd;ocsaíd;;;N,DAT,SG
Meicsiceach;Meicsiceach;Meicsiceach;;;N,GEN,PL
gúna;gúna;gúna;;;N,DAT,SG
lachtadh;an lachta;INS(an )lachtaDEL(dh);INS(an );DEL(dh);N,GEN,SG,DEF
císte;císte;císte;;;N,GEN,SG
briseán milis;a bhriseáin mhilis;INS(a )bINS(h)riseáINS(i)n mINS(h)ilis;INS(a ),INS(h),INS(i),INS(h);;N,VOC,SG
facsáil;facsálfaimid;facsáDEL(i)lINS(faimid);INS(faimid);DEL(i);V,1,PL,FUT,IND
níolón;an níolón;INS(an )níolón;INS(an );;N,NOM,SG,DEF
uchtphláta;leis na huchtphlátaí;INS(leis na h)uchtphlátaINS(í);INS(leis na h),INS(í);;N,DAT,PL,DEF
bultúr;bultúr;bultúr;;;N,GEN,PL
miotaseolaíocht;miotaseolaíochta;miotaseolaíochtINS(a);INS(a);;N,GEN,SG
próiseas;a phróiseasa;INS(a )pINS(h)róiseasINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
sios;a shiosadh;INS(a )sINS(h)iosINS(adh);INS(a ),INS(h),INS(adh);;V,REL,PST,HAB,IND
foscript;foscripteanna;foscriptINS(eanna);INS(eanna);;N,NOM,PL
béabhar;a bhéabhair;INS(a )bINS(h)éabhaINS(i)r;INS(a ),INS(h),INS(i);;N,VOC,SG
isipréin;leis an isipréin;INS(leis an )isipréin;INS(leis an );;N,DAT,SG,DEF
caolas;leis na caolais;INS(leis na )caolaINS(i)s;INS(leis na ),INS(i);;N,DAT,PL,DEF
minic;is minice;INS(is )minicINS(e);INS(is ),INS(e);;ADJ,SPRL
heitrighnéasach;heitrighnéasach;heitrighnéasach;;;N,GEN,PL
ard;ard;ard;;;N,DAT,SG
beirilliam;leis an mbeirilliam;INS(leis an m)beirilliam;INS(leis an m);;N,DAT,SG,DEF
ceardchumannaí;ceardchumannaithe;ceardchumannaDEL(í)INS(ithe);INS(ithe);DEL(í);N,DAT,PL
bróidnigh;a bhróidneoidh;INS(a )bINS(h)róidnINS(eo)iDEL(g)INS(d)h;INS(a ),INS(h),INS(eo),INS(d);DEL(g);V,REL,FUT,IND
aiciseach;aiciseach;aiciseach;;;ADJ,DAT,SG,MASC
cruinnigh;chruinníteá;cINS(h)ruinnDEL(igh)INS(íteá);INS(h),INS(íteá);DEL(igh);V,2,SG,PST,HAB,IND
cón;na cóin;INS(na )cóINS(i)n;INS(na ),INS(i);;N,NOM,PL,DEF
fiaghabhar;a fhiaghabhara;INS(a )fINS(h)iaghabharINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
áiféis;an áiféis;INS(an )áiféis;INS(an );;N,NOM,SG,DEF
faobhraigh;faobhraíonn siad;faobhraINS(íonn s)iDEL(gh)INS(ad);INS(íonn s),INS(ad);DEL(gh);V,3,PL,PRS,IND
deighil;dheighleadh sé;dINS(h)eighDEL(i)lINS(eadh sé);INS(h),INS(eadh sé);DEL(i);V,3,SG,PST,HAB,IND
hipifiseas;a hipifisis;INS(a )hipifisDEL(ea)INS(i)s;INS(a ),INS(i);DEL(ea);N,VOC,SG
creid;creideadh sé;creidINS(eadh sé);INS(eadh sé);;V,3,SG,IMP
Tasmánach;a Thasmánaigh;INS(a )TINS(h)asmánaDEL(c)INS(ig)h;INS(a ),INS(h),INS(ig);DEL(c);N,VOC,SG
sílim;shílfidís;sINS(h)ílINS(f)iDEL(m)INS(dís);INS(h),INS(f),INS(dís);DEL(m);V,3,PL,COND
malartaigh;dá malartaínn;INS(dá )malartaDEL(igh)INS(ínn);INS(dá ),INS(ínn);DEL(igh);V,1,SG,SBJV,PST
intuigtheacht;intuigtheachta;intuigtheachtINS(a);INS(a);;N,GEN,SG
ardmháta;ardmhátaí;ardmhátaINS(í);INS(í);;N,NOM,PL
aoncheol;a aoncheoil;INS(a )aoncheoINS(i)l;INS(a ),INS(i);;N,VOC,SG
tapaigh;tapaímis;tapaINS(ím)iDEL(gh)INS(s);INS(ím),INS(s);DEL(gh);V,1,PL,IMP
foléasaí;foléasaithe;foléasaDEL(í)INS(ithe);INS(ithe);DEL(í);N,NOM,PL
fochatagóir;na fochatagóire;INS(na )fochatagóirINS(e);INS(na ),INS(e);;N,GEN,SG,DEF
turcach;turcaigh;turcaDEL(c)INS(ig)h;INS(ig);DEL(c);N,DAT,PL
breathnaigh;breathnaíonn sé;breathnaDEL(igh)INS(íonn sé);INS(íonn sé);DEL(igh);V,3,SG,PRS,IND
stéaróidigineas;stéaróidiginis;stéaróidiginDEL(ea)INS(i)s;INS(i);DEL(ea);N,DAT,PL
facsáil;d'fhacsálfadh sé;INS(d')fINS(h)acsáDEL(i)lINS(fadh sé);INS(d'),INS(h),INS(fadh sé);DEL(i);V,3,SG,COND
ardoifig;leis an ardoifig;INS(leis an )ardoifig;INS(leis an );;N,DAT,SG,DEF
eachaíocht;eachaíocht;eachaíocht;;;N,NOM,SG
bréid;bréideanna;bréidINS(eanna);INS(eanna);;N,DAT,PL
cnuasaigh;cnuasaithe;cnuasaiDEL(g)INS(t)hINS(e);INS(t),INS(e);DEL(g);V,V.PTCP,PST
buachaill feirme;buachaillí feirme;buachaillINS(í) feirme;INS(í);;N,DAT,PL
seomra folctha;an seomra folctha;INS(an )seomra folctha;INS(an );;N,NOM,SG,DEF
spéirbhean;spéirbhan;spéirbhDEL(e)an;;DEL(e);N,GEN,PL
aonarachas;aonarachas;aonarachas;;;N,DAT,SG
treisigh;treiseoidh sé;treisINS(eo)iDEL(g)INS(d)hINS( sé);INS(eo),INS(d),INS( sé);DEL(g);V,3,SG,FUT,IND
fliúit;fliúit;fliúit;;;N,DAT,SG
singil;a shingil;INS(a )sINS(h)ingil;INS(a ),INS(h);;N,VOC,SG
cró tarbhchomhraic;cróite tarbhchomhraic;cróINS(ite) tarbhchomhraic;INS(ite);;N,GEN,PL
agaigh;d'agaíodh sé;INS(d')agaDEL(ig)INS(íod)hINS( sé);INS(d'),INS(íod),INS( sé);DEL(ig);V,3,SG,PST,HAB,IND
aisghníomhaíocht;an aisghníomhaíocht;INS(an )aisghníomhaíocht;INS(an );;N,NOM,SG,DEF
píosa;píosaí;píosaINS(í);INS(í);;N,GEN,PL
mód;a mhóid;INS(a )mINS(h)óINS(i)d;INS(a ),INS(h),INS(i);;N,VOC,SG
alga;alga;alga;;;N,NOM,SG
céaslaigh;céaslóidh mé;céaslDEL(aig)INS(óid)hINS( mé);INS(óid),INS( mé);DEL(aig);V,1,SG,FUT,IND
sabhdánach;sabhdánaigh;sabhdánaDEL(c)INS(ig)h;INS(ig);DEL(c);N,DAT,PL
dí-adharcóir;dí-adharcóir;dí-adharcóir;;;N,DAT,SG
sílim;go síle sé;INS(go )sílDEL(im)INS(e sé);INS(go ),INS(e sé);DEL(im);V,3,SG,SBJV,PRS
neasach;an neasach;INS(an )neasach;INS(an );;N,NOM,SG,DEF
fomheánach;fomheánaigh;fomheánaDEL(c)INS(ig)h;INS(ig);DEL(c);N,GEN,SG
iseastacht;leis an iseastacht;INS(leis an )iseastacht;INS(leis an );;N,DAT,SG,DEF
líosta;líosta;líosta;;;N,DAT,SG
ponc;leis an bponc;INS(leis an b)ponc;INS(leis an b);;N,DAT,SG,DEF
atáirg;d'atáirgfí;INS(d')atáirgINS(fí);INS(d'),INS(fí);;V,AUTO,COND
athraonmhéadracht;na hathraonmhéadrachta;INS(na h)athraonmhéadrachtINS(a);INS(na h),INS(a);;N,GEN,SG,DEF
bosca;an bhosca;INS(an )bINS(h)osca;INS(an ),INS(h);;N,GEN,SG,DEF
mórshiúl;leis na mórshiúlta;INS(leis na )mórshiúlINS(ta);INS(leis na ),INS(ta);;N,DAT,PL,DEF
blianacht;leis an mblianacht;INS(leis an m)blianacht;INS(leis an m);;N,DAT,SG,DEF
clóchuradóir;clóchuradóirí;clóchuradóirINS(í);INS(í);;N,GEN,PL
neamhní;neamhní;neamhní;;;N,DAT,SG
méadarpháirceáil;méadarpháirceáil;méadarpháirceáil;;;N,DAT,SG
seachród;seachród;seachród;;;N,GEN,PL
bréagléiriú;na bréagléirithe;INS(na )bréagléiriDEL(ú)INS(the);INS(na ),INS(the);DEL(ú);N,NOM,PL,DEF
Aintillíoch;leis na hAintillígh;INS(leis na h)AintillíDEL(oc)INS(g)h;INS(leis na h),INS(g);DEL(oc);N,DAT,PL,DEF
agra;an t-agra;INS(an t-)agra;INS(an t-);;N,NOM,SG,DEF
leathchliathán;leathchliatháin;leathchliatháINS(i)n;INS(i);;N,NOM,PL
teicnealárnachas;an teicnealárnachais;INS(an )teicnealárnachaINS(i)s;INS(an ),INS(i);;N,GEN,SG,DEF
cneamhaire;leis an gcneamhaire;INS(leis an g)cneamhaire;INS(leis an g);;N,DAT,SG,DEF
dánlann;na dánlanna;INS(na )dánlannINS(a);INS(na ),INS(a);;N,NOM,PL,DEF
lochán;a locháin;INS(a )locháINS(i)n;INS(a ),INS(i);;N,VOC,SG
malairt;malairte;malairtINS(e);INS(e);;N,GEN,SG
cabáiste;an cabáiste;INS(an )cabáiste;INS(an );;N,NOM,SG,DEF
gáibéal;gáibéil;gáibéDEL(a)INS(i)l;INS(i);DEL(a);N,GEN,SG
ton;toin;toINS(i)n;INS(i);;N,NOM,PL
il-leannántacht;na hil-leannántachta;INS(na h)il-leannántachtINS(a);INS(na h),INS(a);;N,GEN,SG,DEF
neasraon;neasraon;neasraon;;;N,NOM,SG
éignigh;dá n-éignínn;INS(dá n-)éigINS(nín)nDEL(igh);INS(dá n-),INS(nín);DEL(igh);V,1,SG,SBJV,PST
banéarlamh;banéarlaimh;banéarlaINS(i)mh;INS(i);;N,NOM,PL
éabainnít;éabainnít;éabainnít;;;N,DAT,SG
túr;túr;túr;;;N,NOM,SG
tuig;thuigteá;tINS(h)uigINS(teá);INS(h),INS(teá);;V,2,SG,PST,HAB,IND
tuig;tuigigí;tuigINS(igí);INS(igí);;V,2,PL,IMP
bolcán;na bolcáin;INS(na )bolcáINS(i)n;INS(na ),INS(i);;N,NOM,PL,DEF
réaltmhéadracht;réaltmhéadrachtaí;réaltmhéadrachtINS(aí);INS(aí);;N,NOM,PL
crosphóraigh;go gcrosphóraí tú;INS(go g)crosphóraDEL(igh)INS(í tú);INS(go g),INS(í tú);DEL(igh);V,2:SG,SBJV,PRS
othras;othras;othras;;;N,NOM,SG
ísleacht;a ísleachtaí;INS(a )ísleachtINS(aí);INS(a ),INS(aí);;N,VOC,PL
foghlaim;foghlaimímid;foghlaimINS(ímid);INS(ímid);;V,1,PL,PRS,IND
antashubstaint;na hantashubstainte;INS(na h)antashubstaintINS(e);INS(na h),INS(e);;N,GEN,SG,DEF
ligh;líodh sé;lDEL(ig)INS(íod)hINS( sé);INS(íod),INS( sé);DEL(ig);V,3,SG,PST,HAB,IND
spreag;spreagaidís;spreagINS(aidís);INS(aidís);;V,3,PL,IMP
bithcheimiceán;bithcheimiceáin;bithcheimiceáINS(i)n;INS(i);;N,NOM,PL
fiuch;go bhfiucha siad;INS(go bh)fiuchINS(a siad);INS(go bh),INS(a siad);;V,3,PL,SBJV,PRS
lúbán;an lúbáin;INS(an )lúbáINS(i)n;INS(an ),INS(i);;N,GEN,SG,DEF
grianmhar;ghrianmhar;gINS(h)rianmhar;INS(h);;ADJ,NOM+VOC,SG,FEM
góraí;góraithe;góraDEL(í)INS(ithe);INS(ithe);DEL(í);N,DAT,PL
alfa-ghlóbailin;an alfa-ghlóbailin;INS(an )alfa-ghlóbailin;INS(an );;N,NOM,SG,DEF
tamará;tamaránna;tamaráINS(nna);INS(nna);;N,DAT,PL
leorgacht;an leorgacht;INS(an )leorgacht;INS(an );;N,NOM,SG,DEF
pingin;pingine;pinginINS(e);INS(e);;N,GEN,SG
teoiric;a theoiricí;INS(a )tINS(h)eoiricINS(í);INS(a ),INS(h),INS(í);;N,VOC,PL
cicpheil;cicpheileanna;cicpheilINS(eanna);INS(eanna);;N,GEN,PL
miotal;a mhiotala;INS(a )mINS(h)iotalINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
aontumha;aontumha;aontumha;;;N,GEN,SG
gariníon;gariníne;gariníDEL(o)nINS(e);INS(e);DEL(o);N,GEN,SG
reitheadh;reitheadh;reitheadh;;;N,DAT,SG
dí-adhlacadh;dí-adhlacthaí;dí-adhlacINS(th)aDEL(dh)INS(í);INS(th),INS(í);DEL(dh);N,GEN,PL
murnán;an mhurnáin;INS(an )mINS(h)urnáINS(i)n;INS(an ),INS(h),INS(i);;N,GEN,SG,DEF
jib;jib;jib;;;N,DAT,SG
