Source;Target;Combined;Inserts;Deletes;Grammar
rater;rater;rater;;;V,NFIN,LGSPEC1
acurder;acurdaron;acurdDEL(e)INS(a)rINS(on);INS(a),INS(on);DEL(e);V,1,PL,IND,FUT
populer;populé;populDEL(er)INS(é);INS(é);DEL(er);V.PTCP,PST
determiner;determine;determineDEL(r);;DEL(r);V,3,SG,SBJV,PRS,LGSPEC1
acuser;acuser;acuser;;;V,NFIN,LGSPEC1
reprejenter;reprejenteia;reprejenteDEL(r)INS(ia);INS(ia);DEL(r);V,2,SG,NFIN,LGSPEC2
cianter;cianteie;ciantINS(ei)eDEL(r);INS(ei);DEL(r);V,IND,PRS,1,SG,LGSPEC2
secuestrer;secuestrede;secuestrINS(ed)eDEL(r);INS(ed);DEL(r);V,2,PL,NFIN
adurver;adurves;adurveDEL(r)INS(s);INS(s);DEL(r);V,IND,PRS,2,SG,LGSPEC1
franjer;franje;franjeDEL(r);;DEL(r);V,3,SG,SBJV,PRS
mener;meina;meINS(i)nDEL(er)INS(a);INS(i),INS(a);DEL(er);V,2,SG,NFIN,LGSPEC1
danejer;danejea;danejeDEL(r)INS(a);INS(a);DEL(r);V,IND,PRS,3,SG,LGSPEC3
prufesser;prufessova;prufessDEL(er)INS(ova);INS(ova);DEL(er);V,IND,PST,3,PL,IPFV
rester;resteia;resteDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,PL,LGSPEC2
resulter;resultassa;resultDEL(er)INS(assa);INS(assa);DEL(er);V,3,PL,SBJV,PST,IPFV
depenjer;depenjede;depenjINS(ed)eDEL(r);INS(ed);DEL(r);V,2,PL,NFIN
secuestrer;secuestrareis;secuestrDEL(e)INS(a)rINS(eis);INS(a),INS(eis);DEL(e);V,2,PL,IND,FUT
promulgher;promulghovais;promulghDEL(er)INS(ovais);INS(ovais);DEL(er);V,IND,PST,2,PL,IPFV
nascer;nascaré;nascDEL(e)INS(a)rINS(é);INS(a),INS(é);DEL(e);V,1,SG,IND,FUT
parteziper;partezipes;partezipeDEL(r)INS(s);INS(s);DEL(r);V,2,SG,SBJV,PRS,LGSPEC1
sotscriver;sotscriv;sotscrivDEL(er);;DEL(er);V,IND,PRS,3,PL
reprejenter;reprejente;reprejenteDEL(r);;DEL(r);V,1,SG,SBJV,PRS,LGSPEC1
mutiver;mutivea;mutiveDEL(r)INS(a);INS(a);DEL(r);V,IND,PRS,3,SG,LGSPEC3
urganiser;urganisareis;urganisDEL(e)INS(a)rINS(eis);INS(a),INS(eis);DEL(e);V,2,PL,IND,FUT
dejeujer;dejëujove;dejDEL(e)INS(ë)ujINS(ov)eDEL(r);INS(ë),INS(ov);DEL(e),DEL(r);V,IND,PST,1,SG,IPFV
autoriser;autorisarà;autorisDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,PL,IND,FUT
cianter;cianter;cianter;;;V,NFIN,LGSPEC1
ancunter;ancuntea;ancunteDEL(r)INS(a);INS(a);DEL(r);V,IND,PRS,3,SG,LGSPEC3
delegher;delegheies;delegheDEL(r)INS(ies);INS(ies);DEL(r);V,IND,PRS,2,SG,LGSPEC2
viver;vivessa;viveDEL(r)INS(ssa);INS(ssa);DEL(r);V,3,PL,SBJV,PST,IPFV
curespuender;curespuende;curespuendeDEL(r);;DEL(r);V,IND,PRS,1,SG,LGSPEC1
atribuir;atribuives;atribuiDEL(r)INS(ves);INS(ves);DEL(r);V,IND,PST,2,SG,IPFV
ancunter;ancunteia;ancunteDEL(r)INS(ia);INS(ia);DEL(r);V,2,SG,NFIN,LGSPEC2
remplazer;remplazeia;remplazeDEL(r)INS(ia);INS(ia);DEL(r);V,2,SG,NFIN,LGSPEC2
rejoner;rejoneie;rejonINS(ei)eDEL(r);INS(ei);DEL(r);V,IND,PRS,1,SG,LGSPEC2
numiner;numineia;numineDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,SG,LGSPEC2
respuender;respuendeies;respuendeDEL(r)INS(ies);INS(ies);DEL(r);V,2,SG,SBJV,PRS,LGSPEC2
apurver;apurvon;apurvDEL(er)INS(on);INS(on);DEL(er);V,1,PL,SBJV,PRS
unir;unisse;uniDEL(r)INS(sse);INS(sse);DEL(r);V,1,SG,SBJV,PST,IPFV
comunicher;comunichovan;comunichDEL(er)INS(ovan);INS(ovan);DEL(er);V,IND,PST,1,PL,IPFV
desgorjer;desgort;desgoDEL(rj)DEL(e)rINS(t);INS(t);DEL(rj),DEL(e);V.PTCP,PST
reprejenter;reprejentarà;reprejentDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,PL,IND,FUT
cianter;ciantes;cianteDEL(r)INS(s);INS(s);DEL(r);V,IND,PRS,2,SG,LGSPEC1
cherder;cherdeia;cherdeDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,SG,LGSPEC2
strenjer;strenjarà;strenjDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,SG,IND,FUT
aussei;ausses;ausseDEL(i)INS(s);INS(s);DEL(i);V,2,SG,SBJV,PRS
trasferir;trasferiva;trasferiDEL(r)INS(va);INS(va);DEL(r);V,IND,PST,3,PL,IPFV
sponjer;sponjova;sponjDEL(er)INS(ova);INS(ova);DEL(er);V,IND,PST,3,SG,IPFV
populer;populeie;populINS(ei)eDEL(r);INS(ei);DEL(r);V,3,SG,SBJV,PRS,LGSPEC2
adurver;adurvarà;adurvDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,PL,IND,FUT
marider;marida;maridDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,SG,LGSPEC1
volei;volaras;volDEL(ei)INS(a)INS(r)INS(a)INS(s);INS(a),INS(r),INS(a),INS(s);DEL(ei);V,2,SG,IND,FUT
detlarer;detlareis;detlareDEL(r)INS(is);INS(is);DEL(r);V,2,PL,SBJV,PRS
afermer;afermassais;afermDEL(er)INS(assais);INS(assais);DEL(er);V,2,PL,SBJV,PST,IPFV
urganiser;urganisa;urganisDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,SG,LGSPEC1
segurer;segure;segureDEL(r);;DEL(r);V,IND,PRS,1,SG,LGSPEC1
finanzier;finanziaré;finanziDEL(e)INS(a)rINS(é);INS(a),INS(é);DEL(e);V,1,SG,IND,FUT
vedei;vedareis;vedINS(a)INS(r)eiINS(s);INS(a),INS(r),INS(s);;V,2,PL,IND,FUT
azerter;azertede;azertINS(ed)eDEL(r);INS(ed);DEL(r);V,2,PL,NFIN
respuender;respuendeia;respuendeDEL(r)INS(ia);INS(ia);DEL(r);V,2,SG,NFIN,LGSPEC2
jonjer;jonjessan;jonjeDEL(r)INS(ssan);INS(ssan);DEL(r);V,1,PL,SBJV,PST,IPFV
liter;litovais;litDEL(er)INS(ovais);INS(ovais);DEL(er);V,IND,PST,2,PL,IPFV
atribuir;atribuissais;atribuiDEL(r)INS(ssais);INS(ssais);DEL(r);V,2,PL,SBJV,PST,IPFV
prufesser;prufesseia;prufesseDEL(r)INS(ia);INS(ia);DEL(r);V,2,SG,NFIN,LGSPEC2
alesirer;alesireies;alesireDEL(r)INS(ies);INS(ies);DEL(r);V,2,SG,SBJV,PRS,LGSPEC2
nascer;nasc;nascDEL(er);;DEL(er);V,2,SG,NFIN
alesirer;alesirarà;alesirDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,PL,IND,FUT
passer;passaron;passDEL(e)INS(a)rINS(on);INS(a),INS(on);DEL(e);V,1,PL,IND,FUT
marider;marides;marideDEL(r)INS(s);INS(s);DEL(r);V,2,SG,SBJV,PRS,LGSPEC1
ncurajer;ncurajassan;ncurajDEL(er)INS(assan);INS(assan);DEL(er);V,1,PL,SBJV,PST,IPFV
prufesser;prufessaron;prufessDEL(e)INS(a)rINS(on);INS(a),INS(on);DEL(e);V,1,PL,IND,FUT
aplicher;aplicheia;aplicheDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,PL,LGSPEC2
defrenzier;defrenziovan;defrenziDEL(er)INS(ovan);INS(ovan);DEL(er);V,IND,PST,1,PL,IPFV
adater;adatassa;adatDEL(er)INS(assa);INS(assa);DEL(er);V,3,SG,SBJV,PST,IPFV
resserver;resserveies;resserveDEL(r)INS(ies);INS(ies);DEL(r);V,2,SG,SBJV,PRS,LGSPEC2
strenjer;strenjessa;strenjeDEL(r)INS(ssa);INS(ssa);DEL(r);V,3,PL,SBJV,PST,IPFV
entenjer;entenjaré;entenjDEL(e)INS(a)rINS(é);INS(a),INS(é);DEL(e);V,1,SG,IND,FUT
detlarer;detlarovan;detlaDEL(re)rINS(ovan);INS(ovan);DEL(re);V,IND,PST,1,PL,IPFV
unir;unesc;unDEL(ir)INS(esc);INS(esc);DEL(ir);V,IND,PRS,3,SG,LGSPEC2
mirer;miroves;mirINS(ov)eDEL(r)INS(s);INS(ov),INS(s);DEL(r);V,IND,PST,2,SG,IPFV
curespuender;curespuendeie;curespuendINS(ei)eDEL(r);INS(ei);DEL(r);V,3,SG,SBJV,PRS,LGSPEC2
dovei;dessan;dDEL(ov)eDEL(i)INS(ssan);INS(ssan);DEL(ov),DEL(i);V,1,PL,SBJV,PST,IPFV,LGSPEC1
limiter;limiteie;limitINS(ei)eDEL(r);INS(ei);DEL(r);V,IND,PRS,1,SG,LGSPEC2
eserziter;eserzitoves;eserzitINS(ov)eDEL(r)INS(s);INS(ov),INS(s);DEL(r);V,IND,PST,2,SG,IPFV
spieter;spietarà;spietDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,PL,IND,FUT
delegher;delegha;deleghDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,PL,LGSPEC1
coster;coston;costDEL(er)INS(on);INS(on);DEL(er);V,IND,PRS,1,PL
trater;tratareis;tratDEL(e)INS(a)rINS(eis);INS(a),INS(eis);DEL(e);V,2,PL,IND,FUT
detlarer;detlareie;detlarINS(ei)eDEL(r);INS(ei);DEL(r);V,3,SG,SBJV,PRS,LGSPEC2
marider;maride;marideDEL(r);;DEL(r);V,3,SG,SBJV,PRS,LGSPEC1
respuender;respuendes;respuendeDEL(r)INS(s);INS(s);DEL(r);V,IND,PRS,2,SG,LGSPEC1
capir;capissa;capiDEL(r)INS(ssa);INS(ssa);DEL(r);V,3,SG,SBJV,PST,IPFV
coster;costeies;costeDEL(r)INS(ies);INS(ies);DEL(r);V,IND,PRS,2,SG,LGSPEC2
arester;areste;aresteDEL(r);;DEL(r);V,3,SG,SBJV,PRS,LGSPEC1
arjonjer;arjonje;arjonjeDEL(r);;DEL(r);V,3,SG,SBJV,PRS
ressolver;ressolvassa;ressolvDEL(er)INS(assa);INS(assa);DEL(er);V,3,SG,SBJV,PST,IPFV
jì;jivais;jDEL(ì)INS(i)INS(v)INS(a)INS(i)INS(s);INS(i),INS(v),INS(a),INS(i),INS(s);DEL(ì);V,IND,PST,2,PL,IPFV
tramuder;tramudassais;tramudDEL(er)INS(assais);INS(assais);DEL(er);V,2,PL,SBJV,PST,IPFV
adoter;adoteia;adoteDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,SG,LGSPEC2
mander;mander;mander;;;V,NFIN,LGSPEC1
educher;educheis;educheDEL(r)INS(is);INS(is);DEL(r);V,2,PL,SBJV,PRS
cunferir;cunferirà;cunferirINS(à);INS(à);;V,3,SG,IND,FUT
rejoner;rejoneia;rejoneDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,SG,LGSPEC2
autoriser;autorisa;autorisDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,SG,LGSPEC1
ndicher;ndicheies;ndicheDEL(r)INS(ies);INS(ies);DEL(r);V,IND,PRS,2,SG,LGSPEC2
prufesser;prufessan;prufessDEL(er)INS(an);INS(an);DEL(er);V.CVB,PRS
spieter;spieté;spietDEL(er)INS(é);INS(é);DEL(er);V,NFIN,LGSPEC2
purter;purtassais;purtDEL(er)INS(assais);INS(assais);DEL(er);V,2,PL,SBJV,PST,IPFV
cianter;ciantassais;ciantDEL(er)INS(assais);INS(assais);DEL(er);V,2,PL,SBJV,PST,IPFV
jonjer;jonj;jonjDEL(er);;DEL(er);V,IND,PRS,3,PL
cumporter;cumportareis;cumportDEL(e)INS(a)rINS(eis);INS(a),INS(eis);DEL(e);V,2,PL,IND,FUT
coordener;coordeneie;coordenINS(ei)eDEL(r);INS(ei);DEL(r);V,1,SG,SBJV,PRS,LGSPEC2
assenier;asseniassa;asseniDEL(er)INS(assa);INS(assa);DEL(er);V,3,PL,SBJV,PST,IPFV
deslier;desliova;desliDEL(er)INS(ova);INS(ova);DEL(er);V,IND,PST,3,SG,IPFV
tramuder;tramudova;tramudDEL(er)INS(ova);INS(ova);DEL(er);V,IND,PST,3,PL,IPFV
parteziper;partezipeies;partezipeDEL(r)INS(ies);INS(ies);DEL(r);V,2,SG,SBJV,PRS,LGSPEC2
assenier;assenie;assenieDEL(r);;DEL(r);V,1,SG,SBJV,PRS,LGSPEC1
ejaminer;ejamine;ejamineDEL(r);;DEL(r);V,3,PL,SBJV,PRS
scuter;scutova;scutDEL(er)INS(ova);INS(ova);DEL(er);V,IND,PST,3,SG,IPFV
dejeujer;dejëujeies;dejDEL(e)INS(ë)ujeDEL(r)INS(ies);INS(ë),INS(ies);DEL(e),DEL(r);V,2,SG,SBJV,PRS,LGSPEC2
depenjer;depenjessa;depenjeDEL(r)INS(ssa);INS(ssa);DEL(r);V,3,SG,SBJV,PST,IPFV
remplazer;remplazaras;remplazDEL(e)INS(a)rINS(as);INS(a),INS(as);DEL(e);V,2,SG,IND,FUT
parteziper;partezipe;partezipeDEL(r);;DEL(r);V,3,PL,SBJV,PRS
strenjer;strenjove;strenjINS(ov)eDEL(r);INS(ov);DEL(r);V,IND,PST,1,SG,IPFV
vegnì;vegn;vegnDEL(ì);;DEL(ì);V,IND,PRS,3,PL
sotscriver;sotscrivessais;sotscriveDEL(r)INS(ssais);INS(ssais);DEL(r);V,2,PL,SBJV,PST,IPFV
manifester;manifester;manifester;;;V,NFIN,LGSPEC1
sotscriver;sotscrives;sotscriveDEL(r)INS(s);INS(s);DEL(r);V,2,SG,SBJV,PRS
mpartir;mpartisse;mpartiDEL(r)INS(sse);INS(sse);DEL(r);V,1,SG,SBJV,PST,IPFV
acurder;acurdova;acurdDEL(er)INS(ova);INS(ova);DEL(er);V,IND,PST,3,PL,IPFV
coordiner;coordinon;coordiINS(no)nDEL(er);INS(no);DEL(er);V,1,PL,SBJV,PRS
trater;trater;trater;;;V,NFIN,LGSPEC1
ressolver;ressolveia;ressolveDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,SG,LGSPEC2
anuler;anule;anuleDEL(r);;DEL(r);V,IND,PRS,1,SG,LGSPEC1
sustenir;sustenirà;sustenirINS(à);INS(à);;V,3,PL,IND,FUT
rester;rester;rester;;;V,NFIN,LGSPEC1
coster;costarà;costDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,PL,IND,FUT
stipuler;stipuleis;stipuleDEL(r)INS(is);INS(is);DEL(r);V,2,PL,SBJV,PRS
rester;restaré;restDEL(e)INS(a)rINS(é);INS(a),INS(é);DEL(e);V,1,SG,IND,FUT
cherder;cherdes;cherdeDEL(r)INS(s);INS(s);DEL(r);V,IND,PRS,2,SG,LGSPEC1
jonjer;jonjes;jonjeDEL(r)INS(s);INS(s);DEL(r);V,IND,PRS,2,SG
viver;vivessan;viveDEL(r)INS(ssan);INS(ssan);DEL(r);V,1,PL,SBJV,PST,IPFV
stabilir;stabile;stabilDEL(ir)INS(e);INS(e);DEL(ir);V,3,SG,SBJV,PRS,LGSPEC1
corompe;corompova;corompDEL(e)INS(ova);INS(ova);DEL(e);V,IND,PST,3,PL,IPFV
educher;educheie;educhINS(ei)eDEL(r);INS(ei);DEL(r);V,IND,PRS,1,SG,LGSPEC2
tradujer;traduj;tradujDEL(er);;DEL(er);V,IND,PRS,3,PL
ncurajer;ncurajasses;ncurajINS(ass)eDEL(r)INS(s);INS(ass),INS(s);DEL(r);V,2,SG,SBJV,PST,IPFV
prufesser;prufessovan;prufessDEL(er)INS(ovan);INS(ovan);DEL(er);V,IND,PST,1,PL,IPFV
strenjer;strenjoves;strenjINS(ov)eDEL(r)INS(s);INS(ov),INS(s);DEL(r);V,IND,PST,2,SG,IPFV
cumporter;cumporta;cumportDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,SG,LGSPEC1
numiner;numinasses;numinINS(ass)eDEL(r)INS(s);INS(ass),INS(s);DEL(r);V,2,SG,SBJV,PST,IPFV
anuler;anula;anulDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,PL,LGSPEC1
nascer;nasce;nasceDEL(r);;DEL(r);V,NFIN,LGSPEC2
registrer;registreis;registreDEL(r)INS(is);INS(is);DEL(r);V,2,PL,SBJV,PRS
cumander;cumandassa;cumandDEL(er)INS(assa);INS(assa);DEL(er);V,3,PL,SBJV,PST,IPFV
depenjer;depenjon;depenjDEL(er)INS(on);INS(on);DEL(er);V,IND,PRS,1,PL
reverir;reverissa;reveriDEL(r)INS(ssa);INS(ssa);DEL(r);V,3,PL,SBJV,PST,IPFV
determiner;determinassan;determiINS(n)INS(a)INS(s)INS(s)INS(a)nDEL(er);INS(n),INS(a),INS(s),INS(s),INS(a);DEL(er);V,1,PL,SBJV,PST,IPFV
scuter;scuter;scuter;;;V,NFIN,LGSPEC1
seurander;seurande;seurandeDEL(r);;DEL(r);V,3,SG,SBJV,PRS,LGSPEC1
corompe;corompoves;corompINS(ov)eINS(s);INS(ov),INS(s);;V,IND,PST,2,SG,IPFV
registrer;registron;registDEL(re)rINS(on);INS(on);DEL(re);V,1,PL,SBJV,PRS
avei;ebe;DEL(a)DEL(v)INS(e)INS(b)eDEL(i);INS(e),INS(b);DEL(a),DEL(v),DEL(i);V,1,SG,SBJV,PRS,LGSPEC2
prufesser;prufesseies;prufesseDEL(r)INS(ies);INS(ies);DEL(r);V,2,SG,SBJV,PRS,LGSPEC2
coordener;coordeneia;coordeneDEL(r)INS(ia);INS(ia);DEL(r);V,2,SG,NFIN,LGSPEC2
registrer;registrasse;registrINS(ass)eDEL(r);INS(ass);DEL(r);V,1,SG,SBJV,PST,IPFV
perdujer;perdujes;perdujeDEL(r)INS(s);INS(s);DEL(r);V,IND,PRS,2,SG
liter;litasses;litINS(ass)eDEL(r)INS(s);INS(ass),INS(s);DEL(r);V,2,SG,SBJV,PST,IPFV
delegher;delegharà;deleghDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,PL,IND,FUT
trater;trateis;trateDEL(r)INS(is);INS(is);DEL(r);V,2,PL,SBJV,PRS
pruibir;pruibe;pruibDEL(ir)INS(e);INS(e);DEL(ir);V,3,SG,SBJV,PRS,LGSPEC1
revucher;revucheies;revucheDEL(r)INS(ies);INS(ies);DEL(r);V,2,SG,SBJV,PRS,LGSPEC2
depenjer;depenjessan;depenjeDEL(r)INS(ssan);INS(ssan);DEL(r);V,1,PL,SBJV,PST,IPFV
cumander;cumanda;cumandDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,SG,LGSPEC1
ndicher;ndichon;ndichDEL(er)INS(on);INS(on);DEL(er);V,IND,PRS,1,PL
cumander;cumandeis;cumandeDEL(r)INS(is);INS(is);DEL(r);V,2,PL,SBJV,PRS
furmer;furmeia;furmeDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,SG,LGSPEC2
apurver;apurves;apurveDEL(r)INS(s);INS(s);DEL(r);V,IND,PRS,2,SG,LGSPEC1
nevei;nevova;nevDEL(ei)INS(ova);INS(ova);DEL(ei);V,IND,PST,3,SG,IPFV
assegurer;assegure;assegureDEL(r);;DEL(r);V,1,SG,SBJV,PRS,LGSPEC1
finanzier;finanzié;finanziDEL(er)INS(é);INS(é);DEL(er);V,NFIN,LGSPEC2
reguler;regulasses;regulINS(ass)eDEL(r)INS(s);INS(ass),INS(s);DEL(r);V,2,SG,SBJV,PST,IPFV
acurder;acurdasses;acurdINS(ass)eDEL(r)INS(s);INS(ass),INS(s);DEL(r);V,2,SG,SBJV,PST,IPFV
slunger;slungasse;slungINS(ass)eDEL(r);INS(ass);DEL(r);V,1,SG,SBJV,PST,IPFV
destumer;destumé;destumDEL(er)INS(é);INS(é);DEL(er);V.PTCP,PST
damander;damandes;damandeDEL(r)INS(s);INS(s);DEL(r);V,IND,PRS,2,SG,LGSPEC1
onjer;onjer;onjer;;;V,NFIN,LGSPEC1
meter;mete;meteDEL(r);;DEL(r);V,1,SG,SBJV,PRS
comunicher;comunichareis;comunichDEL(e)INS(a)rINS(eis);INS(a),INS(eis);DEL(e);V,2,PL,IND,FUT
fisser;fissa;fissDEL(er)INS(a);INS(a);DEL(er);V,2,SG,NFIN,LGSPEC1
ratificher;ratifichovais;ratifichDEL(er)INS(ovais);INS(ovais);DEL(er);V,IND,PST,2,PL,IPFV
numiner;numine;numineDEL(r);;DEL(r);V,3,SG,SBJV,PRS,LGSPEC1
aplicher;aplicheie;aplichINS(ei)eDEL(r);INS(ei);DEL(r);V,IND,PRS,1,SG,LGSPEC2
scurter;scurté;scurtDEL(er)INS(é);INS(é);DEL(er);V.PTCP,PST
perde;perde;perde;;;V,3,PL,SBJV,PRS
tramuder;tramudede;tramuINS(de)deDEL(r);INS(de);DEL(r);V,2,PL,NFIN
spieter;spietovan;spietDEL(er)INS(ovan);INS(ovan);DEL(er);V,IND,PST,1,PL,IPFV
delegher;deleghassa;deleghDEL(er)INS(assa);INS(assa);DEL(er);V,3,PL,SBJV,PST,IPFV
arbitrer;arbitra;arbitDEL(re)rINS(a);INS(a);DEL(re);V,2,SG,NFIN,LGSPEC1
acrediter;acredita;acreditDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,SG,LGSPEC1
urganiser;urganiseies;urganiseDEL(r)INS(ies);INS(ies);DEL(r);V,2,SG,SBJV,PRS,LGSPEC2
delibrer;delibreies;delibreDEL(r)INS(ies);INS(ies);DEL(r);V,2,SG,SBJV,PRS,LGSPEC2
spidler;spidlon;spidlDEL(er)INS(on);INS(on);DEL(er);V,IND,PRS,1,PL
ejaminer;ejamineie;ejaminINS(ei)eDEL(r);INS(ei);DEL(r);V,3,SG,SBJV,PRS,LGSPEC2
educher;educhassa;educhDEL(er)INS(assa);INS(assa);DEL(er);V,3,SG,SBJV,PST,IPFV
rezever;rezevessais;rezeveDEL(r)INS(ssais);INS(ssais);DEL(r);V,2,PL,SBJV,PST,IPFV
rester;resté;restDEL(er)INS(é);INS(é);DEL(er);V,NFIN,LGSPEC2
renunzier;renunziea;renunzieDEL(r)INS(a);INS(a);DEL(r);V,IND,PRS,3,SG,LGSPEC3
prejenter;prejentassa;prejentDEL(er)INS(assa);INS(assa);DEL(er);V,3,SG,SBJV,PST,IPFV
spieter;spieteia;spieteDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,SG,LGSPEC2
prejenter;prejenta;prejentDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,SG,LGSPEC1
prufesser;prufesse;prufesseDEL(r);;DEL(r);V,3,PL,SBJV,PRS
coordener;coordene;coordeneDEL(r);;DEL(r);V,3,SG,SBJV,PRS,LGSPEC1
ncurajer;ncurajarà;ncurajDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,SG,IND,FUT
assegurer;assegurova;asseguDEL(re)rINS(ova);INS(ova);DEL(re);V,IND,PST,3,SG,IPFV
trater;trateia;trateDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,PL,LGSPEC2
stabilir;stabilirà;stabilirINS(à);INS(à);;V,3,SG,IND,FUT
muder;mudes;mudeDEL(r)INS(s);INS(s);DEL(r);V,IND,PRS,2,SG,LGSPEC1
limiter;limiteia;limiteDEL(r)INS(ia);INS(ia);DEL(r);V,2,SG,NFIN,LGSPEC2
rater;ratarà;ratDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,SG,IND,FUT
delibrer;delibreie;delibrINS(ei)eDEL(r);INS(ei);DEL(r);V,1,SG,SBJV,PRS,LGSPEC2
resulter;resulteies;resulteDEL(r)INS(ies);INS(ies);DEL(r);V,IND,PRS,2,SG,LGSPEC2
tradujer;tradujoves;tradujINS(ov)eDEL(r)INS(s);INS(ov),INS(s);DEL(r);V,IND,PST,2,SG,IPFV
cunvalider;cunvalideies;cunvalideDEL(r)INS(ies);INS(ies);DEL(r);V,IND,PRS,2,SG,LGSPEC2
perdujer;perduje;perdujeDEL(r);;DEL(r);V,NFIN,LGSPEC2
podei;podova;podDEL(ei)INS(ova);INS(ova);DEL(ei);V,IND,PST,3,PL,IPFV
spidler;spidlovais;spidlDEL(er)INS(ovais);INS(ovais);DEL(er);V,IND,PST,2,PL,IPFV
viver;vive;viveDEL(r);;DEL(r);V,1,SG,SBJV,PRS
destiner;destinassa;destinDEL(er)INS(assa);INS(assa);DEL(er);V,3,SG,SBJV,PST,IPFV
goder;godove;godINS(ov)eDEL(r);INS(ov);DEL(r);V,IND,PST,1,SG,IPFV
arester;arestareis;arestDEL(e)INS(a)rINS(eis);INS(a),INS(eis);DEL(e);V,2,PL,IND,FUT
secuestrer;secuestreia;secuestreDEL(r)INS(ia);INS(ia);DEL(r);V,2,SG,NFIN,LGSPEC2
rezever;rezev;rezevDEL(er);;DEL(er);V,2,SG,NFIN
cundaner;cundanareis;cundanDEL(e)INS(a)rINS(eis);INS(a),INS(eis);DEL(e);V,2,PL,IND,FUT
adoter;adoteis;adoteDEL(r)INS(is);INS(is);DEL(r);V,IND,PRS,2,PL
ressolver;ressolvasse;ressolvINS(ass)eDEL(r);INS(ass);DEL(r);V,1,SG,SBJV,PST,IPFV
remander;remandeies;remandeDEL(r)INS(ies);INS(ies);DEL(r);V,2,SG,SBJV,PRS,LGSPEC2
unir;unir;unir;;;V,NFIN,LGSPEC1
renunzier;renunzie;renunzieDEL(r);;DEL(r);V,IND,PRS,1,SG,LGSPEC1
cianter;ciantoves;ciantINS(ov)eDEL(r)INS(s);INS(ov),INS(s);DEL(r);V,IND,PST,2,SG,IPFV
detlarer;detlaroves;detlarINS(ov)eDEL(r)INS(s);INS(ov),INS(s);DEL(r);V,IND,PST,2,SG,IPFV
educher;educhassa;educhDEL(er)INS(assa);INS(assa);DEL(er);V,3,PL,SBJV,PST,IPFV
cunzeder;cunzedon;cunzedDEL(er)INS(on);INS(on);DEL(er);V,IND,PRS,1,PL
mener;menassan;meINS(n)INS(a)INS(s)INS(s)INS(a)nDEL(er);INS(n),INS(a),INS(s),INS(s),INS(a);DEL(er);V,1,PL,SBJV,PST,IPFV
reurganiser;reurganise;reurganiseDEL(r);;DEL(r);V,3,PL,SBJV,PRS
comunicher;comunicheia;comunicheDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,SG,LGSPEC2
fisser;fisse;fisseDEL(r);;DEL(r);V,3,PL,SBJV,PRS
istruir;istruivais;istruiDEL(r)INS(vais);INS(vais);DEL(r);V,IND,PST,2,PL,IPFV
mander;mandeies;mandeDEL(r)INS(ies);INS(ies);DEL(r);V,IND,PRS,2,SG,LGSPEC2
promulgher;promulgharà;promulghDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,PL,IND,FUT
udir;udesces;udDEL(ir)INS(esces);INS(esces);DEL(ir);V,2,SG,SBJV,PRS,LGSPEC2
avei;ovan;INS(ov)aDEL(vei)INS(n);INS(ov),INS(n);DEL(vei);V,IND,PST,1,PL,IPFV,LGSPEC1
vedei;vedessais;vedeINS(ssa)iINS(s);INS(ssa),INS(s);;V,2,PL,SBJV,PST,IPFV
coordiner;coordineis;coordineDEL(r)INS(is);INS(is);DEL(r);V,IND,PRS,2,PL
