Source;Target;Combined;Inserts;Deletes;Grammar
kōdõkssadāz;kōdõkssadāndis;kōdõkssadāDEL(z)INS(ndis);INS(ndis);DEL(z);ADJ,PL,IN+ESS
lǟdõ;izt lǟtõ;INS(izt )lǟDEL(d)INS(t)õ;INS(izt ),INS(t);DEL(d);V,ACT,FIN,IND,NEG,PST,PL,3
kōdõkstuoistõnz;kōdõkstuoistõndõd;kōdõkstuoistõnDEL(z)INS(dõd);INS(dõd);DEL(z);ADJ,PL,NOM
izā;izādõks;izāINS(dõks);INS(dõks);;N,PL,INS
kūlõ;kūlõks;kūlõINS(ks);INS(ks);;V,ACT,FIN,COND,POS,PRS,SG,3
jellõ;jelāg;jelDEL(lõ)INS(āg);INS(āg);DEL(lõ);V,ACT,FIN,LGSPEC1,POS,PRS,SG,2
vīdkimdõz;vīdkimdõndt;vīdkimdõDEL(z)INS(ndt);INS(ndt);DEL(z);ADJ,SG,PRT
mǟdlõ;äb mǟdlõksmõ;INS(äb )mǟdlINS(õ)INS(k)INS(s)INS(m)õ;INS(äb ),INS(õ),INS(k),INS(s),INS(m);;V,ACT,FIN,COND,NEG,PRS,PL,1
alīztas;alīztassõs;alīztaINS(s)INS(s)INS(õ)s;INS(s),INS(s),INS(õ);;N,SG,IN+ESS
tūlda;tulāb;tDEL(ūlda)INS(u)INS(l)INS(ā)INS(b);INS(u),INS(l),INS(ā),INS(b);DEL(ūlda);V,ACT,FIN,IND,POS,PRS,SG,1
rōntõz;rōntõd;rōntõDEL(z)INS(d);INS(d);DEL(z);N,PL,NOM
ažāsõnā;ažāsõņšti;ažāsõDEL(nā)INS(ņšti);INS(ņšti);DEL(nā);N,PL,IN+ABL
sīlma;silmõ;sDEL(ī)INS(i)lmDEL(a)INS(õ);INS(i),INS(õ);DEL(ī),DEL(a);N,SG,PRT
jellõ;jelīzt;jelDEL(lõ)INS(ī)INS(z)INS(t);INS(ī),INS(z),INS(t);DEL(lõ);V,ACT,FIN,IND,POS,PST,SG,2
likkõ;likūd;likDEL(kõ)INS(ū)INS(d);INS(ū),INS(d);DEL(kõ);V,ACT,FIN,IND,POS,PRS,SG,2
tas;tassis;taINS(s)INS(s)INS(i)s;INS(s),INS(s),INS(i);;N,PL,IN+ESS
āigast;āigasts;āigastINS(s);INS(s);;N,SG,IN+ESS
ežmi;ežmiži;ežmINS(iž)i;INS(iž);;ADJ,PL,PRT
kuolmsadāz;kuolmsadāndõ;kuolmsadāDEL(z)INS(n)INS(dõ);INS(n),INS(dõ);DEL(z);ADJ,SG,IN+ALL
janvār;janvārõst;janvārINS(õst);INS(õst);;N,SG,IN+ABL
kaffetas;kaffetassõ;kaffetasINS(sõ);INS(sõ);;N,SG,PRT
kūdkimdõz;kūdkimdõndõ;kūdkimINS(dõn)dõDEL(z);INS(dõn);DEL(z);ADJ,SG,IN+ALL
lǟdõ;lǟbõd;lǟINS(b)INS(õ)dDEL(õ);INS(b),INS(õ);DEL(õ);V,ACT,FIN,IND,POS,PRS,PL,3
rōza;rōzaz;rōzaINS(z);INS(z);;ADJ,SG,IN+ALL
mǟdlõ;mǟdlijid;mǟdlDEL(õ)INS(i)INS(j)INS(i)INS(d);INS(i),INS(j),INS(i),INS(d);DEL(õ);V,ACT,FIN,QUOT,POS,PRS,PL,2
rōntõz;rōntist;rōnINS(t)INS(i)INS(s)tDEL(õ)DEL(z);INS(t),INS(i),INS(s);DEL(õ),DEL(z);N,PL,IN+ABL
märts;märtsis;märtINS(s)INS(i)s;INS(s),INS(i);;N,PL,IN+ESS
kōdõkskimdõz;kōdõkskimdõndidi;kōdõkskimdõDEL(z)INS(ndidi);INS(ndidi);DEL(z);ADJ,PL,PRT
ikšlug;ikšlug;ikšlug;;;N,SG,GEN
sukā;sukkõ;sukDEL(ā)INS(k)INS(õ);INS(k),INS(õ);DEL(ā);N,SG,PRT
kinō;kinīs;kinDEL(ō)INS(īs);INS(īs);DEL(ō);N,PL,IN+ESS
līdõ;algõd līgõd;INS(algõd )līINS(gõ)dDEL(õ);INS(algõd ),INS(gõ);DEL(õ);V,ACT,FIN,LGSPEC1,NEG,PRS,PL,1
võțīm;võțīm;võțīm;;;N,SG,GEN
līdõ;algõd līgõd;INS(algõd )līINS(gõ)dDEL(õ);INS(algõd ),INS(gõ);DEL(õ);V,ACT,FIN,LGSPEC1,NEG,PRS,PL,2
tūlda;äb lītõ tunnõd;DEL(tū)INS(äb )lINS(ī)INS(t)INS(õ)INS( )INS(t)INS(u)INS(n)INS(n)INS(õ)dDEL(a);INS(äb ),INS(ī),INS(t),INS(õ),INS( ),INS(t),INS(u),INS(n),INS(n),INS(õ);DEL(tū),DEL(a);V,ACT,FIN,IND,NEG,FUT,PRF,PL,3,LGSPEC5
kōdõksmõz;kōdõksmõndõd;kōdõksmõDEL(z)INS(ndõd);INS(ndõd);DEL(z);ADJ,PL,NOM
bäzmõr;bäzmõrdõn;bäzmõrINS(dõn);INS(dõn);;N,PL,DAT
kuoț;kuoțțõ;kuoțINS(ț)INS(õ);INS(ț),INS(õ);;N,SG,IN+ALL
ūomõg;ūomõgiž;ūomõgINS(iž);INS(iž);;N,PL,IN+ALL
rištīng;rištīngst;rištīngINS(st);INS(st);;N,SG,IN+ABL,LGSPEC6
kuolmi;kuolmiz;kuolmiINS(z);INS(z);;ADJ,SG,GEN
vȱlda;um vȯlmõst;INS(um )vDEL(ȱlda)INS(ȯ)INS(l)INS(m)INS(õ)INS(s)INS(t);INS(um ),INS(ȯ),INS(l),INS(m),INS(õ),INS(s),INS(t);DEL(ȱlda);V,ACT,FIN,DEB,POS,PRS,PL,1
vȱlda;äb vȯlks;INS(äb )vDEL(ȱlda)INS(ȯ)INS(l)INS(k)INS(s);INS(äb ),INS(ȯ),INS(l),INS(k),INS(s);DEL(ȱlda);V,ACT,FIN,COND,NEG,PRS,SG,1
vȱlda;līm vȯnnõd;DEL(vȱ)lINS(ī)INS(m)INS( )INS(v)INS(ȯ)INS(n)INS(n)INS(õ)dDEL(a);INS(ī),INS(m),INS( ),INS(v),INS(ȯ),INS(n),INS(n),INS(õ);DEL(vȱ),DEL(a);V,ACT,FIN,IND,POS,FUT,PRF,PL,1
alli;alīz;alDEL(li)INS(īz);INS(īz);DEL(li);N,SG,GEN
sȭira;sȭiras;sȭiraINS(s);INS(s);;N,SG,IN+ESS
tūlda;ät lītõ tunnõd;INS(ä)tDEL(ū)INS( )lINS(ī)INS(t)INS(õ)INS( )INS(t)INS(u)INS(n)INS(n)INS(õ)dDEL(a);INS(ä),INS( ),INS(ī),INS(t),INS(õ),INS( ),INS(t),INS(u),INS(n),INS(n),INS(õ);DEL(ū),DEL(a);V,ACT,FIN,IND,NEG,FUT,PRF,PL,2,LGSPEC5
sõzār;sõzār;sõzār;;;N,SG,GEN
vīdsadāz;vīdsadāndiž;vīdsadāDEL(z)INS(ndiž);INS(ndiž);DEL(z);ADJ,PL,IN+ALL
kōdkimdõz;kōdkimdõndidi;kōdkimdõDEL(z)INS(ndidi);INS(ndidi);DEL(z);ADJ,PL,PRT
kaffe;kaffe;kaffe;;;N,SG,GEN
azūmsõnā;azūmsõnān;azūmsõnāINS(n);INS(n);;N,SG,DAT
kuolmkimdõz;kuolmkimdõnds;kuolmkimdõDEL(z)INS(nds);INS(nds);DEL(z);ADJ,SG,IN+ESS,LGSPEC6
ežmi;ežmižist;ežmiINS(žist);INS(žist);;ADJ,PL,IN+ABL
tūlda;tulmõt;INS(t)INS(u)INS(l)INS(m)INS(õ)tDEL(ūlda);INS(t),INS(u),INS(l),INS(m),INS(õ);DEL(ūlda);V,LGSPEC4
kūora;kūoraks;kūoraINS(ks);INS(ks);;N,SG,INS
sõnā;sõņši;sõDEL(nā)INS(ņši);INS(ņši);DEL(nā);N,PL,IN+ESS
ab;abkõks;abINS(kõks);INS(kõks);;N,SG,INS
tidār;tidār;tidār;;;N,SG,NOM
sõnā;sõnād;sõnāINS(d);INS(d);;N,PL,NOM
kūdsadāz;kūdsadānd;kūdsadāDEL(z)INS(nd);INS(nd);DEL(z);ADJ,SG,GEN
lǟdõ;algõ läkkõ;INS(a)lDEL(ǟd)INS(g)INS(õ)INS( )INS(l)INS(ä)INS(k)INS(k)õ;INS(a),INS(g),INS(õ),INS( ),INS(l),INS(ä),INS(k),INS(k);DEL(ǟd);V,ACT,FIN,LGSPEC1,NEG,PRS,SG,1
kimmõz;kimmõnds;kimmõDEL(z)INS(nds);INS(nds);DEL(z);ADJ,SG,IN+ESS,LGSPEC6
sõzār;sõzārt;sõzārINS(t);INS(t);;N,SG,PRT
jemā;jemīst;jemDEL(ā)INS(īst);INS(īst);DEL(ā);N,PL,IN+ABL
kaffe;kaffen;kaffeINS(n);INS(n);;N,SG,DAT
kōdtuoistõnz;kōdtuoistõndt;kōdtuoistõnDEL(z)INS(d)INS(t);INS(d),INS(t);DEL(z);ADJ,SG,PRT
tūlda;äb tulmõ;INS(äb )tDEL(ūlda)INS(u)INS(l)INS(m)INS(õ);INS(äb ),INS(u),INS(l),INS(m),INS(õ);DEL(ūlda);V,ACT,FIN,IND,NEG,PRS,PL,1
nūoŗim;nūoŗimõd;nūoŗimINS(õd);INS(õd);;ADJ,PL,NOM
līdõ;līd;līdDEL(õ);;DEL(õ);V,ACT,FIN,IND,POS,PRS,SG,2
tūlda;iz tulmõ;INS(iz )tDEL(ūlda)INS(u)INS(l)INS(m)INS(õ);INS(iz ),INS(u),INS(l),INS(m),INS(õ);DEL(ūlda);V,ACT,FIN,IND,NEG,PST,PL,1
mǟdlõ;mǟdlõks;mǟdlõINS(ks);INS(ks);;V,ACT,FIN,COND,POS,PRS,SG,1
kievādkū;kievādkūdõ;kievādkūINS(dõ);INS(dõ);;N,SG,PRT
lešknai;lešknaižis;lešknaiINS(ž)INS(i)INS(s);INS(ž),INS(i),INS(s);;N,PL,IN+ESS
kū;kūdõn;kūINS(dõn);INS(dõn);;N,PL,DAT
elatīv;elatīvst;elatīvINS(st);INS(st);;N,SG,IN+ABL
tūoiznapǟva;tūoiznapǟvas;tūoiznapǟvaINS(s);INS(s);;N,SG,IN+ESS
alīz;alīzõst;alīzINS(õst);INS(õst);;N,SG,IN+ABL
alumīnij;alumīnijõks;alumīnijINS(õks);INS(õks);;N,SG,INS
boŗ;boŗīž;boŗINS(īž);INS(īž);;N,PL,IN+ALL
kīņḑõļkū;kīņḑõļkūdkõks;kīņḑõļkūINS(dkõks);INS(dkõks);;N,PL,INS
lēḑkū;lēḑkūd;lēḑkūINS(d);INS(d);;N,PL,NOM
analōgij;analōgij;analōgij;;;N,SG,NOM
īdtuoistõnz;īdtuoistõndiž;īdtuoistõnDEL(z)INS(diž);INS(diž);DEL(z);ADJ,PL,IN+ALL
tuoi;tuoiz;tuoiINS(z);INS(z);;ADJ,SG,GEN
pānda;äb pantõ;INS(äb )pDEL(ānd)aINS(n)INS(t)INS(õ);INS(äb ),INS(n),INS(t),INS(õ);DEL(ānd);V,ACT,FIN,IND,NEG,PRS,PL,3
võțīm;võțmõdõn;võțDEL(ī)mINS(õdõn);INS(õdõn);DEL(ī);N,PL,DAT
kūlõ;algõ kūlõg;INS(algõ )kūlõINS(g);INS(algõ ),INS(g);;V,ACT,FIN,LGSPEC1,NEG,PRS,SG,3
atrāitanai;atrāitanaizõks;atrāitanaiINS(z)INS(õ)INS(k)INS(s);INS(z),INS(õ),INS(k),INS(s);;N,SG,INS
kȭļimkū;kȭļimkūšti;kȭļimkūINS(šti);INS(šti);;N,PL,IN+ABL
kimmõz;kimmõndiž;kimmõDEL(z)INS(ndiž);INS(ndiž);DEL(z);ADJ,PL,IN+ALL
seismõztuoistõnz;seismõztuoistõndst;seismõztuoistõnDEL(z)INS(d)INS(s)INS(t);INS(d),INS(s),INS(t);DEL(z);ADJ,SG,IN+ABL,LGSPEC6
pǟ;pǟn;pǟINS(n);INS(n);;N,SG,DAT
jellõ;um jelāmõst;INS(um )jeDEL(l)lINS(ām)õINS(st);INS(um ),INS(ām),INS(st);DEL(l);V,ACT,FIN,DEB,POS,PRS,SG,3
tūlda;tulād;tDEL(ū)INS(u)lINS(ā)dDEL(a);INS(u),INS(ā);DEL(ū),DEL(a);V,ACT,FIN,IND,POS,PRS,SG,2
drūošõ;drūošõdõks;drūošõINS(dõks);INS(dõks);;ADJ,PL,INS
tūlda;äb tul;INS(äb )tDEL(ū)INS(u)lDEL(d)DEL(a);INS(äb ),INS(u);DEL(ū),DEL(d),DEL(a);V,ACT,FIN,IND,NEG,PRS,SG,3
likkõ;alā lik!;INS(a)INS(l)INS(ā)INS( )likDEL(kõ)INS(!);INS(a),INS(l),INS(ā),INS( ),INS(!);DEL(kõ);V,ACT,FIN,IMP,PRS,NEG,SG,2
līdõ;līks;līDEL(dõ)INS(ks);INS(ks);DEL(dõ);V,ACT,FIN,COND,POS,PRS,SG,1
mȭka;mȭkast;mȭkaINS(st);INS(st);;N,SG,IN+ABL
bōr;bōrõd;bōrINS(õd);INS(õd);;N,PL,GEN
boŗ;boŗkõks;boŗINS(kõks);INS(kõks);;N,SG,INS
tūlda;tuļļid;tDEL(ū)DEL(l)INS(u)INS(ļ)INS(ļ)INS(i)dDEL(a);INS(u),INS(ļ),INS(ļ),INS(i);DEL(ū),DEL(l),DEL(a);V,ACT,FIN,QUOT,POS,PRS,PL,1
lǟdõ;äb lī lǟnd;INS(äb lī )lǟINS(n)dDEL(õ);INS(äb lī ),INS(n);DEL(õ);V,ACT,FIN,IND,NEG,FUT,PRF,SG,3
vȱntsa;vȱntsa;vȱntsa;;;N,SG,GEN
bäzmõr;bäzmõrist;bäzmõrINS(ist);INS(ist);;N,PL,IN+ABL
lǟdõ;lējid;lDEL(ǟ)INS(ēji)dDEL(õ);INS(ēji);DEL(ǟ),DEL(õ);V,ACT,FIN,QUOT,POS,PRS,PL,2
läpš;lapst;lDEL(äpš)INS(a)INS(p)INS(s)INS(t);INS(a),INS(p),INS(s),INS(t);DEL(äpš);N,PL,GEN
nominatīv;nominatīvidi;nominatīvINS(idi);INS(idi);;N,PL,PRT
pānda;äb līm pannõd;INS(ä)INS(b)INS( )INS(l)INS(ī)INS(m)INS( )pDEL(ānd)aINS(n)INS(n)INS(õ)INS(d);INS(ä),INS(b),INS( ),INS(l),INS(ī),INS(m),INS( ),INS(n),INS(n),INS(õ),INS(d);DEL(ānd);V,ACT,FIN,IND,NEG,FUT,PRF,PL,1
ažāsõnā;ažāsõnās;ažāsõnāINS(s);INS(s);;N,SG,IN+ESS
alīztas;alīztassõd;alīztasINS(s)INS(õ)INS(d);INS(s),INS(õ),INS(d);;N,PL,GEN
ougust;ougustis;ougustINS(is);INS(is);;N,PL,IN+ESS
nūoŗimi;nūoŗimizõn;nūoŗimiINS(z)INS(õ)INS(n);INS(z),INS(õ),INS(n);;ADJ,SG,DAT
lešk;lešksõ;leškINS(sõ);INS(sõ);;N,SG,IN+ESS
kōdkimdõz;kōdkimdõndst;kōdkimdõDEL(z)INS(ndst);INS(ndst);DEL(z);ADJ,SG,IN+ABL,LGSPEC6
analōgij;analōgijd;analōgijINS(d);INS(d);;N,PL,NOM
vīdtuoistõnz;vīdtuoistõndõdõn;vīdtuoistINS(õndõd)õnDEL(z);INS(õndõd);DEL(z);ADJ,PL,DAT
pūoga;pūoga;pūoga;;;N,SG,NOM
sigžkū;sigžkūd;sigžkūINS(d);INS(d);;N,PL,GEN
pōŗ;pōŗiž;pōŗINS(iž);INS(iž);;N,PL,IN+ALL
lǟdõ;lǟd;lǟdDEL(õ);;DEL(õ);V,ACT,FIN,IND,POS,PRS,SG,2
informātsij;informātsij;informātsij;;;N,SG,GEN
pūoga;pȯigši;pDEL(ū)DEL(o)DEL(g)DEL(a)INS(ȯ)INS(i)INS(g)INS(š)INS(i);INS(ȯ),INS(i),INS(g),INS(š),INS(i);DEL(ū),DEL(o),DEL(g),DEL(a);N,PL,IN+ESS
seismi;seismiztõks;seismiINS(z)INS(t)INS(õ)INS(k)INS(s);INS(z),INS(t),INS(õ),INS(k),INS(s);;ADJ,PL,INS
seissadāz;seissadānd;seissadāDEL(z)INS(nd);INS(nd);DEL(z);ADJ,SG,GEN
nädīļ;nädīļist;nädīļINS(ist);INS(ist);;N,PL,IN+ABL
kalāmīez;kalāmīedõn;kalāmīeDEL(z)INS(dõn);INS(dõn);DEL(z);N,PL,DAT
īe;ēḑi;DEL(ī)DEL(e)INS(ē)INS(ḑ)INS(i);INS(ē),INS(ḑ),INS(i);DEL(ī),DEL(e);N,PL,PRT
atrāita;atrāitad;atrāitaINS(d);INS(d);;N,PL,GEN
vīdõz;vīdõndõd;vīdõDEL(z)INS(ndõd);INS(ndõd);DEL(z);ADJ,PL,GEN
lǟdõ;līt lǟnõd;INS(l)INS(ī)INS(t)INS( )lǟINS(nõ)dDEL(õ);INS(l),INS(ī),INS(t),INS( ),INS(nõ);DEL(õ);V,ACT,FIN,IND,POS,FUT,PRF,PL,2
vȱlda;algõd vȯlkõd;DEL(v)DEL(ȱ)DEL(l)DEL(d)aINS(l)INS(g)INS(õ)INS(d)INS( )INS(v)INS(ȯ)INS(l)INS(k)INS(õ)INS(d);INS(l),INS(g),INS(õ),INS(d),INS( ),INS(v),INS(ȯ),INS(l),INS(k),INS(õ),INS(d);DEL(v),DEL(ȱ),DEL(l),DEL(d);V,ACT,FIN,LGSPEC1,NEG,PRS,PL,1
analōg;analōgõd;analōgINS(õd);INS(õd);;N,PL,GEN
kūlõ;kūlõmõt;kūlõINS(m)INS(õ)INS(t);INS(m),INS(õ),INS(t);;V,LGSPEC4
kež;kädūdõks;kDEL(ež)INS(ä)INS(d)INS(ū)INS(d)INS(õ)INS(k)INS(s);INS(ä),INS(d),INS(ū),INS(d),INS(õ),INS(k),INS(s);DEL(ež);N,PL,INS
kalāmīez;kalāmēḑi;kalāmDEL(īez)INS(ē)INS(ḑ)INS(i);INS(ē),INS(ḑ),INS(i);DEL(īez);N,PL,PRT
likkõ;iz likkõm;INS(iz )likkõINS(m);INS(iz ),INS(m);;V,ACT,FIN,IND,NEG,PST,PL,1
tuoistõnz;tuoistõnd;tuoistõnDEL(z)INS(d);INS(d);DEL(z);ADJ,SG,GEN
kuolmõz;kuolmõnd;kuolmõDEL(z)INS(nd);INS(nd);DEL(z);ADJ,SG,GEN
analōg;analōgiž;analōgINS(iž);INS(iž);;N,PL,IN+ALL
nūoŗ;nūortõ;nūoDEL(ŗ)INS(r)INS(t)INS(õ);INS(r),INS(t),INS(õ);DEL(ŗ);ADJ,SG,PRT
detsembõr;detsembõrdõks;detsembõrINS(dõks);INS(dõks);;N,PL,INS
jellõ;äb lī jellõn;INS(äb lī )jellõINS(n);INS(äb lī ),INS(n);;V,ACT,FIN,IND,NEG,FUT,PRF,SG,3
līdõ;līkstõ;līDEL(d)INS(kst)õ;INS(kst);DEL(d);V,ACT,FIN,COND,POS,PRS,PL,2
tīepǟva;tīepǟvad;tīepǟvaINS(d);INS(d);;N,PL,NOM
kanā;kanāks;kanāINS(ks);INS(ks);;N,SG,INS
nǟdõ;algõ nǟgõ;INS(algõ )nǟDEL(d)INS(g)õ;INS(algõ ),INS(g);DEL(d);V,ACT,FIN,LGSPEC1,NEG,PRS,SG,1
februār;februār;februār;;;N,SG,GEN
ǟma;ǟmas;ǟmaINS(s);INS(s);;N,SG,IN+ESS
novembõr;novembõr;novembõr;;;N,SG,GEN
kōdõkskimdõz;kōdõkskimdõz;kōdõkskimdõz;;;ADJ,SG,NOM
sadāz;sadāndis;sadāDEL(z)INS(ndis);INS(ndis);DEL(z);ADJ,PL,IN+ESS
vīdõz;vīdõndst;vīdõDEL(z)INS(ndst);INS(ndst);DEL(z);ADJ,SG,IN+ABL,LGSPEC6
nǟdõ;äb lī nǟnd;INS(äb lī )nǟINS(n)dDEL(õ);INS(äb lī ),INS(n);DEL(õ);V,ACT,FIN,IND,NEG,FUT,PRF,SG,1
kīlmakū;kīlmakūd;kīlmakūINS(d);INS(d);;N,PL,NOM
nädīļ;nädīļ;nädīļ;;;N,SG,GEN
kūdsadāz;kūdsadāndõst;kūdsadāDEL(z)INS(ndõst);INS(ndõst);DEL(z);ADJ,SG,IN+ABL
nūoŗ;nūoŗi;nūoŗINS(i);INS(i);;ADJ,PL,PRT
analīz;analīzõks;analīzINS(õks);INS(õks);;N,SG,INS
rōza;rōza;rōza;;;ADJ,SG,PRT
lǟdõ;algõd läkkõd;INS(a)lDEL(ǟ)INS(gõ)dINS( )INS(l)INS(ä)INS(k)INS(k)õINS(d);INS(a),INS(gõ),INS( ),INS(l),INS(ä),INS(k),INS(k),INS(d);DEL(ǟ);V,ACT,FIN,LGSPEC1,NEG,PRS,PL,3
võțīm;võțmidi;võțDEL(ī)mINS(idi);INS(idi);DEL(ī);N,PL,PRT
līdõ;alā lī!;INS(a)INS(l)INS(ā)INS( )līDEL(dõ)INS(!);INS(a),INS(l),INS(ā),INS( ),INS(!);DEL(dõ);V,ACT,FIN,IMP,PRS,NEG,SG,2
ǟma;ämmõ;DEL(ǟ)DEL(m)DEL(a)INS(ä)INS(m)INS(m)INS(õ);INS(ä),INS(m),INS(m),INS(õ);DEL(ǟ),DEL(m),DEL(a);N,SG,IN+ALL
kūora;kūorist;kūorDEL(a)INS(ist);INS(ist);DEL(a);N,PL,IN+ABL
nūoŗkazām;nūoŗkazām;nūoŗkazām;;;N,SG,NOM
tūlda;lībõd tunnõd;DEL(tū)lINS(ī)INS(b)INS(õ)INS(d)INS( )INS(t)INS(u)INS(n)INS(n)INS(õ)dDEL(a);INS(ī),INS(b),INS(õ),INS(d),INS( ),INS(t),INS(u),INS(n),INS(n),INS(õ);DEL(tū),DEL(a);V,ACT,FIN,IND,POS,FUT,PRF,PL,3
kīņtš;kīndõn;kīDEL(ņtš)INS(ndõn);INS(ndõn);DEL(ņtš);N,SG,DAT
likkõ;likkijid;likkDEL(õ)INS(i)INS(j)INS(i)INS(d);INS(i),INS(j),INS(i),INS(d);DEL(õ);V,ACT,FIN,QUOT,POS,PRS,PL,2
kōdõkstuoistõnz;kōdõkstuoistõndst;kōdõkstuoistõnDEL(z)INS(d)INS(s)INS(t);INS(d),INS(s),INS(t);DEL(z);ADJ,SG,IN+ABL,LGSPEC6
likkõ;um likkõmõst;INS(um )likkõINS(mõst);INS(um ),INS(mõst);;V,ACT,FIN,DEB,POS,PRS,PL,1
lǟdõ;lǟb;lǟDEL(dõ)INS(b);INS(b);DEL(dõ);V,ACT,FIN,IND,POS,PRS,SG,3
kūlõ;ät kūlõkstõ;INS(ät )kūlINS(õkst)õ;INS(ät ),INS(õkst);;V,ACT,FIN,COND,NEG,PRS,PL,2
kievādkū;kievādkūstõ;kievādkūINS(stõ);INS(stõ);;N,SG,IN+ABL
mǟdlõ;iz mǟdlõm;INS(iz )mǟdlõINS(m);INS(iz ),INS(m);;V,ACT,FIN,IND,NEG,PST,PL,1
maij;maij;maij;;;N,SG,GEN
kinō;kinō;kinō;;;N,SG,GEN
pūolpǟva;pūolpǟvad;pūolpǟvaINS(d);INS(d);;N,PL,NOM
inesīv;inesīvõn;inesīvINS(õn);INS(õn);;N,SG,DAT
kōdtuoistõnz;kōdtuoistõndõd;kōdtuoistõnDEL(z)INS(dõd);INS(dõd);DEL(z);ADJ,PL,GEN
nimsõnā;nimsõnā;nimsõnā;;;N,SG,GEN
jellõ;algõ jelāg;INS(algõ )jelDEL(lõ)INS(āg);INS(algõ ),INS(āg);DEL(lõ);V,ACT,FIN,LGSPEC1,NEG,PRS,SG,2
vīļakū;vīļakūši;vīļakūINS(ši);INS(ši);;N,PL,IN+ESS
pǟvaīe;pǟvaīedõn;pǟvaīeINS(dõn);INS(dõn);;N,PL,DAT
likkõ;līb likkõn;INS(līb )likkõINS(n);INS(līb ),INS(n);;V,ACT,FIN,IND,POS,FUT,PRF,SG,1
mȭka;mȭkadõn;mȭkaINS(dõn);INS(dõn);;N,PL,DAT
vȱlda;äb vȯlkstõ;INS(äb )vDEL(ȱlda)INS(ȯ)INS(l)INS(k)INS(s)INS(t)INS(õ);INS(äb ),INS(ȯ),INS(l),INS(k),INS(s),INS(t),INS(õ);DEL(ȱlda);V,ACT,FIN,COND,NEG,PRS,PL,3
kōdõksmõz;kōdõksmõnd;kōdõksmõDEL(z)INS(nd);INS(nd);DEL(z);ADJ,SG,GEN
lugsõnā;lugsõnād;lugsõnāINS(d);INS(d);;N,PL,GEN
nǟdõ;nēji;nDEL(ǟdõ)INS(ēji);INS(ēji);DEL(ǟdõ);V,ACT,FIN,QUOT,POS,PRS,SG,2
kūdkimdõz;kūdkimdõndis;kūdkimdõDEL(z)INS(ndis);INS(ndis);DEL(z);ADJ,PL,IN+ESS
dattõd;dattidi;dattDEL(õ)INS(i)dINS(i);INS(i),INS(i);DEL(õ);N,PL,PRT
īe;īed;īeINS(d);INS(d);;N,PL,GEN
vȱlda;līd vȯnd;DEL(vȱ)lINS(ī)INS(d)INS( )INS(v)INS(ȯ)INS(n)dDEL(a);INS(ī),INS(d),INS( ),INS(v),INS(ȯ),INS(n);DEL(vȱ),DEL(a);V,ACT,FIN,IND,POS,FUT,PRF,SG,2
kūlõ;äb kūlõks;INS(äb )kūlõINS(ks);INS(äb ),INS(ks);;V,ACT,FIN,COND,NEG,PRS,SG,3
maij;maijõ;maijINS(õ);INS(õ);;N,SG,IN+ALL
kūlõ;äb kūlõkstõ;INS(äb )kūlINS(õkst)õ;INS(äb ),INS(õkst);;V,ACT,FIN,COND,NEG,PRS,PL,3
pānda;um panmõst;INS(um )pDEL(ānd)aINS(n)INS(m)INS(õ)INS(s)INS(t);INS(um ),INS(n),INS(m),INS(õ),INS(s),INS(t);DEL(ānd);V,ACT,FIN,DEB,POS,PRS,SG,3
vīdtuoistõnz;vīdtuoistõndõst;vīdtuoistõnDEL(z)INS(dõst);INS(dõst);DEL(z);ADJ,SG,IN+ABL
allatīv;allatīvõs;allatīvINS(õs);INS(õs);;N,SG,IN+ESS,LGSPEC6
nǟdõ;äb līt nǟnõd;INS(ä)INS(b)INS( )INS(l)INS(ī)INS(t)INS( )nǟINS(nõ)dDEL(õ);INS(ä),INS(b),INS( ),INS(l),INS(ī),INS(t),INS( ),INS(nõ);DEL(õ);V,ACT,FIN,IND,NEG,FUT,PRF,PL,3
sukā;sukāst;sukāINS(st);INS(st);;N,SG,IN+ABL
rištīng;rištīngt;rištīngINS(t);INS(t);;N,SG,PRT
atrāita;atrāitadõks;atrāitaINS(dõks);INS(dõks);;N,PL,INS
pivāpǟva;pivāpäuvšti;pivāpDEL(ǟva)INS(ä)INS(u)INS(v)INS(š)INS(t)INS(i);INS(ä),INS(u),INS(v),INS(š),INS(t),INS(i);DEL(ǟva);N,PL,IN+ABL
blēḑ;blēḑštõ;blēḑINS(š)INS(t)INS(õ);INS(š),INS(t),INS(õ);;N,SG,IN+ABL
vīdsadāz;vīdsadāndõd;vīdsadāDEL(z)INS(ndõd);INS(ndõd);DEL(z);ADJ,PL,GEN
ummitsõnā;ummitsõnādõn;ummitsõnāINS(dõn);INS(dõn);;N,PL,DAT
īdõkstuoistõnz;īdõkstuoistõnds;īdõkstuoistõnDEL(z)INS(ds);INS(ds);DEL(z);ADJ,SG,IN+ESS,LGSPEC6
neļļõndpǟva;neļļõndpäuvši;neļļõndpDEL(ǟva)INS(ä)INS(u)INS(v)INS(š)INS(i);INS(ä),INS(u),INS(v),INS(š),INS(i);DEL(ǟva);N,PL,IN+ESS
kuolmsadāz;kuolmsadāndõd;kuolmsadāDEL(z)INS(ndõd);INS(ndõd);DEL(z);ADJ,PL,NOM
sīlma;sīlma;sīlma;;;N,SG,NOM
kinō;kinō;kinō;;;N,SG,PRT
pȯis;pȯis;pȯis;;;N,SG,GEN
