Source;Target;Combined;Inserts;Deletes;Grammar
haszontalan;haszontalan;haszontalan;;;N,NOM,SG
éjszaka;éjszakánál;éjszakDEL(a)INS(ánál);INS(ánál);DEL(a);N,IN+ALL,SG
pénzbeli;pénzbeliekként;pénzbeliINS(ekként);INS(ekként);;N,FRML,PL
térít;térítettél;térítINS(e)INS(t)INS(t)INS(é)INS(l);INS(e),INS(t),INS(t),INS(é),INS(l);;V,IND,PST,INDF,2,SG
regény;regényekről;regényINS(ekről);INS(ekről);;N,ON+ABL,PL
forrasztópáka;forrasztópákákként;forrasztópákDEL(a)INS(ákként);INS(ákként);DEL(a);N,FRML,PL
részeik;részeikről;részeikINS(ről);INS(ről);;N,ON+ABL,SG
kártya;kártyával;kártyINS(áv)aINS(l);INS(áv),INS(l);;N,INST,SG
fáradságos;fáradságoshoz;fáradságosINS(hoz);INS(hoz);;N,AT+ALL,SG
szektor;szektorból;szektorINS(ból);INS(ból);;N,IN+ABL,SG
klíma;klímákhoz;klímDEL(a)INS(ákhoz);INS(ákhoz);DEL(a);N,AT+ALL,PL
kiderít;kiderítse;kiderítINS(s)INS(e);INS(s),INS(e);;V,SBJV,PRS,DEF,3,SG
ruha;ruhába;ruhINS(áb)a;INS(áb);;N,ON+ALL,SG
szarvasod;szarvasodból;szarvasodINS(ból);INS(ból);;N,IN+ABL,SG
hág;hágnátok;hágINS(nátok);INS(nátok);;V,COND,PRS,INDF,2,PL
szakács;szakácsot;szakácsINS(ot);INS(ot);;N,ACC,SG
hamisít;hamisítsak;hamisítINS(s)INS(a)INS(k);INS(s),INS(a),INS(k);;V,SBJV,PRS,INDF,1,SG
keresztel;keresztelnénk;keresztelINS(nénk);INS(nénk);;V,COND,PRS,INDF,1,PL
beszerzés;beszerzésből;beszerzésINS(ből);INS(ből);;N,IN+ABL,SG
szombréró;szombréróért;szombréróINS(ért);INS(ért);;N,PRP,SG
gálya;gályától;gályDEL(a)INS(ától);INS(ától);DEL(a);N,AT+ABL,SG
teáskanál;teáskanálról;teáskanáINS(l)INS(r)INS(ó)l;INS(l),INS(r),INS(ó);;N,ON+ABL,SG
pompa;pompaként;pompaINS(ként);INS(ként);;N,FRML,SG
szekrényke;szekrénykékért;szekrénykDEL(e)INS(é)INS(k)INS(é)INS(r)INS(t);INS(é),INS(k),INS(é),INS(r),INS(t);DEL(e);N,PRP,PL
zamatos;zamatostól;zamatosINS(tól);INS(tól);;N,AT+ABL,SG
kiáltvány;kiáltványoktól;kiáltványINS(októl);INS(októl);;N,AT+ABL,PL
rombol;rombolnál;romboINS(lná)l;INS(lná);;V,COND,PRS,INDF,2,SG
sün;sünből;sünINS(ből);INS(ből);;N,IN+ABL,SG
bolondít;bolondították;bolondítINS(o)INS(t)INS(t)INS(á)INS(k);INS(o),INS(t),INS(t),INS(á),INS(k);;V,IND,PST,DEF,3,PL
csador;csadorokon;csadorINS(okon);INS(okon);;N,ON+ESS,PL
csontkovács;csontkovácsok;csontkovácsINS(ok);INS(ok);;N,NOM,PL
tonna;tonnában;tonnINS(áb)aINS(n);INS(áb),INS(n);;N,IN+ESS,SG
família;famíliákon;famíliDEL(a)INS(ákon);INS(ákon);DEL(a);N,ON+ESS,PL
kozmetikai;kozmetikaiakért;kozmetikaiINS(akért);INS(akért);;N,PRP,PL
pata;patákká;patDEL(a)INS(ákká);INS(ákká);DEL(a);N,TRANS,PL
hörcsög;hörcsögben;hörcsögINS(ben);INS(ben);;N,IN+ESS,SG
természet;természetekkel;természetINS(ekkel);INS(ekkel);;N,PRP,PL
kíváncsiság;kíváncsiságokon;kíváncsiságINS(okon);INS(okon);;N,ON+ESS,PL
csendélet;csendéleteknél;csendéletINS(eknél);INS(eknél);;N,AT+ESS,PL
egyszerűsít;egyszerűsítenék;egyszerűsítINS(e)INS(n)INS(é)INS(k);INS(e),INS(n),INS(é),INS(k);;V,COND,PRS,DEF,3,PL
flambíroz;flambíroznak;flambírozINS(nak);INS(nak);;V,IND,PRS,INDF,3,PL
esete;esetéből;esetDEL(e)INS(é)INS(b)INS(ő)INS(l);INS(é),INS(b),INS(ő),INS(l);DEL(e);N,IN+ABL,SG
erősebb;erősebbe;erősebbINS(e);INS(e);;N,IN+ALL,SG
dohányzóasztal;dohányzóasztalokba;dohányzóasztalINS(okba);INS(okba);;N,ON+ALL,PL
vasal;vasalnunk;vasalINS(nunk);INS(nunk);;V,NFIN,1,PL
évfolyamtárs;évfolyamtársakon;évfolyamtársINS(akon);INS(akon);;N,ON+ESS,PL
nyitóünnepség;nyitóünnepségeknek;nyitóünnepségINS(eknek);INS(eknek);;N,DAT,PL
ép;épet;épINS(et);INS(et);;N,ACC,SG
verifikál;verifikálna;verifikálINS(na);INS(na);;V,COND,PRS,INDF,3,SG
összebeszél;összebeszélj;összebeszélINS(j);INS(j);;V,SBJV,PRS,INDF,2,SG
képesebb;képesebbtől;képesebbINS(től);INS(től);;N,AT+ABL,SG
termeszt;termesztenétek;termesztINS(e)INS(n)INS(é)INS(t)INS(e)INS(k);INS(e),INS(n),INS(é),INS(t),INS(e),INS(k);;V,COND,PRS,INDF,2,PL
aszkézis;aszkézisig;aszkézisINS(ig);INS(ig);;N,TERM,SG
gyanúsított;gyanúsítottakhoz;gyanúsítottINS(akhoz);INS(akhoz);;N,AT+ALL,PL
széklet;székletig;székletINS(ig);INS(ig);;N,TERM,SG
megkap;megkapjak;megkapINS(j)INS(a)INS(k);INS(j),INS(a),INS(k);;V,SBJV,PRS,INDF,1,SG
állapít;állapítod;állapítINS(od);INS(od);;V,IND,PRS,DEF,2,SG
szível;szíveled;szívelINS(e)INS(d);INS(e),INS(d);;V,IND,PRS,DEF,2,SG
konferencia;konferenciáért;konferenciDEL(a)INS(áért);INS(áért);DEL(a);N,PRP,SG
konfliktus;konfliktus;konfliktus;;;N,NOM,SG
oceanográfia;oceanográfián;oceanográfiDEL(a)INS(án);INS(án);DEL(a);N,ON+ESS,SG
penge;pengének;pengINS(én)eINS(k);INS(én),INS(k);;N,DAT,SG
kajál;kajálnátok;kajálINS(nátok);INS(nátok);;V,COND,PRS,DEF,2,PL
anyajegy;anyajegyekké;anyajegyINS(ekké);INS(ekké);;N,TERM,PL
felelet;feleletekként;feleleINS(t)INS(e)INS(k)INS(k)INS(é)INS(n)t;INS(t),INS(e),INS(k),INS(k),INS(é),INS(n);;N,FRML,PL
vöröshagyma;vöröshagymáktól;vöröshagymDEL(a)INS(áktól);INS(áktól);DEL(a);N,AT+ABL,PL
öszvér;öszvérként;öszvérINS(ként);INS(ként);;N,FRML,SG
stíröl;stírölök;stírölINS(ö)INS(k);INS(ö),INS(k);;V,IND,PRS,INDF,1,SG
szertartás;szertartásról;szertartásINS(ról);INS(ról);;N,ON+ABL,SG
dervis;dervis;dervis;;;N,NOM,SG
bá;bán;báINS(n);INS(n);;N,AT+ESS,SG
veríték;verítékek;verítéINS(k)INS(e)k;INS(k),INS(e);;N,NOM,PL
rövidzár;rövidzárakról;rövidzárINS(akról);INS(akról);;N,ON+ABL,PL
meteorológia;meteorológiába;meteorológiINS(áb)a;INS(áb);;N,IN+ALL,SG
kópéság;kópéságra;kópéságINS(ra);INS(ra);;N,ON+ALL,SG
szocializmus;szocializmushoz;szocializmusINS(hoz);INS(hoz);;N,AT+ALL,SG
nézeteltérés;nézeteltérés;nézeteltérés;;;N,NOM,SG
felszabadítás;felszabadítássá;felszabadításINS(sá);INS(sá);;N,TRANS,SG
recepció;recepcióból;recepcióINS(ból);INS(ból);;N,IN+ABL,SG
fecskendő;fecskendővel;fecskendőINS(vel);INS(vel);;N,INST,SG
gördeszka;gördeszkáknak;gördeszkINS(ákn)aINS(k);INS(ákn),INS(k);;N,DAT,PL
szenteste;szentestének;szentestINS(én)eINS(k);INS(én),INS(k);;N,DAT,SG
megmérgez;megmérgezitek;megmérgezINS(i)INS(t)INS(e)INS(k);INS(i),INS(t),INS(e),INS(k);;V,IND,PRS,DEF,2,PL
hajdú;hajdúba;hajdúINS(ba);INS(ba);;N,IN+ALL,SG
spenót;spenótokként;spenóINS(t)INS(o)INS(k)INS(k)INS(é)INS(n)t;INS(t),INS(o),INS(k),INS(k),INS(é),INS(n);;N,FRML,PL
bölcsesség;bölcsességben;bölcsességINS(ben);INS(ben);;N,IN+ESS,SG
készítmény;készítményekből;készítményINS(ekből);INS(ekből);;N,IN+ABL,PL
süveg;süvegekre;süvegINS(ekre);INS(ekre);;N,ON+ALL,PL
ürü;ürühöz;ürüINS(höz);INS(höz);;N,AT+ALL,SG
arkangyal;arkangyalokra;arkangyalINS(okra);INS(okra);;N,ON+ALL,PL
székesfehérvári;székesfehérváriak;székesfehérváriINS(ak);INS(ak);;N,NOM,PL
dráma;drámákban;drámINS(ákb)aINS(n);INS(ákb),INS(n);;N,IN+ESS,PL
baka;bakává;bakDEL(a)INS(ává);INS(ává);DEL(a);N,TRANS,SG
fiatalos;fiatalosaknál;fiatalosINS(aknál);INS(aknál);;N,AT+ESS,PL
lét;léteknek;létINS(eknek);INS(eknek);;N,DAT,PL
anyavállalat;anyavállalatokról;anyavállalatINS(okról);INS(okról);;N,ON+ABL,PL
puszi;puszikról;pusziINS(król);INS(król);;N,ON+ABL,PL
napéjegyenlőség;napéjegyenlőségeknél;napéjegyenlőségINS(eknél);INS(eknél);;N,AT+ESS,PL
hibáztat;hibáztattátok;hibáztatINS(tátok);INS(tátok);;V,IND,PST,DEF,2,PL
vihar;viharon;viharINS(on);INS(on);;N,ON+ESS,SG
kozmikus;kozmikusakká;kozmikusINS(akká);INS(akká);;N,TRANS,PL
bankjegy;bankjegy;bankjegy;;;N,NOM,SG
feledés;feledés;feledés;;;N,NOM,SG
humoros;humorosakba;humorosINS(akba);INS(akba);;N,IN+ALL,PL
kalapács;kalapácsokra;kalapácsINS(okra);INS(okra);;N,ON+ALL,PL
megtalál;megtaláltad;megtalálINS(tad);INS(tad);;V,IND,PST,DEF,2,SG
megbecstelenít;megbecstelenítenétek;megbecstelenítINS(e)INS(n)INS(é)INS(t)INS(e)INS(k);INS(e),INS(n),INS(é),INS(t),INS(e),INS(k);;V,COND,PRS,INDF,2,PL
aszkézis;aszkézisekről;aszkézisINS(ekről);INS(ekről);;N,ON+ABL,PL
boldogságod;boldogságodról;boldogságodINS(ról);INS(ról);;N,ON+ABL,SG
egyezség;egyezségekre;egyezségINS(ekre);INS(ekre);;N,ON+ALL,PL
konföderáció;konföderációért;konföderációINS(ért);INS(ért);;N,PRP,SG
mérgesít;mérgesítsenek;mérgesítINS(s)INS(e)INS(n)INS(e)INS(k);INS(s),INS(e),INS(n),INS(e),INS(k);;V,SBJV,PRS,INDF,3,PL
jártas;jártasaknak;jártasINS(aknak);INS(aknak);;N,DAT,PL
csicseriborsó;csicseriborsókká;csicseriborsóINS(kká);INS(kká);;N,TRANS,PL
legdúsabb;legdúsabbakként;legdúsabbINS(akként);INS(akként);;N,FRML,PL
köröz;köröznénk;körözINS(nénk);INS(nénk);;V,COND,PRS,DEF,1,PL
nű;nűre;nűINS(re);INS(re);;N,ON+ALL,SG
csőcselék;csőcselékeknek;csőcseléINS(k)INS(e)INS(k)INS(n)INS(e)k;INS(k),INS(e),INS(k),INS(n),INS(e);;N,DAT,PL
helyesebb;helyesebbnél;helyesebbINS(nél);INS(nél);;N,AT+ESS,SG
lóverseny;lóversenyre;lóversenyINS(re);INS(re);;N,ON+ALL,SG
tiltakozó;tiltakozóért;tiltakozóINS(ért);INS(ért);;N,PRP,SG
csodálatos;csodálatosban;csodálatosINS(ban);INS(ban);;N,IN+ESS,SG
huta;huta;huta;;;N,NOM,SG
neutron;neutronnak;neutronINS(nak);INS(nak);;N,DAT,SG
kakaóvaj;kakaóvajig;kakaóvajINS(ig);INS(ig);;N,TERM,SG
üzemeltető;üzemeltetőről;üzemeltetőINS(ről);INS(ről);;N,ON+ABL,SG
márciusi;márciusinak;márciusiINS(nak);INS(nak);;N,DAT,SG
lerakódás;lerakódásokkal;lerakódásINS(okkal);INS(okkal);;N,INST,PL
megtestesít;megtestesítettél;megtestesítINS(e)INS(t)INS(t)INS(é)INS(l);INS(e),INS(t),INS(t),INS(é),INS(l);;V,IND,PST,INDF,2,SG
bemutatkozás;bemutatkozással;bemutatkozásINS(sal);INS(sal);;N,INST,SG
kártya;kártyává;kártyDEL(a)INS(ává);INS(ává);DEL(a);N,TRANS,SG
tranzakció;tranzakciónak;tranzakcióINS(nak);INS(nak);;N,DAT,SG
világi;világiig;világiINS(ig);INS(ig);;N,TERM,SG
ablaktalan;ablaktalanhoz;ablaktalanINS(hoz);INS(hoz);;N,AT+ALL,SG
századi;századiakból;századiINS(akból);INS(akból);;N,IN+ABL,PL
elegancia;eleganciáért;eleganciDEL(a)INS(áért);INS(áért);DEL(a);N,PRP,SG
korszerűsítés;korszerűsítésekre;korszerűsítésINS(ekre);INS(ekre);;N,ON+ALL,PL
bolygórendszer;bolygórendszerekhez;bolygórendszerINS(ekhez);INS(ekhez);;N,AT+ALL,PL
emberöltő;emberöltők;emberöltőINS(k);INS(k);;N,NOM,PL
megragad;megragadnám;megragadINS(nám);INS(nám);;V,COND,PRS,DEF,1,SG
betartása;betartásában;betartásINS(áb)aINS(n);INS(áb),INS(n);;N,IN+ESS,SG
kenyérbolt;kenyérboltokra;kenyérboltINS(okra);INS(okra);;N,ON+ALL,PL
balszerencse;balszerencsétől;balszerencsDEL(e)INS(é)INS(t)INS(ő)INS(l);INS(é),INS(t),INS(ő),INS(l);DEL(e);N,AT+ABL,SG
zendülés;zendüléseknek;zendülésINS(eknek);INS(eknek);;N,DAT,PL
vízpart;vízpartnál;vízpartINS(nál);INS(nál);;N,IN+ALL,SG
legálmosabb;legálmosabb;legálmosabb;;;N,NOM,SG
raklap;raklapokhoz;raklapINS(okhoz);INS(okhoz);;N,AT+ALL,PL
nemz;nemzem;nemzINS(e)INS(m);INS(e),INS(m);;V,IND,PRS,DEF,1,SG
bencés;bencéseket;bencésINS(eket);INS(eket);;N,ACC,PL
fajgyűlölet;fajgyűlöletté;fajgyűlöletINS(t)INS(é);INS(t),INS(é);;N,TRANS,SG
legeresebb;legeresebbekkel;legeresebbINS(ekkel);INS(ekkel);;N,INST,PL
pizsama;pizsamák;pizsamDEL(a)INS(ák);INS(ák);DEL(a);N,ACC,PL
fakaszt;fakasztanék;fakasztINS(a)INS(n)INS(é)INS(k);INS(a),INS(n),INS(é),INS(k);;V,COND,PRS,INDF,1,SG
legszándékosabb;legszándékosabbakon;legszándékosabbINS(akon);INS(akon);;N,ON+ESS,PL
puma;puma;puma;;;N,NOM,SG
viszonylagosabb;viszonylagosabbakra;viszonylagosabbINS(akra);INS(akra);;N,ON+ALL,PL
üpszilon;üpszilonokban;üpsziloINS(n)INS(o)INS(k)INS(b)INS(a)n;INS(n),INS(o),INS(k),INS(b),INS(a);;N,IN+ESS,PL
vadászbombázó;vadászbombázóban;vadászbombázóINS(ban);INS(ban);;N,IN+ESS,SG
rutin;rutintól;rutinINS(tól);INS(tól);;N,AT+ABL,SG
aszpirin;aszpirinekbe;aszpirinINS(ekbe);INS(ekbe);;N,IN+ALL,PL
színű;színűről;színűINS(ről);INS(ről);;N,ON+ABL,SG
gyertya;gyertyákba;gyertyINS(ákb)a;INS(ákb);;N,ON+ALL,PL
helyzete;helyzete;helyzete;;;N,NOM,SG
szex;szexekkel;szexINS(ekkel);INS(ekkel);;N,INST,PL
gaméta;gamétáig;gamétDEL(a)INS(áig);INS(áig);DEL(a);N,TERM,SG
méhkas;méhkasból;méhkasINS(ból);INS(ból);;N,IN+ABL,SG
ingázás;ingázásnak;ingázásINS(nak);INS(nak);;N,DAT,SG
vízóra;vízóráktól;vízórDEL(a)INS(áktól);INS(áktól);DEL(a);N,AT+ABL,PL
melegágy;melegágyakig;melegágyINS(akig);INS(akig);;N,TERM,PL
legkorábbi;legkorábbit;legkorábbiINS(t);INS(t);;N,ACC,SG
csevegés;csevegéseknek;csevegésINS(eknek);INS(eknek);;N,DAT,PL
hősnő;hősnővé;hősnőINS(vé);INS(vé);;N,TRANS,SG
lény;lényekkel;lényINS(ekkel);INS(ekkel);;N,INST,PL
avanzsíroz;avanzsíroztál;avanzsírozINS(t)INS(á)INS(l);INS(t),INS(á),INS(l);;V,IND,PST,INDF,2,SG
vízjel;vízjellé;vízjelINS(l)INS(é);INS(l),INS(é);;N,TRANS,SG
megrongál;megrongáljak;megrongálINS(j)INS(a)INS(k);INS(j),INS(a),INS(k);;V,SBJV,PRS,INDF,1,SG
álom;álmokból;álDEL(o)mINS(okból);INS(okból);DEL(o);N,ON+ABL,PL
védekező;védekezőnél;védekezőINS(nél);INS(nél);;N,AT+ESS,SG
legsötétebb;legsötétebbekként;legsötétebbINS(ekként);INS(ekként);;N,FRML,PL
hámoz;hámozniuk;hámozINS(niuk);INS(niuk);;V,NFIN,3,PL
bajonett;bajonett;bajonett;;;N,NOM,SG
mellékutca;mellékutcákra;mellékutcINS(ákr)a;INS(ákr);;N,ON+ALL,PL
legkíméletesebb;legkíméletesebbre;legkíméletesebbINS(re);INS(re);;N,ON+ALL,SG
könyvkötő;könyvkötőből;könyvkötőINS(ből);INS(ből);;N,IN+ABL,SG
könyvjelző;könyvjelzőtől;könyvjelzőINS(től);INS(től);;N,AT+ABL,SG
ulti;ultinak;ultiINS(nak);INS(nak);;N,DAT,SG
katedrális;katedrálisokban;katedrálisINS(okban);INS(okban);;N,IN+ESS,PL
haza;hazákon;hazDEL(a)INS(ákon);INS(ákon);DEL(a);N,AT+ESS,PL
szakáll;szakállba;szakállINS(ba);INS(ba);;N,ON+ALL,SG
megkér;megkér;megkér;;;V,IND,PRS,INDF,3,SG
ágynemű;ágyneműkké;ágyneműINS(k)INS(k)INS(é);INS(k),INS(k),INS(é);;N,TERM,PL
bevásárlókocsi;bevásárlókocsikért;bevásárlókocsiINS(kért);INS(kért);;N,PRP,PL
egyszikű;egyszikűből;egyszikűINS(ből);INS(ből);;N,IN+ABL,SG
kéreg;kérgek;kérDEL(e)gINS(ek);INS(ek);DEL(e);N,NOM,PL
belseje;belsejéhez;belsejINS(é)INS(h)eINS(z);INS(é),INS(h),INS(z);;N,AT+ALL,SG
nyafogás;nyafogásokkal;nyafogásINS(okkal);INS(okkal);;N,INST,PL
legsúlyosabb;legsúlyosabbon;legsúlyosabbINS(on);INS(on);;N,ON+ESS,SG
gát;gátnál;gátINS(nál);INS(nál);;N,AT+ESS,SG
gyűlölet;gyűlöletekbe;gyűlöletINS(ekbe);INS(ekbe);;N,ON+ALL,PL
kezel;kezelik;kezelINS(i)INS(k);INS(i),INS(k);;V,IND,PRS,DEF,3,PL
csiga;csigánál;csigDEL(a)INS(ánál);INS(ánál);DEL(a);N,AT+ESS,SG
folyadék;folyadékokba;folyadékINS(okba);INS(okba);;N,IN+ALL,PL
magánvélemény;magánvéleményeknél;magánvéleményINS(eknél);INS(eknél);;N,AT+ESS,PL
szerdai;szerdain;szerdaiINS(n);INS(n);;N,ON+ESS,SG
átrium;átriumnak;átriumINS(nak);INS(nak);;N,DAT,SG
futószalag;futószalagokhoz;futószalagINS(okhoz);INS(okhoz);;N,AT+ALL,PL
nómenklatúra;nómenklatúrákban;nómenklatúrINS(ákb)aINS(n);INS(ákb),INS(n);;N,IN+ESS,PL
másol;másoljátok;másolINS(játok);INS(játok);;V,IND,PRS,DEF,2,PL
igényes;igényeshez;igényesINS(hez);INS(hez);;N,AT+ALL,SG
szalontánc;szalontánctól;szalontáncINS(tól);INS(tól);;N,AT+ABL,SG
háromdimenziós;háromdimenziósra;háromdimenziósINS(ra);INS(ra);;N,ON+ALL,SG
jegy;jegyekre;jegyINS(ekre);INS(ekre);;N,ON+ALL,PL
pipereasztal;pipereasztalt;pipereasztalINS(t);INS(t);;N,ACC,SG
videojáték;videojátékként;videojátékINS(ként);INS(ként);;N,FRML,SG
gépel;gépelnék;gépelINS(nék);INS(nék);;V,COND,PRS,INDF,1,SG
sárgabarackfa;sárgabarackfák;sárgabarackfDEL(a)INS(ák);INS(ák);DEL(a);N,NOM,PL
lótusz;lótuszok;lótuszINS(ok);INS(ok);;N,ACC,PL
többnejűség;többnejűségeknél;többnejűségINS(eknél);INS(eknél);;N,AT+ESS,PL
jegesmedve;jegesmedvéig;jegesmedvDEL(e)INS(é)INS(i)INS(g);INS(é),INS(i),INS(g);DEL(e);N,TERM,SG
kémkedés;kémkedésig;kémkedésINS(ig);INS(ig);;N,TERM,SG
koronáz;koronázzam;koronázINS(z)INS(a)INS(m);INS(z),INS(a),INS(m);;V,SBJV,PRS,DEF,1,SG
kívánatos;kívánatosakból;kívánatosINS(akból);INS(akból);;N,IN+ABL,PL
húr;húrokról;húrINS(okról);INS(okról);;N,ON+ABL,PL
bolhapiac;bolhapiacra;bolhapiacINS(ra);INS(ra);;N,ON+ALL,SG
hajfürt;hajfürtöknél;hajfürtINS(ö)INS(k)INS(n)INS(é)INS(l);INS(ö),INS(k),INS(n),INS(é),INS(l);;N,AT+ESS,PL
gida;gidák;gidDEL(a)INS(ák);INS(ák);DEL(a);N,NOM,PL
pince;pincéhez;pincINS(é)INS(h)eINS(z);INS(é),INS(h),INS(z);;N,AT+ALL,SG
stáblista;stáblistáig;stáblistDEL(a)INS(áig);INS(áig);DEL(a);N,TERM,SG
tórium;tóriumot;tóriumINS(ot);INS(ot);;N,ACC,SG
lenéz;lenéző;lenézINS(ő);INS(ő);;V.PTCP,PRS
betyár;betyárig;betyárINS(ig);INS(ig);;N,FRML,SG
rockegyüttes;rockegyüttesektől;rockegyüttesINS(ektől);INS(ektől);;N,AT+ABL,PL
keltő;keltőben;keltőINS(ben);INS(ben);;N,IN+ESS,SG
harsona;harsonákat;harsonINS(ák)aINS(t);INS(ák),INS(t);;N,DAT,PL
fáradság;fáradságra;fáradságINS(ra);INS(ra);;N,ON+ALL,SG
tájékoztatása;tájékoztatását;tájékoztatásDEL(a)INS(át);INS(át);DEL(a);N,ACC,SG
ital;italtól;itaINS(l)INS(t)INS(ó)l;INS(l),INS(t),INS(ó);;N,AT+ABL,SG
farkasember;farkasemberről;farkasemberINS(ről);INS(ről);;N,ON+ABL,SG
szelídgesztenye;szelídgesztenyékben;szelídgesztenyINS(ékb)eINS(n);INS(ékb),INS(n);;N,IN+ESS,PL
légáramlat;légáramlatoknál;légáramlatINS(oknál);INS(oknál);;N,AT+ESS,PL
tusfürdő;tusfürdőhöz;tusfürdőINS(höz);INS(höz);;N,AT+ALL,SG
legelhanyagoltabb;legelhanyagoltabbakban;legelhanyagoltabbINS(akban);INS(akban);;N,IN+ESS,PL
térd;térdben;térdINS(ben);INS(ben);;N,IN+ESS,SG
kartográfus;kartográfusokként;kartográfusINS(okként);INS(okként);;N,FRML,PL
feltalál;feltaláltak;feltalálINS(tak);INS(tak);;V,IND,PST,INDF,3,PL
tétovázik;tétovázzuk;tétovázDEL(i)INS(z)INS(u)k;INS(z),INS(u);DEL(i);V,IND,PRS,DEF,1,PL
megüt;megütnötök;megütINS(n)INS(ö)INS(t)INS(ö)INS(k);INS(n),INS(ö),INS(t),INS(ö),INS(k);;V,NFIN,2,PL
képzet;képzetig;képzetINS(ig);INS(ig);;N,FRML,SG
legszemetesebb;legszemetesebbel;legszemetesebbINS(el);INS(el);;N,INST,SG
diploma;diplomákból;diplomDEL(a)INS(ákból);INS(ákból);DEL(a);N,IN+ABL,PL
újjáépítés;újjáépítés;újjáépítés;;;N,NOM,SG
ideggyógyász;ideggyógyászokat;ideggyógyászINS(okat);INS(okat);;N,ACC,PL
ürü;ürüvel;ürüINS(vel);INS(vel);;N,INST,SG
zsong;zsongnánk;zsongINS(nánk);INS(nánk);;V,COND,PRS,INDF,1,PL
kapható;kaphatótól;kaphatóINS(tól);INS(tól);;N,AT+ABL,SG
fémpénz;fémpénzre;fémpénzINS(re);INS(re);;N,ON+ALL,SG
őrgrófné;őrgrófnék;őrgrófnéINS(k);INS(k);;N,NOM,PL
vékony;vékonyakból;vékonyINS(akból);INS(akból);;N,IN+ABL,PL
kézi;kézikből;kéziINS(kből);INS(kből);;N,ON+ABL,PL
bringa;bringákba;bringINS(ákb)a;INS(ákb);;N,IN+ALL,PL
evolúciós;evolúciósakká;evolúciósINS(akká);INS(akká);;N,TRANS,PL
előír;előírnom;előírINS(nom);INS(nom);;V,NFIN,1,SG
aga;aga;aga;;;N,ACC,SG
ésszerűtlen;ésszerűtlennél;ésszerűtlenINS(nél);INS(nél);;N,AT+ESS,SG
pénzmosás;pénzmosásról;pénzmosásINS(ról);INS(ról);;N,ON+ABL,SG
latol;latolnék;latolINS(nék);INS(nék);;V,COND,PRS,INDF,1,SG
pirosít;pirosítsátok;pirosítINS(s)INS(á)INS(t)INS(o)INS(k);INS(s),INS(á),INS(t),INS(o),INS(k);;V,SBJV,PRS,DEF,2,PL
sablon;sablonra;sablonINS(ra);INS(ra);;N,ON+ALL,SG
iparvidék;iparvidékké;iparvidékINS(k)INS(é);INS(k),INS(é);;N,TRANS,SG
ballonkabát;ballonkabátért;ballonkabáINS(tér)t;INS(tér);;N,PRP,SG
szocializmus;szocializmusokért;szocializmusINS(okért);INS(okért);;N,PRP,PL
mari;marikért;mariINS(kért);INS(kért);;N,PRP,PL
nyaktekercs;nyaktekercsnél;nyaktekercsINS(nél);INS(nél);;N,AT+ESS,SG
kommandáns;kommandánsig;kommandánsINS(ig);INS(ig);;N,TERM,SG
patak;patakká;patakINS(ká);INS(ká);;N,TERM,SG
gyurma;gyurmákként;gyurmDEL(a)INS(ákként);INS(ákként);DEL(a);N,FRML,PL
költséges;költségesként;költségesINS(ként);INS(ként);;N,FRML,SG
aláír;aláírnánk;aláírINS(nánk);INS(nánk);;V,COND,PRS,INDF,1,PL
kórtan;kórtanok;kórtanINS(ok);INS(ok);;N,NOM,PL
kötelezett;kötelezetté;kötelezettINS(é);INS(é);;N,TRANS,SG
anyja;anyjává;anyjDEL(a)INS(ává);INS(ává);DEL(a);N,TRANS,SG
hajkenőcs;hajkenőccsel;hajkenőcINS(c)sINS(el);INS(c),INS(el);;N,INST,SG
koráll;korállniuk;korállINS(niuk);INS(niuk);;V,NFIN,3,PL
sminkel;sminkeljék;sminkelINS(j)INS(é)INS(k);INS(j),INS(é),INS(k);;V,SBJV,PRS,DEF,3,PL
hamutartó;hamutartóvá;hamutartóINS(vá);INS(vá);;N,TERM,SG
veszélyeztetett;veszélyeztetettekké;veszélyeztetettINS(ekké);INS(ekké);;N,TRANS,PL
magma;magmákban;magmINS(ákb)aINS(n);INS(ákb),INS(n);;N,IN+ESS,PL
licsi;licsiig;licsiINS(ig);INS(ig);;N,TERM,SG
cseppecske;cseppecskéket;cseppecsINS(k)INS(é)keINS(t);INS(k),INS(é),INS(t);;N,ACC,PL
bizalom;bizalomról;bizalomINS(ról);INS(ról);;N,AT+ABL,SG
meglátogat;meglátogattak;meglátogatINS(tak);INS(tak);;V,IND,PST,INDF,3,PL
kulminál;kulminált;kulminálINS(t);INS(t);;V.PTCP,PST
zsoldoskatona;zsoldoskatonán;zsoldoskatoINS(ná)nDEL(a);INS(ná);DEL(a);N,ON+ESS,SG
ügynök;ügynökért;ügynökINS(ért);INS(ért);;N,PRP,SG
vandál;vandállá;vandálINS(l)INS(á);INS(l),INS(á);;N,TRANS,SG
házsor;házsornál;házsorINS(nál);INS(nál);;N,AT+ESS,SG
jutalmaz;jutalmaztunk;jutalmazINS(tunk);INS(tunk);;V,IND,PST,INDF,1,PL
hámoz;hámozzák;hámozINS(z)INS(á)INS(k);INS(z),INS(á),INS(k);;V,SBJV,PRS,DEF,3,PL
leginnovatívabb;leginnovatívabbakig;leginnovatívabbINS(akig);INS(akig);;N,TERM,PL
rongyrázás;rongyrázásoknak;rongyrázásINS(oknak);INS(oknak);;N,DAT,PL
