Source;Left;Right;Operation;Object;Grammar
lögregla;<lögregl;a>;INS;ann;N,DEF,GEN,PL
bið;<bið;>;INS;ir;N,INDF,NOM,PL
moll;<moll;>;INS;ar;N,INDF,NOM,PL
geimur;<geimur;>;INS;inn;N,DEF,NOM,SG
skoða;<skoð;>;DEL;a;V,IND,PST,3,PL
skoða;<skoða;>;INS;uðu;V,IND,PST,3,PL
loðna;<loðn;>;DEL;a;N,INDF,GEN,SG
loðna;<loðna;>;INS;u;N,INDF,GEN,SG
síða;<síða;>;INS;n;N,DEF,NOM,SG
tía;<tí;a>;INS;un;N,DEF,ACC,SG
þjálfa;<þjálfa;>;INS;ði;V,SBJV,PST,3,SG
munnvatn;<munnvatn;>;INS;ið;N,DEF,ACC,SG
iðn;<ið;n>;INS;ni;N,DEF,NOM,SG
skraddari;<skraddar;>;DEL;i;N,INDF,ACC,PL
skraddari;<skraddari;>;INS;a;N,INDF,ACC,PL
strengja;<streng;>;DEL;ja;V,SBJV,PST,1,SG
strengja;<strengja;>;INS;di;V,SBJV,PST,1,SG
miðvikudagur;<miðvikudag;>;DEL;ur;N,INDF,ACC,SG
brúða;<brúð;a>;INS;ann;N,DEF,GEN,PL
bragð;<br;gð>;DEL;a;N,INDF,NOM,PL
bragð;<bra;gð>;INS;ö;N,INDF,NOM,PL
sónatína;<sónatín;>;DEL;a;N,DEF,DAT,SG
sónatína;<sónatína;>;INS;unni;N,DEF,DAT,SG
kotra;<kotr;a>;INS;unn;N,DEF,GEN,SG
kotra;<kotra;>;INS;r;N,DEF,GEN,SG
tengja;<teng;>;DEL;ja;V,SBJV,PRS,2,PL
tengja;<tengja;>;INS;ið;V,SBJV,PRS,2,PL
eysill;<eys;l>;DEL;il;N,INDF,GEN,PL
eysill;<eysill;>;INS;a;N,INDF,GEN,PL
vígsla;<vígsl;a>;INS;urn;N,DEF,NOM,PL
vígsla;<vígsla;>;INS;r;N,DEF,NOM,PL
búningsklefi;<búningsklef;>;DEL;i;N,INDF,GEN,PL
búningsklefi;<búningsklefi;>;INS;a;N,INDF,GEN,PL
skiptavinur;<skiptavin;r>;DEL;u;N,INDF,GEN,SG
skiptavinur;<skiptavinu;r>;INS;a;N,INDF,GEN,SG
bretti;<bretti;>;INS;ð;N,DEF,NOM,SG
blússa;<blúss;a>;INS;urn;N,DEF,NOM,PL
blússa;<blússa;>;INS;r;N,DEF,NOM,PL
hænsn;<hænsn;>;INS;um;N,INDF,DAT,PL
panta;<panta;>;INS;ndi;V.PTCP,PRS
lýsa;<lýs;>;DEL;a;V,SBJV,PST,3,PL
lýsa;<lýsa;>;INS;tu;V,SBJV,PST,3,PL
skandín;<skandín;>;INS;ið;N,DEF,ACC,SG
rakari;<rakar;>;DEL;i;N,INDF,GEN,SG
rakari;<rakari;>;INS;a;N,INDF,GEN,SG
lyklabarn;<lyklabarn;>;INS;a;N,INDF,GEN,PL
apótek;<apótek;>;INS;ið;N,DEF,NOM,SG
kæna;<kæ;na>;INS;nu;N,DEF,ACC,SG
gangráður;<gangráð;>;DEL;ur;N,INDF,ACC,SG
tollur;<toll;>;DEL;ur;N,INDF,ACC,SG
hrak;<hr;k>;DEL;a;N,DEF,DAT,PL
hrak;<hra;k>;INS;ö;N,DEF,DAT,PL
hrak;<hrak;>;INS;unum;N,DEF,DAT,PL
lasta;<lasta;>;INS;ði;V,SBJV,PST,3,SG
sveðja;<sveðj;>;DEL;a;N,INDF,ACC,PL
sveðja;<sveðja;>;INS;ur;N,INDF,ACC,PL
kös;<kös;>;INS;inni;N,DEF,DAT,SG
teygjudýr;<teygjudýr;>;INS;unum;N,DEF,DAT,PL
áhrifsfall;<áhrifsfall;>;INS;s;N,INDF,GEN,SG
eiður;<eið;r>;DEL;u;N,INDF,NOM,PL
eiður;<eiðu;r>;INS;a;N,INDF,NOM,PL
hraðeind;<hraðeind;>;INS;a;N,INDF,GEN,PL
tíska;<tísk;a>;INS;unn;N,DEF,GEN,SG
tíska;<tíska;>;INS;r;N,DEF,GEN,SG
kast;<k;st>;DEL;a;N,INDF,DAT,PL
kast;<ka;st>;INS;ö;N,INDF,DAT,PL
kast;<kast;>;INS;um;N,INDF,DAT,PL
metta;<metta;>;INS;r;V,IND,PRS,2,SG
goði;<goð;>;DEL;i;N,DEF,GEN,PL
goði;<goði;>;INS;anna;N,DEF,GEN,PL
gylla;<gyll;>;DEL;a;V,IND,PST,3,SG
gylla;<gylla;>;INS;ti;V,IND,PST,3,SG
sandkassi;<sandkass;i>;INS;arn;N,DEF,NOM,PL
sandkassi;<sandkassi;>;INS;r;N,DEF,NOM,PL
fals;<fals;>;INS;ið;N,DEF,NOM,SG
samtenging;<samtenging;>;INS;ar;N,INDF,ACC,PL
bæklingur;<bækling;>;DEL;ur;N,INDF,GEN,PL
bæklingur;<bæklingur;>;INS;a;N,INDF,GEN,PL
demantur;<demant;r>;DEL;u;N,DEF,NOM,PL
demantur;<demantu;r>;INS;arni;N,DEF,NOM,PL
niðji;<niðj;>;DEL;i;N,INDF,DAT,SG
niðji;<niðji;>;INS;a;N,INDF,DAT,SG
úlfur;<úlf;>;DEL;ur;N,DEF,ACC,SG
úlfur;<úlfur;>;INS;inn;N,DEF,ACC,SG
langhlið;<langhlið;>;INS;arinnar;N,DEF,GEN,SG
stelsýki;<stelsýki;>;INS;n;N,DEF,NOM,SG
afmælisbarn;<afmælisbarn;>;INS;a;N,INDF,GEN,PL
jarðarför;<jarðarf;r>;DEL;ö;N,INDF,NOM,PL
jarðarför;<jarðarfö;r>;INS;ari;N,INDF,NOM,PL
ferð;<ferð;>;INS;inni;N,DEF,DAT,SG
hjala;<hjala;>;INS;r;V,IND,PST,3,SG
fyrirgjöra;<fyrirgjör;>;DEL;a;V.CVB
fyrirgjöra;<fyrirgjöra;>;INS;t;V.CVB
glampa;<glampa;>;INS;ð;V.CVB
trúður;<trúð;>;DEL;ur;N,DEF,GEN,SG
trúður;<trúður;>;INS;sins;N,DEF,GEN,SG
kafbátur;<kafbát;>;DEL;ur;N,DEF,GEN,PL
kafbátur;<kafbátur;>;INS;anna;N,DEF,GEN,PL
hellir;<helli;>;DEL;r;N,DEF,GEN,SG
hellir;<hellir;>;INS;sins;N,DEF,GEN,SG
pysja;<pysj;a>;INS;urn;N,DEF,ACC,PL
pysja;<pysja;>;INS;r;N,DEF,ACC,PL
fálki;<fálk;>;DEL;i;N,DEF,GEN,SG
fálki;<fálki;>;INS;ans;N,DEF,GEN,SG
faðmur;<faðm;ur>;INS;in;N,DEF,DAT,SG
faðmur;<faðmu;>;DEL;r;N,DEF,DAT,SG
faðmur;<faðmur;>;INS;m;N,DEF,DAT,SG
flugdreki;<flugdrek;>;DEL;i;N,INDF,DAT,SG
flugdreki;<flugdreki;>;INS;a;N,INDF,DAT,SG
trega;<treg;>;DEL;a;V,SBJV,PST,2,PL
trega;<trega;>;INS;uðuð;V,SBJV,PST,2,PL
nærmynd;<nærmynd;>;INS;ina;N,DEF,ACC,SG
ýsa;<ýs;a>;INS;ann;N,DEF,GEN,PL
sökudólgur;<sökudólg;>;DEL;ur;N,DEF,GEN,PL
sökudólgur;<sökudólgur;>;INS;anna;N,DEF,GEN,PL
skortur;<skort;>;DEL;ur;N,INDF,NOM,SG
skírnarfontur;<skírnarfont;>;DEL;ur;N,INDF,GEN,SG
skírnarfontur;<skírnarfontur;>;INS;s;N,INDF,GEN,SG
hefla;<hefla;>;INS;ndi;V.PTCP,PRS
arfur;<arf;>;DEL;ur;N,INDF,ACC,SG
smakka;<smakk;>;DEL;a;V,SBJV,PRS,1,SG
smakka;<smakka;>;INS;i;V,SBJV,PRS,1,SG
sæbjúga;<sæbjúga;>;INS;ð;N,DEF,ACC,SG
hæða;<hæ;ða>;INS;ddu;V,SBJV,PST,2,PL
hæða;<hæð;>;DEL;a;V,SBJV,PST,2,PL
ruggustóll;<ruggustó;l>;DEL;l;N,INDF,GEN,SG
ruggustóll;<ruggustóll;>;INS;s;N,INDF,GEN,SG
máttur;<mátt;>;DEL;ur;N,INDF,GEN,PL
máttur;<máttur;>;INS;a;N,INDF,GEN,PL
amöba;<amöb;a>;INS;un;N,DEF,ACC,SG
geyma;<geym;>;DEL;a;V,SBJV,PST,3,PL
geyma;<geyma;>;INS;du;V,SBJV,PST,3,PL
gegna;<gegn;>;DEL;a;V,IND,PRS,1,SG
gegna;<gegna;>;INS;i;V,IND,PRS,1,SG
væla;<væl;>;DEL;a;V,IND,PST,3,SG
væla;<væla;>;INS;ir;V,IND,PST,3,SG
barátta;<barátt;a>;INS;un;N,DEF,ACC,SG
þyrluvöllur;<þyrluv;llur>;DEL;ö;N,DEF,ACC,PL
þyrluvöllur;<þyrluvö;llur>;INS;e;N,DEF,ACC,PL
þyrluvöllur;<þyrluvöll;>;DEL;ur;N,DEF,ACC,PL
þyrluvöllur;<þyrluvöllur;>;INS;ina;N,DEF,ACC,PL
aís;<aís;>;INS;a;N,INDF,GEN,PL
vökvi;<vökv;>;DEL;i;N,INDF,DAT,PL
vökvi;<vökvi;>;INS;um;N,INDF,DAT,PL
lykta;<lykt;>;DEL;a;V,SBJV,PRS,1,PL
lykta;<lykta;>;INS;um;V,SBJV,PRS,1,PL
glóbrystingur;<glóbrysting;>;DEL;ur;N,DEF,ACC,SG
glóbrystingur;<glóbrystingur;>;INS;inn;N,DEF,ACC,SG
andeind;<andeind;>;INS;irnar;N,DEF,NOM,PL
plægja;<plæg;>;DEL;ja;V,IND,PST,2,PL
plægja;<plægja;>;INS;ðuð;V,IND,PST,2,PL
missa;<miss;>;DEL;a;V,IND,PRS,1,PL
missa;<missa;>;INS;um;V,IND,PRS,1,PL
skema;<skem;a>;INS;ann;N,DEF,GEN,PL
staðall;<st;ðall>;DEL;a;N,INDF,DAT,PL
staðall;<sta;ðall>;INS;ö;N,INDF,DAT,PL
staðall;<stað;l>;DEL;al;N,INDF,DAT,PL
staðall;<staðall;>;INS;um;N,INDF,DAT,PL
egna;<egn;>;DEL;a;V,IND,PRS,2,PL
egna;<egna;>;INS;ið;V,IND,PRS,2,PL
stæði;<stæði;>;INS;n;N,DEF,NOM,PL
vörumerki;<vörumerk;>;DEL;i;N,INDF,DAT,PL
vörumerki;<vörumerki;>;INS;jum;N,INDF,DAT,PL
mjúkbolti;<mjúkbolt;>;DEL;i;N,DEF,ACC,PL
mjúkbolti;<mjúkbolti;>;INS;ana;N,DEF,ACC,PL
kokkteill;<kokktei;l>;DEL;l;N,DEF,DAT,PL
kokkteill;<kokkteill;>;INS;unum;N,DEF,DAT,PL
kvísl;<kvísl;>;INS;a;N,INDF,GEN,PL
veski;<veski;>;INS;ð;N,DEF,ACC,SG
flak;<flak;>;INS;i;N,INDF,DAT,SG
tign;<tign;>;INS;unum;N,DEF,DAT,PL
orf;<orf;>;INS;um;N,INDF,DAT,PL
rúða;<rúð;a>;INS;un;N,DEF,ACC,SG
græða;<græ;>;DEL;ða;V,SBJV,PST,3,SG
græða;<græða;>;INS;ddi;V,SBJV,PST,3,SG
kápa;<káp;a>;INS;unn;N,DEF,GEN,SG
kápa;<kápa;>;INS;r;N,DEF,GEN,SG
afl;<;fl>;DEL;a;N,DEF,DAT,PL
afl;<a;fl>;INS;ö;N,DEF,DAT,PL
afl;<afl;>;INS;unum;N,DEF,DAT,PL
ræðismannsbústaður;<ræðismannsbústað;>;DEL;ur;N,INDF,GEN,SG
ræðismannsbústaður;<ræðismannsbústaður;>;INS;s;N,INDF,GEN,SG
boli;<bol;>;DEL;i;N,INDF,NOM,PL
boli;<boli;>;INS;ar;N,INDF,NOM,PL
áttundapartsnóta;<áttundapartsnót;>;DEL;a;N,INDF,NOM,PL
áttundapartsnóta;<áttundapartsnóta;>;INS;ur;N,INDF,NOM,PL
rægja;<ræg;>;DEL;ja;V,IND,PST,3,PL
rægja;<rægja;>;INS;ðu;V,IND,PST,3,PL
miga;<mig;>;DEL;a;N,INDF,GEN,SG
miga;<miga;>;INS;u;N,INDF,GEN,SG
krakkaskömm;<krakkasköm;m>;INS;munu;N,DEF,DAT,PL
máttur;<mátt;>;DEL;ur;N,INDF,ACC,SG
Frakki;<Frakk;>;DEL;i;N,INDF,NOM,PL
Frakki;<Frakki;>;INS;ar;N,INDF,NOM,PL
vofa;<vof;>;DEL;a;N,INDF,DAT,PL
vofa;<vofa;>;INS;um;N,INDF,DAT,PL
grúbba;<grúbb;>;DEL;a;N,INDF,ACC,SG
grúbba;<grúbba;>;INS;u;N,INDF,ACC,SG
sáraumbúðakassi;<sáraumbúðakass;>;DEL;i;N,INDF,ACC,PL
sáraumbúðakassi;<sáraumbúðakassi;>;INS;a;N,INDF,ACC,PL
ríkisráð;<ríkisrá;ð>;INS;ði;N,DEF,ACC,SG
ábreiða;<ábreið;>;DEL;a;N,DEF,DAT,PL
ábreiða;<ábreiða;>;INS;unum;N,DEF,DAT,PL
sundurliða;<sundurliða;>;INS;ði;V,IND,PST,1,SG
eyðsla;<eyðsla;>;INS;n;N,DEF,NOM,SG
skarfur;<sk;rfur>;DEL;a;N,INDF,DAT,PL
skarfur;<ska;rfur>;INS;ö;N,INDF,DAT,PL
skarfur;<skarfu;>;DEL;r;N,INDF,DAT,PL
skarfur;<skarfur;>;INS;m;N,INDF,DAT,PL
tígull;<tígu;l>;DEL;l;N,INDF,ACC,SG
rekaviður;<rekaviður;>;INS;inn;N,DEF,NOM,SG
pára;<pár;>;DEL;a;V,IND,PST,2,PL
pára;<pára;>;INS;uðuð;V,IND,PST,2,PL
gæi;<gæ;>;DEL;i;N,INDF,DAT,PL
gæi;<gæi;>;INS;jum;N,INDF,DAT,PL
tjull;<tjull;>;INS;sins;N,DEF,GEN,SG
marglytta;<marglytt;>;DEL;a;N,INDF,DAT,SG
marglytta;<marglytta;>;INS;u;N,INDF,DAT,SG
grynna;<grynn;>;DEL;a;V,SBJV,PST,2,PL
grynna;<grynna;>;INS;tuð;V,SBJV,PST,2,PL
títra;<títra;>;INS;ndi;V.PTCP,PRS
glott;<glott;>;INS;a;N,INDF,GEN,PL
þriðjudagur;<þriðjud;>;DEL;agur;N,INDF,DAT,SG
þriðjudagur;<þriðjudagur;>;INS;egi;N,INDF,DAT,SG
ritgerð;<ritgerð;>;INS;ar;N,INDF,GEN,SG
tvinna;<tvinna;>;INS;ðir;V,SBJV,PST,2,SG
fífl;<fífl;>;INS;ið;N,DEF,NOM,SG
smjör;<smjör;>;INS;ið;N,DEF,ACC,SG
klekkja;<klekk;>;DEL;ja;V,SBJV,PST,1,SG
klekkja;<klekkja;>;INS;ti;V,SBJV,PST,1,SG
lundi;<lund;>;DEL;i;N,INDF,DAT,PL
lundi;<lundi;>;INS;um;N,INDF,DAT,PL
rægja;<ræg;>;DEL;ja;V,IND,PST,2,PL
rægja;<rægja;>;INS;ðuð;V,IND,PST,2,PL
meðlimur;<meðlim;>;DEL;ur;N,DEF,ACC,SG
meðlimur;<meðlimur;>;INS;inn;N,DEF,ACC,SG
svitna;<svitn;>;DEL;a;V,IND,PST,3,PL
svitna;<svitna;>;INS;uðu;V,IND,PST,3,PL
skógarbjörn;<skógarbj;rn>;DEL;ö;N,DEF,GEN,SG
skógarbjörn;<skógarbjö;rn>;INS;a;N,DEF,GEN,SG
skógarbjörn;<skógarbjörn;>;INS;arins;N,DEF,GEN,SG
heildi;<heildi;>;INS;ð;N,DEF,NOM,SG
hilla;<hill;a>;INS;urn;N,DEF,NOM,PL
hilla;<hilla;>;INS;r;N,DEF,NOM,PL
þjaka;<þjak;>;DEL;a;V,IMP,2,PL
þjaka;<þjaka;>;INS;ið;V,IMP,2,PL
blífa;<blíf;>;DEL;a;V,IND,PST,3,SG
blífa;<blífa;>;INS;ur;V,IND,PST,3,SG
gerð;<gerð;>;INS;inni;N,DEF,DAT,SG
æðahnútur;<æðahnút;>;DEL;ur;N,INDF,GEN,SG
æðahnútur;<æðahnútur;>;INS;s;N,INDF,GEN,SG
pantur;<pant;>;DEL;ur;N,DEF,GEN,SG
pantur;<pantur;>;INS;sins;N,DEF,GEN,SG
gæi;<gæ;>;DEL;i;N,DEF,GEN,SG
gæi;<gæi;>;INS;jans;N,DEF,GEN,SG
freisting;<freisting;>;INS;u;N,INDF,ACC,SG
bang;<bang;>;INS;inu;N,DEF,DAT,SG
þyngd;<þyngd;>;INS;inni;N,DEF,DAT,SG
skapgerð;<skapgerð;>;INS;unum;N,DEF,DAT,PL
kvísla;<kvísla;>;INS;r;V,IND,PRS,2,SG
boga;<bog;>;DEL;a;V,SBJV,PRS,3,PL
boga;<boga;>;INS;i;V,SBJV,PRS,3,PL
meðferð;<meðferð;>;INS;um;N,INDF,DAT,PL
túristi;<túrist;>;DEL;i;N,INDF,GEN,SG
túristi;<túristi;>;INS;a;N,INDF,GEN,SG
peningur;<pening;>;DEL;ur;N,DEF,ACC,SG
peningur;<peningur;>;INS;inn;N,DEF,ACC,SG
séra;<séra;>;INS;ns;N,DEF,GEN,SG
múr;<múr;>;INS;sins;N,DEF,GEN,SG
fægja;<fæg;>;DEL;ja;V,SBJV,PST,1,SG
fægja;<fægja;>;INS;ði;V,SBJV,PST,1,SG
dilkur;<dilk;>;DEL;ur;N,INDF,DAT,SG
dilkur;<dilkur;>;INS;i;N,INDF,DAT,SG
þjáning;<þjáning;>;INS;unum;N,DEF,DAT,PL
manntal;<mannt;l>;DEL;a;N,INDF,NOM,PL
manntal;<mannta;l>;INS;ö;N,INDF,NOM,PL
fáni;<fán;>;DEL;i;N,INDF,ACC,PL
fáni;<fáni;>;INS;a;N,INDF,ACC,PL
rigning;<rigning;>;INS;una;N,DEF,ACC,SG
kamar;<kamar;>;INS;inn;N,DEF,ACC,SG
ermi;<erm;>;DEL;i;N,DEF,GEN,PL
ermi;<ermi;>;INS;anna;N,DEF,GEN,PL
sekta;<sekt;>;DEL;a;V,SBJV,PRS,1,SG
sekta;<sekta;>;INS;i;V,SBJV,PRS,1,SG
undantekning;<undantekning;>;INS;unum;N,DEF,DAT,PL
slím;<slím;>;INS;s;N,INDF,GEN,SG
klak;<klak;>;INS;a;N,INDF,GEN,PL
klæðaskápur;<klæðaskáp;ur>;INS;n;N,DEF,DAT,SG
klæðaskápur;<klæðaskápu;>;DEL;r;N,DEF,DAT,SG
klæðaskápur;<klæðaskápur;>;INS;m;N,DEF,DAT,SG
þyrluvöllur;<þyrluv;llur>;DEL;ö;N,INDF,NOM,PL
þyrluvöllur;<þyrluvö;llur>;INS;e;N,INDF,NOM,PL
þyrluvöllur;<þyrluvöll;r>;DEL;u;N,INDF,NOM,PL
þyrluvöllur;<þyrluvöllu;r>;INS;i;N,INDF,NOM,PL
fjölgyðistrú;<fjölgyðistrú;>;INS;nni;N,DEF,DAT,SG
klaufi;<klauf;>;DEL;i;N,DEF,ACC,SG
klaufi;<klaufi;>;INS;ann;N,DEF,ACC,SG
brestur;<brest;ur>;INS;in;N,DEF,DAT,SG
brestur;<brestu;>;DEL;r;N,DEF,DAT,SG
brestur;<brestur;>;INS;m;N,DEF,DAT,SG
hjartastillir;<hjartastill;r>;DEL;i;N,INDF,NOM,PL
hjartastillir;<hjartastilli;r>;INS;a;N,INDF,NOM,PL
raupa;<raup;>;DEL;a;V,IND,PRS,2,PL
raupa;<raupa;>;INS;ið;V,IND,PRS,2,PL
þinga;<þinga;>;INS;r;V,IND,PRS,2,SG
þanki;<þank;i>;INS;arn;N,DEF,NOM,PL
þanki;<þanki;>;INS;r;N,DEF,NOM,PL
eitrun;<eitrun;>;INS;arinnar;N,DEF,GEN,SG
geisladiskur;<geisladisk;ur>;INS;in;N,DEF,DAT,SG
geisladiskur;<geisladisku;>;DEL;r;N,DEF,DAT,SG
geisladiskur;<geisladiskur;>;INS;m;N,DEF,DAT,SG
spýja;<spýj;a>;INS;urn;N,DEF,ACC,PL
spýja;<spýja;>;INS;r;N,DEF,ACC,PL
skuldari;<skuld;>;DEL;ari;N,INDF,DAT,PL
skuldari;<skuldari;>;INS;urum;N,INDF,DAT,PL
húnn;<hú;n>;DEL;n;N,INDF,ACC,SG
ofviðri;<ofviðri;>;INS;sins;N,DEF,GEN,SG
ógæfa;<ógæf;>;DEL;a;N,INDF,ACC,SG
ógæfa;<ógæfa;>;INS;u;N,INDF,ACC,SG
jökull;<jöku;l>;DEL;l;N,DEF,GEN,SG
jökull;<jökull;>;INS;sins;N,DEF,GEN,SG
stytting;<stytting;>;INS;in;N,DEF,NOM,SG
lamb;<lamb;>;INS;inu;N,DEF,DAT,SG
tæfa;<tæf;>;DEL;a;N,INDF,DAT,SG
tæfa;<tæfa;>;INS;u;N,INDF,DAT,SG
fáni;<fán;>;DEL;i;N,INDF,GEN,PL
fáni;<fáni;>;INS;a;N,INDF,GEN,PL
aðalbygging;<aðalbygging;>;INS;una;N,DEF,ACC,SG
tollur;<toll;>;DEL;ur;N,INDF,GEN,SG
tollur;<tollur;>;INS;s;N,INDF,GEN,SG
máni;<mán;>;DEL;i;N,INDF,DAT,PL
máni;<máni;>;INS;um;N,INDF,DAT,PL
storkur;<stork;r>;DEL;u;N,INDF,NOM,PL
storkur;<storku;r>;INS;a;N,INDF,NOM,PL
plebbi;<plebb;>;DEL;i;N,INDF,GEN,SG
plebbi;<plebbi;>;INS;a;N,INDF,GEN,SG
skatta;<skatta;>;INS;ði;V,IND,PST,3,SG
guðleysingi;<guðleysing;>;DEL;i;N,INDF,GEN,SG
guðleysingi;<guðleysingi;>;INS;ja;N,INDF,GEN,SG
vináttuleikur;<vináttuleik;>;DEL;ur;N,DEF,ACC,PL
vináttuleikur;<vináttuleikur;>;INS;ina;N,DEF,ACC,PL
erkibiskup;<erkibiskup;>;INS;inn;N,DEF,ACC,SG
hneppa;<hnepp;>;DEL;a;V,IND,PST,1,SG
hneppa;<hneppa;>;INS;ti;V,IND,PST,1,SG
klekkja;<klekk;>;DEL;ja;V,SBJV,PRS,2,SG
klekkja;<klekkja;>;INS;ir;V,SBJV,PRS,2,SG
hálfendir;<hálfend;>;DEL;ir;N,DEF,GEN,PL
hálfendir;<hálfendir;>;INS;anna;N,DEF,GEN,PL
blóðvökvi;<blóðvökv;>;DEL;i;N,INDF,GEN,SG
blóðvökvi;<blóðvökvi;>;INS;a;N,INDF,GEN,SG
leikhús;<leikhús;>;INS;unum;N,DEF,DAT,PL
kakkalakki;<kakkalakk;>;DEL;i;N,DEF,GEN,SG
kakkalakki;<kakkalakki;>;INS;ans;N,DEF,GEN,SG
beddi;<bedd;>;DEL;i;N,INDF,ACC,SG
beddi;<beddi;>;INS;a;N,INDF,ACC,SG
ábreiða;<ábreið;>;DEL;a;N,INDF,NOM,PL
ábreiða;<ábreiða;>;INS;ur;N,INDF,NOM,PL
skemmd;<skemmd;>;INS;in;N,DEF,NOM,SG
rukka;<rukk;>;DEL;a;V,SBJV,PRS,3,SG
rukka;<rukka;>;INS;i;V,SBJV,PRS,3,SG
munnskol;<munnskol;>;INS;ið;N,DEF,NOM,SG
skáldsaga;<skálds;ga>;DEL;a;N,DEF,NOM,PL
skáldsaga;<skáldsa;ga>;INS;ö;N,DEF,NOM,PL
skáldsaga;<skáldsag;a>;INS;urn;N,DEF,NOM,PL
skáldsaga;<skáldsaga;>;INS;r;N,DEF,NOM,PL
miðjumaður;<miðjuma;>;DEL;ður;N,INDF,DAT,SG
miðjumaður;<miðjumaður;>;INS;nni;N,INDF,DAT,SG
hafald;<haf;ld>;DEL;a;N,DEF,DAT,PL
hafald;<hafa;ld>;INS;ö;N,DEF,DAT,PL
hafald;<hafald;>;INS;unum;N,DEF,DAT,PL
bann;<b;nn>;DEL;a;N,INDF,ACC,PL
bann;<ba;nn>;INS;ö;N,INDF,ACC,PL
skilyrði;<skilyrði;>;INS;s;N,INDF,GEN,SG
stafla;<stafla;>;INS;ði;V,IND,PST,1,SG
hlé;<hlé;>;INS;um;N,INDF,DAT,PL
freista;<freista;>;INS;ði;V,IND,PST,1,SG
bíll;<bí;l>;DEL;l;N,DEF,DAT,PL
bíll;<bíll;>;INS;unum;N,DEF,DAT,PL
alba;<alb;a>;INS;ann;N,DEF,GEN,PL
afmælisveisla;<afmælisveisl;a>;INS;ann;N,DEF,GEN,PL
sigð;<sigð;>;INS;ar;N,INDF,GEN,SG
torfa;<torfa;>;INS;n;N,DEF,NOM,SG
spik;<spik;>;INS;in;N,DEF,NOM,PL
melóna;<melón;>;DEL;a;N,INDF,DAT,PL
melóna;<melóna;>;INS;um;N,INDF,DAT,PL
fljót;<fljót;>;INS;ið;N,DEF,ACC,SG
eingyðistrú;<eingyðistrú;>;INS;m;N,INDF,DAT,PL
drusla;<drusla;>;INS;n;N,DEF,NOM,SG
bæklingur;<bæklingu;>;DEL;r;N,INDF,DAT,PL
bæklingur;<bæklingur;>;INS;m;N,INDF,DAT,PL
boðberi;<boðber;>;DEL;i;N,INDF,ACC,PL
boðberi;<boðberi;>;INS;a;N,INDF,ACC,PL
sviti;<svit;>;DEL;i;N,DEF,GEN,SG
sviti;<sviti;>;INS;ans;N,DEF,GEN,SG
friðarbogi;<friðarbog;>;DEL;i;N,INDF,DAT,PL
friðarbogi;<friðarbogi;>;INS;um;N,INDF,DAT,PL
þrefa;<þref;>;DEL;a;V,SBJV,PST,2,PL
þrefa;<þrefa;>;INS;uðuð;V,SBJV,PST,2,PL
langafi;<langaf;>;DEL;i;N,DEF,ACC,SG
langafi;<langafi;>;INS;ann;N,DEF,ACC,SG
sannindi;<sannindi;>;INS;n;N,DEF,ACC,SG
strekkja;<strekk;>;DEL;ja;V,SBJV,PST,1,SG
strekkja;<strekkja;>;INS;ti;V,SBJV,PST,1,SG
tilkynning;<tilkynning;>;INS;ar;N,INDF,NOM,PL
dómpápi;<dómpáp;>;DEL;i;N,INDF,DAT,PL
dómpápi;<dómpápi;>;INS;um;N,INDF,DAT,PL
konsúll;<konsú;l>;DEL;l;N,INDF,NOM,PL
konsúll;<konsúll;>;INS;ar;N,INDF,NOM,PL
handbolti;<handbolt;>;DEL;i;N,INDF,ACC,SG
handbolti;<handbolti;>;INS;a;N,INDF,ACC,SG
skjaldbaka;<skjaldb;ka>;DEL;a;N,DEF,ACC,PL
skjaldbaka;<skjaldba;ka>;INS;ö;N,DEF,ACC,PL
skjaldbaka;<skjaldbak;a>;INS;urn;N,DEF,ACC,PL
skjaldbaka;<skjaldbaka;>;INS;r;N,DEF,ACC,PL
pútta;<pútt;>;DEL;a;V,IND,PST,3,PL
pútta;<pútta;>;INS;uðu;V,IND,PST,3,PL
flýta;<flýt;>;DEL;a;V,IND,PST,1,SG
flýta;<flýta;>;INS;ti;V,IND,PST,1,SG
okfruma;<okfrum;>;DEL;a;N,INDF,ACC,PL
okfruma;<okfruma;>;INS;ur;N,INDF,ACC,PL
fyrirgefa;<fyrirg;>;DEL;efa;V,SBJV,PST,3,PL
fyrirgefa;<fyrirgefa;>;INS;æfu;V,SBJV,PST,3,PL
æs;<æs;>;INS;in;N,DEF,NOM,SG
mjöl;<mjöl;>;INS;sins;N,DEF,GEN,SG
skömm;<sköm;m>;INS;mu;N,INDF,DAT,PL
rófubein;<rófube;in>;INS;in;N,DEF,NOM,PL
slútta;<slútta;>;INS;r;V,IND,PRS,2,SG
álfadrottning;<álfadrottning;>;INS;arinnar;N,DEF,GEN,SG
miðvörður;<miðvörð;>;DEL;ur;N,INDF,ACC,SG
garmur;<garm;>;DEL;ur;N,INDF,DAT,SG
garmur;<garmur;>;INS;i;N,INDF,DAT,SG
einingarfylki;<einingarfylk;>;DEL;i;N,DEF,DAT,PL
einingarfylki;<einingarfylki;>;INS;junum;N,DEF,DAT,PL
hryðjuverkamaður;<hryðjuverkama;>;DEL;ður;N,INDF,GEN,SG
hryðjuverkamaður;<hryðjuverkamaður;>;INS;nns;N,INDF,GEN,SG
